Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0043270	GO:0032409	regulation of transporter activity	6.335e-04	0.000e+00	3.988e+00	1.029e-04
GO:0043270	GO:0045761	regulation of adenylate cyclase activity	6.004e-05	0.000e+00	4.641e+00	2.286e-05
GO:0043270	GO:0031279	regulation of cyclase activity	2.278e-04	0.000e+00	4.600e+00	2.511e-05
GO:0043270	GO:0051339	regulation of lyase activity	1.410e-03	0.000e+00	4.593e+00	2.553e-05
GO:0043270	GO:2001258	negative regulation of cation channel activity	7.968e-03	0.000e+00	4.733e+00	1.850e-05
GO:0043270	GO:0099601	regulation of neurotransmitter receptor activity	4.115e-03	0.000e+00	4.868e+00	1.356e-05
GO:0043270	GO:1901385	regulation of voltage-gated calcium channel activity	1.664e-03	0.000e+00	4.820e+00	1.513e-05
GO:0043270	GO:0051588	regulation of neurotransmitter transport	3.295e-05	0.000e+00	4.783e+00	1.649e-05
GO:0043270	GO:0046928	regulation of neurotransmitter secretion	8.522e-04	0.000e+00	4.862e+00	1.375e-05
GO:0043270	GO:0051589	negative regulation of neurotransmitter transport	1.938e-03	0.000e+00	5.582e+00	2.617e-06
GO:0043270	GO:0043268	positive regulation of potassium ion transport	6.214e-05	0.000e+00	4.407e+00	3.914e-05
GO:0043270	GO:1901381	positive regulation of potassium ion transmembrane transport	2.068e-04	0.000e+00	4.419e+00	3.814e-05
GO:0043270	GO:0043266	regulation of potassium ion transport	3.420e-04	0.000e+00	4.262e+00	5.475e-05
GO:0043270	GO:1901379	regulation of potassium ion transmembrane transport	1.671e-03	0.000e+00	4.282e+00	5.225e-05
GO:0043270	GO:0014059	regulation of dopamine secretion	3.953e-05	0.000e+00	5.252e+00	5.599e-06
GO:0043270	GO:0050433	regulation of catecholamine secretion	1.716e-04	0.000e+00	5.138e+00	7.282e-06
GO:0043270	GO:0051952	regulation of amine transport	1.108e-04	0.000e+00	4.584e+00	2.603e-05
GO:0043270	GO:0051955	regulation of amino acid transport	5.112e-03	0.000e+00	4.768e+00	1.707e-05
GO:0043270	GO:0046883	regulation of hormone secretion	1.337e-03	0.000e+00	4.304e+00	4.965e-05
GO:0043270	GO:0090276	regulation of peptide hormone secretion	5.112e-03	0.000e+00	4.436e+00	3.666e-05
GO:0043270	GO:0051048	negative regulation of secretion	2.895e-03	0.000e+00	4.404e+00	3.943e-05
GO:0043270	GO:0017158	regulation of calcium ion-dependent exocytosis	3.207e-03	0.000e+00	5.209e+00	6.177e-06
GO:0043270	GO:0035813	regulation of renal sodium excretion	2.895e-03	0.000e+00	6.014e+00	9.674e-07
GO:0043270	GO:0044062	regulation of excretion	3.207e-03	0.000e+00	5.747e+00	1.790e-06
GO:0043270	GO:0098801	regulation of renal system process	5.632e-03	0.000e+00	5.399e+00	3.994e-06
GO:0043270	GO:0051954	positive regulation of amine transport	2.428e-03	0.000e+00	5.402e+00	3.963e-06
GO:0043270	GO:0051957	positive regulation of amino acid transport	4.890e-03	0.000e+00	5.623e+00	2.385e-06
GO:0043270	GO:0033605	positive regulation of catecholamine secretion	7.597e-03	0.000e+00	6.036e+00	9.203e-07
GO:0043270	GO:0090279	regulation of calcium ion import	2.201e-03	0.000e+00	5.390e+00	4.078e-06
GO:0043270	GO:0090280	positive regulation of calcium ion import	7.228e-03	0.000e+00	5.771e+00	1.696e-06
GO:0030534	GO:0030534	adult behavior	9.402e-10	0.000e+00	4.433e+00	3.694e-05
GO:0030534	GO:0008344	adult locomotory behavior	2.926e-07	0.000e+00	4.757e+00	1.752e-05
GO:0030534	GO:0007631	feeding behavior	2.261e-09	0.000e+00	4.607e+00	2.470e-05
GO:0030534	GO:0002209	behavioral defense response	1.489e-04	0.000e+00	5.287e+00	5.163e-06
GO:0030534	GO:0035176	social behavior	8.522e-04	0.000e+00	5.125e+00	7.500e-06
GO:0030534	GO:0051703	biological process involved in intraspecies interaction between organisms	7.395e-04	0.000e+00	4.465e+00	3.425e-05
GO:0030534	GO:0002118	aggressive behavior	3.839e-04	0.000e+00	5.823e+00	1.501e-06
GO:0030534	GO:0040040	thermosensory behavior	6.214e-05	0.000e+00	5.877e+00	1.327e-06
GO:0030534	GO:0007628	adult walking behavior	7.968e-03	0.000e+00	5.271e+00	5.354e-06
GO:0030534	GO:0048266	behavioral response to pain	6.324e-03	0.000e+00	5.567e+00	2.707e-06
GO:0030534	GO:0072375	medium-term memory	2.990e-03	0.000e+00	6.264e+00	5.441e-07
GO:0030534	GO:0019098	reproductive behavior	2.615e-07	0.000e+00	4.827e+00	1.489e-05
GO:0030534	GO:0007617	mating behavior	8.260e-06	0.000e+00	5.010e+00	9.774e-06
GO:0030534	GO:0018991	egg-laying behavior	1.536e-03	0.000e+00	5.786e+00	1.636e-06
GO:0030534	GO:0060179	male mating behavior	1.075e-03	0.000e+00	5.339e+00	4.582e-06
GO:0030534	GO:0007619	courtship behavior	7.514e-03	0.000e+00	5.392e+00	4.051e-06
GO:0030534	GO:0007622	rhythmic behavior	1.201e-06	0.000e+00	5.012e+00	9.731e-06
GO:0030534	GO:0048512	circadian behavior	4.435e-06	0.000e+00	5.034e+00	9.240e-06
GO:0030534	GO:0042745	circadian sleep/wake cycle	7.113e-06	0.000e+00	6.894e+00	1.276e-07
GO:0030534	GO:0022410	circadian sleep/wake cycle process	1.587e-04	0.000e+00	5.656e+00	2.207e-06
GO:0030534	GO:0050802	circadian sleep/wake cycle, sleep	2.398e-04	0.000e+00	6.593e+00	2.553e-07
GO:0030534	GO:0030431	sleep	1.716e-04	0.000e+00	4.593e+00	2.554e-05
GO:0030534	GO:0007635	chemosensory behavior	2.278e-04	0.000e+00	4.965e+00	1.085e-05
GO:0030534	GO:0042048	olfactory behavior	3.533e-03	0.000e+00	5.268e+00	5.401e-06
GO:0030534	GO:0008345	larval locomotory behavior	2.398e-04	0.000e+00	5.658e+00	2.200e-06
GO:0030534	GO:0030537	larval behavior	3.398e-04	0.000e+00	5.506e+00	3.117e-06
GO:0030534	GO:0090659	walking behavior	9.718e-03	0.000e+00	5.247e+00	5.660e-06
GO:0050954	GO:0050954	sensory perception of mechanical stimulus	1.195e-09	0.000e+00	4.173e+00	6.712e-05
GO:0050954	GO:0007605	sensory perception of sound	5.827e-09	0.000e+00	4.184e+00	6.541e-05
GO:0050954	GO:0050886	endocrine process	3.234e-03	0.000e+00	5.145e+00	7.164e-06
GO:0050954	GO:0001964	startle response	7.834e-04	0.000e+00	5.420e+00	3.799e-06
GO:0050954	GO:0050905	neuromuscular process	9.371e-03	0.000e+00	4.669e+00	2.144e-05
GO:0050954	GO:0003016	respiratory system process	8.347e-03	0.000e+00	5.443e+00	3.607e-06
GO:0050954	GO:0035812	renal sodium excretion	2.895e-03	0.000e+00	6.256e+00	5.542e-07
GO:0050954	GO:0006936	muscle contraction	3.610e-06	0.000e+00	4.265e+00	5.436e-05
GO:0050954	GO:0003012	muscle system process	1.043e-05	0.000e+00	4.184e+00	6.546e-05
GO:0050954	GO:0006941	striated muscle contraction	2.860e-03	0.000e+00	4.876e+00	1.331e-05
GO:0050954	GO:0060048	cardiac muscle contraction	4.685e-03	0.000e+00	5.150e+00	7.081e-06
GO:0050954	GO:0003015	heart process	3.605e-05	0.000e+00	5.010e+00	9.778e-06
GO:0050954	GO:0060047	heart contraction	4.165e-04	0.000e+00	5.116e+00	7.662e-06
GO:0050954	GO:0099565	chemical synaptic transmission, postsynaptic	3.074e-08	0.000e+00	6.571e+00	2.687e-07
GO:0050954	GO:0007606	sensory perception of chemical stimulus	1.017e-07	0.000e+00	3.190e+00	6.460e-04
GO:0050954	GO:0001503	ossification	7.560e-05	0.000e+00	4.395e+00	4.026e-05
GO:0050954	GO:0007608	sensory perception of smell	6.050e-04	0.000e+00	3.277e+00	5.286e-04
GO:0050954	GO:0019233	sensory perception of pain	9.840e-07	0.000e+00	5.274e+00	5.320e-06
GO:0050954	GO:0019226	transmission of nerve impulse	1.812e-06	0.000e+00	5.432e+00	3.701e-06
GO:0050954	GO:0050953	sensory perception of light stimulus	1.918e-05	0.000e+00	3.653e+00	2.221e-04
GO:0050954	GO:0007601	visual perception	5.986e-05	0.000e+00	3.668e+00	2.148e-04
GO:0050954	GO:0033555	multicellular organismal response to stress	6.335e-04	0.000e+00	4.995e+00	1.012e-05
GO:0050954	GO:0042596	fear response	3.542e-03	0.000e+00	5.245e+00	5.687e-06
GO:0050954	GO:0010092	specification of animal organ identity	8.774e-05	0.000e+00	5.460e+00	3.466e-06
GO:0050954	GO:0021871	forebrain regionalization	3.980e-03	0.000e+00	5.939e+00	1.152e-06
GO:0050954	GO:0021511	spinal cord patterning	7.834e-04	0.000e+00	6.741e+00	1.814e-07
GO:0050954	GO:0021513	spinal cord dorsal/ventral patterning	1.260e-03	0.000e+00	6.066e+00	8.599e-07
GO:0050954	GO:0009953	dorsal/ventral pattern formation	4.589e-03	0.000e+00	4.613e+00	2.436e-05
GO:0050954	GO:0071910	determination of liver left/right asymmetry	7.514e-03	0.000e+00	5.704e+00	1.978e-06
GO:0001101	GO:0001101	response to acid chemical	4.276e-05	0.000e+00	4.031e+00	9.320e-05
GO:0001101	GO:0071229	cellular response to acid chemical	7.395e-04	0.000e+00	4.419e+00	3.811e-05
GO:0001101	GO:0072347	response to anesthetic	2.543e-03	0.000e+00	6.231e+00	5.878e-07
GO:0001101	GO:0046683	response to organophosphorus	1.434e-03	0.000e+00	4.402e+00	3.960e-05
GO:0001101	GO:0071230	cellular response to amino acid stimulus	7.045e-03	0.000e+00	4.443e+00	3.607e-05
GO:0048511	GO:0048511	rhythmic process	6.790e-05	0.000e+00	3.562e+00	2.744e-04
GO:0048511	GO:0007623	circadian rhythm	1.410e-03	0.000e+00	4.020e+00	9.552e-05
GO:0051480	GO:0006874	intracellular calcium ion homeostasis	6.660e-06	0.000e+00	3.816e+00	1.528e-04
GO:0051480	GO:0051480	regulation of cytosolic calcium ion concentration	8.514e-07	0.000e+00	4.989e+00	1.026e-05
GO:0051480	GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	1.299e-04	0.000e+00	5.765e+00	1.716e-06
GO:0051480	GO:0055078	sodium ion homeostasis	1.410e-03	0.000e+00	5.102e+00	7.914e-06
GO:0051480	GO:0055075	potassium ion homeostasis	8.976e-03	0.000e+00	4.676e+00	2.107e-05
GO:0043583	GO:0043583	ear development	3.386e-10	0.000e+00	5.600e+00	2.509e-06
GO:0043583	GO:0001822	kidney development	5.865e-04	0.000e+00	4.372e+00	4.245e-05
GO:0043583	GO:0001656	metanephros development	5.482e-03	0.000e+00	5.247e+00	5.663e-06
GO:0043583	GO:0021510	spinal cord development	1.986e-10	0.000e+00	5.442e+00	3.618e-06
GO:0043583	GO:0060348	bone development	1.390e-03	0.000e+00	4.750e+00	1.778e-05
GO:0043583	GO:0001823	mesonephros development	1.533e-04	0.000e+00	5.662e+00	2.180e-06
GO:0043583	GO:0021983	pituitary gland development	6.869e-04	0.000e+00	5.313e+00	4.860e-06
GO:0043583	GO:0030879	mammary gland development	2.895e-03	0.000e+00	5.337e+00	4.605e-06
GO:0050795	GO:0050795	regulation of behavior	7.623e-07	0.000e+00	4.446e+00	3.577e-05
GO:0050795	GO:0042749	regulation of circadian sleep/wake cycle	4.840e-06	0.000e+00	4.893e+00	1.280e-05
GO:0050795	GO:0048521	negative regulation of behavior	3.890e-05	0.000e+00	5.623e+00	2.381e-06
GO:0050795	GO:0045187	regulation of circadian sleep/wake cycle, sleep	6.002e-05	0.000e+00	4.915e+00	1.217e-05
GO:0050795	GO:0042752	regulation of circadian rhythm	3.159e-04	0.000e+00	4.219e+00	6.040e-05
GO:0050795	GO:1903522	regulation of blood circulation	7.292e-06	0.000e+00	4.037e+00	9.184e-05
GO:0050795	GO:0008016	regulation of heart contraction	5.044e-05	0.000e+00	4.262e+00	5.473e-05
GO:0050795	GO:0061337	cardiac conduction	3.628e-04	0.000e+00	5.066e+00	8.599e-06
GO:0050795	GO:0019229	regulation of vasoconstriction	7.732e-03	0.000e+00	4.435e+00	3.669e-05
GO:0050795	GO:0044060	regulation of endocrine process	4.553e-03	0.000e+00	5.122e+00	7.547e-06
GO:0050795	GO:0031644	regulation of nervous system process	1.259e-04	0.000e+00	4.758e+00	1.747e-05
GO:0050795	GO:0098815	modulation of excitatory postsynaptic potential	2.691e-03	0.000e+00	5.334e+00	4.635e-06
GO:0050795	GO:0110110	positive regulation of animal organ morphogenesis	4.346e-04	0.000e+00	5.254e+00	5.569e-06
GO:0050795	GO:0001759	organ induction	1.803e-03	0.000e+00	5.573e+00	2.670e-06
GO:0050795	GO:0031128	developmental induction	1.938e-03	0.000e+00	5.394e+00	4.034e-06
GO:0003341	GO:0003341	cilium movement	7.092e-18	0.000e+00	3.895e+00	1.273e-04
GO:0003341	GO:0060294	cilium movement involved in cell motility	6.725e-08	0.000e+00	4.066e+00	8.599e-05
GO:0003341	GO:0051255	spindle midzone assembly	7.028e-03	0.000e+00	5.416e+00	3.839e-06
GO:0003341	GO:0035082	axoneme assembly	3.619e-17	0.000e+00	4.514e+00	3.060e-05
GO:0003341	GO:0001578	microtubule bundle formation	3.811e-16	0.000e+00	4.432e+00	3.696e-05
GO:0003341	GO:0007288	sperm axoneme assembly	3.698e-03	0.000e+00	5.195e+00	6.379e-06
GO:0003341	GO:0031109	microtubule polymerization or depolymerization	1.113e-03	0.000e+00	4.383e+00	4.142e-05
GO:0003341	GO:1902850	microtubule cytoskeleton organization involved in mitosis	8.121e-03	0.000e+00	4.118e+00	7.613e-05
GO:0006836	GO:0006836	neurotransmitter transport	2.128e-04	0.000e+00	3.884e+00	1.306e-04
GO:0006836	GO:0007269	neurotransmitter secretion	2.201e-03	0.000e+00	4.628e+00	2.357e-05
GO:0031960	GO:0031960	response to corticosteroid	1.508e-04	0.000e+00	4.907e+00	1.238e-05
GO:0031960	GO:0051384	response to glucocorticoid	6.418e-04	0.000e+00	4.974e+00	1.063e-05
GO:0031960	GO:0014074	response to purine-containing compound	8.231e-03	0.000e+00	4.371e+00	4.253e-05
GO:0031960	GO:0032526	response to retinoic acid	6.300e-03	0.000e+00	4.839e+00	1.448e-05
GO:0031960	GO:0046680	response to DDT	6.787e-03	0.000e+00	6.821e+00	1.511e-07
GO:0031960	GO:0017085	response to insecticide	7.870e-03	0.000e+00	6.011e+00	9.741e-07
GO:0031960	GO:0071870	cellular response to catecholamine stimulus	7.505e-04	0.000e+00	5.478e+00	3.329e-06
GO:0031960	GO:0071868	cellular response to monoamine stimulus	7.505e-04	0.000e+00	5.450e+00	3.547e-06
GO:0031960	GO:0071869	response to catecholamine	1.900e-03	0.000e+00	5.429e+00	3.722e-06
GO:0031960	GO:0071867	response to monoamine	1.158e-03	0.000e+00	5.391e+00	4.064e-06
GO:1990138	GO:0060560	developmental growth involved in morphogenesis	3.201e-05	0.000e+00	4.339e+00	4.584e-05
GO:1990138	GO:1990138	neuron projection extension	9.666e-06	0.000e+00	4.751e+00	1.776e-05
GO:1990138	GO:0048588	developmental cell growth	2.487e-05	0.000e+00	4.490e+00	3.238e-05
GO:1990138	GO:0048675	axon extension	2.683e-05	0.000e+00	4.904e+00	1.248e-05
GO:0009582	GO:0009582	detection of abiotic stimulus	8.514e-07	0.000e+00	3.516e+00	3.050e-04
GO:0009582	GO:0009583	detection of light stimulus	3.295e-05	0.000e+00	3.537e+00	2.902e-04
GO:0009582	GO:0009584	detection of visible light	1.507e-04	0.000e+00	4.121e+00	7.574e-05
GO:0009582	GO:0051602	response to electrical stimulus	1.675e-05	0.000e+00	5.592e+00	2.559e-06
GO:0009582	GO:0010996	response to auditory stimulus	7.638e-04	0.000e+00	5.569e+00	2.697e-06
GO:0009582	GO:0009612	response to mechanical stimulus	3.693e-03	0.000e+00	4.495e+00	3.200e-05
GO:0009582	GO:0043052	thermotaxis	1.103e-03	0.000e+00	5.841e+00	1.441e-06
GO:0009582	GO:0050918	positive chemotaxis	4.553e-03	0.000e+00	4.988e+00	1.029e-05
GO:0009582	GO:0009581	detection of external stimulus	5.898e-06	0.000e+00	3.516e+00	3.051e-04
GO:0009582	GO:0007602	phototransduction	6.028e-05	0.000e+00	3.667e+00	2.153e-04
GO:0009582	GO:0050906	detection of stimulus involved in sensory perception	1.587e-04	0.000e+00	3.182e+00	6.575e-04
GO:0009582	GO:0051606	detection of stimulus	2.068e-04	0.000e+00	2.917e+00	1.212e-03
GO:0006813	GO:0006813	potassium ion transport	1.983e-09	0.000e+00	2.433e+00	3.687e-03
GO:0006813	GO:0071805	potassium ion transmembrane transport	4.647e-09	0.000e+00	2.865e+00	1.366e-03
GO:0006813	GO:0070588	calcium ion transmembrane transport	2.158e-03	0.000e+00	3.104e+00	7.870e-04
GO:0006813	GO:0035725	sodium ion transmembrane transport	1.508e-04	0.000e+00	3.173e+00	6.721e-04
GO:0006813	GO:0006814	sodium ion transport	7.604e-03	0.000e+00	2.580e+00	2.633e-03
GO:0006813	GO:0070509	calcium ion import	2.514e-03	0.000e+00	5.376e+00	4.209e-06
GO:0021953	GO:0021953	central nervous system neuron differentiation	2.589e-08	0.000e+00	4.647e+00	2.255e-05
GO:0021953	GO:0021879	forebrain neuron differentiation	6.318e-07	0.000e+00	5.654e+00	2.220e-06
GO:0021953	GO:0001649	osteoblast differentiation	1.002e-03	0.000e+00	4.760e+00	1.739e-05
GO:0021953	GO:0021872	forebrain generation of neurons	1.812e-06	0.000e+00	6.733e+00	1.847e-07
GO:0021953	GO:0002062	chondrocyte differentiation	5.151e-04	0.000e+00	4.856e+00	1.394e-05
GO:0021953	GO:0048665	neuron fate specification	2.334e-04	0.000e+00	4.629e+00	2.348e-05
GO:0021953	GO:0001708	cell fate specification	1.427e-03	0.000e+00	4.276e+00	5.298e-05
GO:0021953	GO:0021515	cell differentiation in spinal cord	4.532e-03	0.000e+00	4.911e+00	1.227e-05
GO:0021953	GO:0097154	GABAergic neuron differentiation	5.783e-03	0.000e+00	5.531e+00	2.942e-06
GO:0021953	GO:0042490	mechanoreceptor differentiation	7.110e-04	0.000e+00	5.242e+00	5.727e-06
GO:0021953	GO:0060113	inner ear receptor cell differentiation	2.085e-03	0.000e+00	5.383e+00	4.138e-06
GO:0021953	GO:0048663	neuron fate commitment	1.778e-04	0.000e+00	4.972e+00	1.066e-05
GO:0021953	GO:0021877	forebrain neuron fate commitment	1.285e-03	0.000e+00	5.866e+00	1.360e-06
GO:0007156	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	2.589e-08	0.000e+00	3.331e+00	4.664e-04
GO:0007156	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	6.765e-11	0.000e+00	3.357e+00	4.396e-04
GO:0007156	GO:0007158	neuron cell-cell adhesion	9.875e-03	0.000e+00	5.735e+00	1.841e-06
GO:0007156	GO:0061343	cell adhesion involved in heart morphogenesis	5.877e-03	0.000e+00	5.837e+00	1.454e-06
GO:0061351	GO:0061351	neural precursor cell proliferation	7.505e-04	0.000e+00	4.714e+00	1.932e-05
GO:0061351	GO:0010463	mesenchymal cell proliferation	6.435e-04	0.000e+00	5.262e+00	5.465e-06
GO:0008038	GO:0008037	cell recognition	1.852e-04	0.000e+00	3.843e+00	1.436e-04
