dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
11	-0.3665876535151476	-1.1410481693621202	0.8892570351134134	-8.704031000414787	1.9459101490553132	1.97682852689466e-09	potassium ion transport	11. potassium ion transport	['GO:0006813', 'GO:0071805', 'GO:0070588', 'GO:0035725', 'GO:0006814', 'GO:0070509']	GO:0006813	0
12	0.13512099468032635	1.0511723193880236	1.410618400407593	-7.603634598992917	3.828641396489095	2.49095224165439e-08	positive regulation of monoatomic ion transport	12. positive regulation of monoatomic ion transport	['GO:0043270', 'GO:0034767', 'GO:1904064', 'GO:0034764', 'GO:0032414', 'GO:0032411', 'GO:2001259', 'GO:2000179', 'GO:0034765', 'GO:0034762', 'GO:0010959', 'GO:2001257', 'GO:1904062', 'GO:0032412', 'GO:0022898', 'GO:0032409', 'GO:0045761', 'GO:0031279', 'GO:0051339', 'GO:2001258', 'GO:0099601', 'GO:1901385', 'GO:0051588', 'GO:0046928', 'GO:0051589', 'GO:0043268', 'GO:1901381', 'GO:0043266', 'GO:1901379', 'GO:0014059', 'GO:0050433', 'GO:0051952', 'GO:0051955', 'GO:0046883', 'GO:0090276', 'GO:0051048', 'GO:0017158', 'GO:0035813', 'GO:0044062', 'GO:0098801', 'GO:0051954', 'GO:0051957', 'GO:0033605', 'GO:0090279', 'GO:0090280']	GO:0043270	0
13	-1.3828342353932581	-0.34815862529013175	1.5361839389742147	-7.588057226474861	2.6390573296152584	2.58191995165278e-08	central nervous system neuron differentiation	13. central nervous system neuron differentiation	['GO:0021953', 'GO:0021879', 'GO:0001649', 'GO:0021872', 'GO:0002062', 'GO:0048665', 'GO:0001708', 'GO:0021515', 'GO:0097154', 'GO:0042490', 'GO:0060113', 'GO:0048663', 'GO:0021877']	GO:0021953	0
14	-0.8134671307327271	0.8513599672853011	1.4507861011511318	-7.173593821519444	2.3978952727983707	6.70511419110422e-08	axonemal dynein complex assembly	14. axonemal dynein complex assembly	['GO:0070286', 'GO:0036158', 'GO:0036159', 'GO:0019991', 'GO:0120192', 'GO:0043297', 'GO:0120193', 'GO:0045216', 'GO:0007416', 'GO:0007043']	GO:0070286	0
15	-0.07481569854425839	0.9828892443452838	1.6669480790831532	-6.491350561939056	2.6390573296152584	3.22588913698222e-07	negative regulation of synaptic transmission	15. negative regulation of synaptic transmission	['GO:0050805', 'GO:0032223', 'GO:0030514', 'GO:0030510', 'GO:0021914', 'GO:0050806', 'GO:0051968', 'GO:0035025', 'GO:0051966', 'GO:0032222', 'GO:0048167', 'GO:0010738', 'GO:0010739']	GO:0050805	0
16	-1.402635669384702	0.06040706477919282	1.785169061313494	-6.389019458096873	2.3978952727983707	4.08301092431844e-07	ear morphogenesis	16. ear morphogenesis	['GO:0048593', 'GO:0042471', 'GO:0035113', 'GO:0003007', 'GO:0048562', 'GO:0048048', 'GO:0060349', 'GO:0060443', 'GO:0042472', 'GO:0030326']	GO:0042471	0
17	0.8137854030043917	-1.1409844618081346	1.6911565062480016	-6.326306595853912	2.5649493574615367	4.71729899809204e-07	response to amine	17. response to amine	['GO:0014075', 'GO:0001975', 'GO:0071418', 'GO:0060359', 'GO:0071242', 'GO:0042220', 'GO:0043279', 'GO:0051592', 'GO:0071248', 'GO:0071241', 'GO:0071294', 'GO:0010226']	GO:0014075	0
18	-0.1329086068785296	1.3229779756644944	1.4921164467831465	-6.119116941202417	2.772588722239781	7.60121573672931e-07	regulation of behavior	18. regulation of behavior	['GO:0050795', 'GO:0042749', 'GO:0048521', 'GO:0045187', 'GO:0042752', 'GO:1903522', 'GO:0008016', 'GO:0061337', 'GO:0019229', 'GO:0044060', 'GO:0031644', 'GO:0098815', 'GO:0110110', 'GO:0001759', 'GO:0031128']	GO:0050795	0
19	0.8448520605508785	-0.787216302486729	1.2572427864708269	-6.071147733243821	2.5649493574615367	8.48891659828246e-07	detection of abiotic stimulus	19. detection of abiotic stimulus	['GO:0009582', 'GO:0009583', 'GO:0009584', 'GO:0051602', 'GO:0010996', 'GO:0009612', 'GO:0043052', 'GO:0050918', 'GO:0009581', 'GO:0007602', 'GO:0050906', 'GO:0051606']	GO:0009582	0
20	0.6749259411815873	-0.29537038976463054	1.6072226875374487	-6.071147733243821	1.791759469228055	8.48891659828246e-07	regulation of cytosolic calcium ion concentration	20. regulation of cytosolic calcium ion concentration	['GO:0006874', 'GO:0051480', 'GO:0099566', 'GO:0055078', 'GO:0055075']	GO:0051480	0
21	0.10714562674286572	-1.0979929389448535	1.6069949269484922	-5.856199171630242	1.3862943611198906	1.39251803430783e-06	extracellular transport	21. extracellular transport	['GO:0006858', 'GO:0003351', 'GO:0099111']	GO:0006858	0
22	0.6427851717894666	1.116049702712205	1.2912322611776312	-5.757462278251022	1.791759469228055	1.74798508150349e-06	second-messenger-mediated signaling	22. second-messenger-mediated signaling	['GO:0019932', 'GO:0019722', 'GO:0010737', 'GO:0019935', 'GO:0019933']	GO:0019932	0
23	0.033112231188413124	-0.4368451821080624	1.5619146509445356	-5.7459746458918435	2.0794415416798357	1.79483840642487e-06	neuron recognition	23. neuron recognition	['GO:0008037', 'GO:0008038', 'GO:0016198', 'GO:0070593', 'GO:0016199', 'GO:0007413', 'GO:0106030']	GO:0008038	0
24	-0.4439595536478733	0.3414220482438414	1.781033159528669	-5.542911200506502	1.0986122886681098	2.86476366364063e-06	mating	24. mating	['GO:0007618', 'GO:0097722']	GO:0007618	0
25	0.47692203644323256	1.1845829310278027	1.3305612663148922	-5.302059060630145	1.6094379124341003	4.98816647710598e-06	glutamate receptor signaling pathway	25. glutamate receptor signaling pathway	['GO:0030509', 'GO:0007215', 'GO:0035235', 'GO:0021910']	GO:0007215	0
26	0.8110218690838592	0.7726506583395004	1.6941453349405613	-5.060458316249709	3.5263605246161616	8.70044936303246e-06	regulation of axon guidance	26. regulation of axon guidance	['GO:1902667', 'GO:1902669', 'GO:1905489', 'GO:0050770', 'GO:0030517', 'GO:1905330', 'GO:0010769', 'GO:2000027', 'GO:0030516', 'GO:0061387', 'GO:0048841', 'GO:0048843', 'GO:0050922', 'GO:0040013', 'GO:0050920', 'GO:0051494', 'GO:0010639', 'GO:0051784', 'GO:0045839', 'GO:0031111', 'GO:0051447', 'GO:2000242', 'GO:2000241', 'GO:0010721', 'GO:0050768', 'GO:0051961', 'GO:0032330', 'GO:0045992', 'GO:1902866', 'GO:0045666', 'GO:0045665', 'GO:0045667', 'GO:0045668']	GO:1902667	0
27	0.33238600927746836	-0.14798158133998818	1.5582700537226553	-5.016007740713802	1.6094379124341003	9.63811844823758e-06	neuron projection extension	27. neuron projection extension	['GO:0060560', 'GO:1990138', 'GO:0048588', 'GO:0048675']	GO:1990138	0
28	-0.03567310944675921	1.3334783482453412	1.5237136381871574	-4.59742708155925	2.302585092994046	2.52681192855159e-05	regulation of ossification	28. regulation of ossification	['GO:0030278', 'GO:0045778', 'GO:0030501', 'GO:0070169', 'GO:0006937', 'GO:0090257', 'GO:0006942', 'GO:0002027', 'GO:0086091']	GO:0030278	0
29	0.07341114821175047	-0.91094220350982	1.8263789200840066	-4.404364080540239	2.5649493574615367	3.94126756667405e-05	dopamine secretion	29. dopamine secretion	['GO:0050432', 'GO:0014046', 'GO:0015872', 'GO:0015844', 'GO:0051937', 'GO:0046879', 'GO:0009914', 'GO:0030072', 'GO:0099643', 'GO:0046717', 'GO:0060986', 'GO:0048791']	GO:0014046	0
30	-1.317309480990765	-0.5746707004295694	1.6467872222144762	-4.3993968598949715	1.9459101490553132	3.98660438488259e-05	central nervous system neuron development	30. central nervous system neuron development	['GO:0021954', 'GO:0021884', 'GO:0060119', 'GO:0060856', 'GO:0060857', 'GO:0021782']	GO:0021954	0
31	0.8698685369179429	-0.043214351764717024	1.4467842715278278	-4.372077065602983	0.6931471805599453	4.24544221843502e-05	peptidyl-glutamic acid modification	31. peptidyl-glutamic acid modification	['GO:0018200']	GO:0018200	0
32	0.9381091290293493	-1.059985240395232	1.393908668913672	-4.370172268274283	1.791759469228055	4.26410344317577e-05	response to acid chemical	32. response to acid chemical	['GO:0001101', 'GO:0071229', 'GO:0072347', 'GO:0046683', 'GO:0071230']	GO:0001101	0
33	-0.5743806200963715	-0.6300091370760942	1.2702051400349101	-4.165832941150606	1.0986122886681098	6.82601217956612e-05	rhythmic process	33. rhythmic process	['GO:0048511', 'GO:0007623']	GO:0048511	0
34	-1.4887022788621431	-0.08680905103793732	1.5116125784720345	-3.843931018006544	2.6390573296152584	0.000143241540164115	limb morphogenesis	34. limb morphogenesis	['GO:0035108', 'GO:0001736', 'GO:0007164', 'GO:0010171', 'GO:0060042', 'GO:0003151', 'GO:0021575', 'GO:0001738', 'GO:0060603', 'GO:0060411', 'GO:0003148', 'GO:0048645', 'GO:0007432']	GO:0035108	0
35	1.1878385299788425	-1.0304005237265865	1.590737682982557	-3.819819037219507	2.3978952727983707	0.000151419205388175	response to corticosteroid	35. response to corticosteroid	['GO:0031960', 'GO:0051384', 'GO:0014074', 'GO:0032526', 'GO:0046680', 'GO:0017085', 'GO:0071870', 'GO:0071868', 'GO:0071869', 'GO:0071867']	GO:0031960	0
36	0.27661160611896135	0.7949013333204263	1.6755150264002554	-3.8011383158545424	1.3862943611198906	0.000158074451721676	synaptic transmission, cholinergic	36. synaptic transmission, cholinergic	['GO:0007271', 'GO:0035249', 'GO:0007274']	GO:0007271	0
37	-0.16067919431811659	-1.1775755703612727	1.3569031235923312	-3.670616239920017	1.0986122886681098	0.000213493059047188	neurotransmitter transport	37. neurotransmitter transport	['GO:0006836', 'GO:0007269']	GO:0006836	0
38	-0.13148413399724995	-1.065312397752578	1.6023874444311557	-3.670240542362147	0.6931471805599453	0.000213677826589957	amine transport	38. amine transport	['GO:0015837']	GO:0015837	0
39	1.1301724122647014	-0.7673760237877075	1.6586833880562717	-3.5307597056681974	1.6094379124341003	0.000294605122761483	cellular response to BMP stimulus	39. cellular response to BMP stimulus	['GO:0071773', 'GO:0071772', 'GO:1903351', 'GO:1903350']	GO:0071773	0
40	0.32007154853657366	-0.45947677155897665	1.2815132120184884	-3.387554321973601	1.791759469228055	0.000409680863330231	toxin metabolic process	40. toxin metabolic process	['GO:0009404', 'GO:0043385', 'GO:0009407', 'GO:0046701', 'GO:0017143']	GO:0009404	0
41	-0.5442154234797782	0.06854512508504076	1.550517880535812	-3.12399367408639	1.0986122886681098	0.000751633842202725	neural precursor cell proliferation	41. neural precursor cell proliferation	['GO:0061351', 'GO:0010463']	GO:0061351	0
42	0.41472069245102444	0.2109449535592264	1.7967072705329794	-3.12399367408639	1.0986122886681098	0.000751633842202725	chemorepulsion of axon	42. chemorepulsion of axon	['GO:0050919', 'GO:0061643']	GO:0061643	0
43	-0.4389924327348093	-0.35476689222871083	1.8187543076795847	-3.0386310441588575	1.3862943611198906	0.000914890158372691	cardiac muscle cell contraction	43. cardiac muscle cell contraction	['GO:0070252', 'GO:0086003', 'GO:0030048']	GO:0086003	0
44	1.1080735195608518	-0.5369392142573876	2.1369796601105353	-2.8505209022091074	0.6931471805599453	0.00141084433213477	response to bronchodilator	44. response to bronchodilator	['GO:0097366']	GO:0097366	0
45	0.6892999022296847	0.8655438817310226	1.5781597701276817	-2.6570966540426495	1.3862943611198906	0.00220243624716163	regulation of cilium movement	45. regulation of cilium movement	['GO:0032886', 'GO:0003352', 'GO:0003356']	GO:0003352	0
46	-0.7451975000831774	0.5638992746815861	2.100808529477377	-2.4506892642671247	0.6931471805599453	0.003542507152093	postsynapse assembly	46. postsynapse assembly	['GO:0099068']	GO:0099068	0
47	-0.6614445529435609	0.8207378615159936	1.7332281108535759	-2.365730256969692	0.6931471805599453	0.0043079409633339	presynapse assembly	47. presynapse assembly	['GO:0099054']	GO:0099054	0
48	-0.44232694847867493	-0.9173795899743457	1.5873394911999446	-2.343784918987078	0.6931471805599453	0.00453121929507344	protein localization to cilium	48. protein localization to cilium	['GO:0061512']	GO:0061512	0
49	-0.2005642945123013	0.20989399523995528	1.4798971459903112	-2.200095579136592	1.3862943611198906	0.0063081849923779	establishment of cell polarity	49. establishment of cell polarity	['GO:0007163', 'GO:0030010', 'GO:0042067']	GO:0030010	0
50	-1.25238121416203	0.0762292007217689	1.8904800117529308	-2.1120414858340837	1.3862943611198906	0.00772606778568331	bone maturation	50. bone maturation	['GO:0070977', 'GO:0001556', 'GO:0048799']	GO:0070977	0
51	0.6461682864130627	0.11423363667985066	1.9047801177460308	-2.1120414858340837	0.6931471805599453	0.00772606778568331	lauric acid metabolic process	51. lauric acid metabolic process	['GO:0048252']	GO:0048252	0
52	-0.2001592203463448	-0.6234801610026866	1.5087574432874926	-2.026406898017006	0.6931471805599453	0.00941007537130206	alkaloid metabolic process	52. alkaloid metabolic process	['GO:0009820']	GO:0009820	0
53	0.8749727706845289	0.2470252638956554	1.7825317691524658	-2.026406898017006	1.3862943611198906	0.00941007537130206	vitamin D3 metabolic process	53. vitamin D3 metabolic process	['GO:0070640', 'GO:0006584', 'GO:0009712']	GO:0070640	0
