Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0034702	GO:0034706	sodium channel complex	4.203e-09	0.000e+00	3.906e+00	1.242e-04
GO:0034702	GO:0034704	calcium channel complex	3.115e-03	0.000e+00	3.767e+00	1.708e-04
GO:0034702	GO:1902495	transmembrane transporter complex	1.155e-11	0.000e+00	2.247e+00	5.657e-03
GO:0034702	GO:1990351	transporter complex	2.129e-10	0.000e+00	2.242e+00	5.723e-03
GO:0034702	GO:0034705	potassium channel complex	4.184e-08	0.000e+00	3.809e+00	1.554e-04
GO:0034702	GO:0008076	voltage-gated potassium channel complex	1.609e-05	0.000e+00	3.821e+00	1.511e-04
GO:0034702	GO:0098878	neurotransmitter receptor complex	6.698e-09	0.000e+00	4.654e+00	2.219e-05
GO:0034702	GO:0043235	receptor complex	1.754e-07	0.000e+00	3.621e+00	2.391e-04
GO:0034702	GO:0008328	ionotropic glutamate receptor complex	3.345e-07	0.000e+00	4.667e+00	2.152e-05
GO:0034702	GO:0032281	AMPA glutamate receptor complex	2.452e-05	0.000e+00	5.339e+00	4.584e-06
GO:0034702	GO:0032983	kainate selective glutamate receptor complex	6.280e-05	0.000e+00	6.041e+00	9.098e-07
GO:0034702	GO:0016010	dystrophin-associated glycoprotein complex	6.290e-03	0.000e+00	4.707e+00	1.962e-05
GO:0034702	GO:0090665	glycoprotein complex	6.290e-03	0.000e+00	4.693e+00	2.026e-05
GO:0097014	GO:0032838	plasma membrane bounded cell projection cytoplasm	8.572e-17	0.000e+00	4.708e+00	1.961e-05
GO:0097014	GO:0097014	ciliary plasm	1.786e-24	0.000e+00	5.408e+00	3.908e-06
GO:0005930	GO:0005930	axoneme	1.154e-24	0.000e+00	4.083e+00	8.261e-05
GO:0043204	GO:0043204	perikaryon	9.691e-10	0.000e+00	4.135e+00	7.324e-05
GO:0044306	GO:0044306	neuron projection terminus	2.349e-07	0.000e+00	4.950e+00	1.122e-05
GO:0044306	GO:0043679	axon terminus	8.688e-07	0.000e+00	5.095e+00	8.038e-06
GO:0005875	GO:0005875	microtubule associated complex	1.574e-12	0.000e+00	3.114e+00	7.694e-04
GO:0005875	GO:0030286	dynein complex	5.258e-07	0.000e+00	3.300e+00	5.017e-04
GO:0005875	GO:0005871	kinesin complex	1.155e-05	0.000e+00	3.878e+00	1.325e-04
GO:0005875	GO:0005858	axonemal dynein complex	1.283e-10	0.000e+00	4.658e+00	2.196e-05
GO:0005875	GO:0036157	outer dynein arm	6.640e-05	0.000e+00	5.194e+00	6.403e-06
GO:0005875	GO:0036156	inner dynein arm	7.078e-04	0.000e+00	5.933e+00	1.167e-06
GO:0036064	GO:0036064	ciliary basal body	1.700e-07	0.000e+00	4.219e+00	6.038e-05
GO:0043195	GO:0043195	terminal bouton	4.130e-05	0.000e+00	5.091e+00	8.111e-06
GO:0042383	GO:0042383	sarcolemma	2.607e-04	0.000e+00	4.101e+00	7.922e-05
GO:0030672	GO:0030672	synaptic vesicle membrane	9.339e-03	0.000e+00	4.224e+00	5.965e-05
GO:0030672	GO:0042622	photoreceptor outer segment membrane	5.989e-03	0.000e+00	5.557e+00	2.775e-06
GO:0005918	GO:0070160	tight junction	9.801e-06	0.000e+00	3.318e+00	4.805e-04
GO:0005918	GO:0005918	septate junction	4.462e-06	0.000e+00	5.695e+00	2.019e-06
GO:0005918	GO:0043296	apical junction complex	2.834e-05	0.000e+00	5.334e+00	4.630e-06
GO:0005918	GO:0060076	excitatory synapse	9.962e-05	0.000e+00	5.082e+00	8.280e-06
GO:0005918	GO:0031594	neuromuscular junction	1.368e-03	0.000e+00	4.722e+00	1.897e-05
GO:0005918	GO:0060077	inhibitory synapse	3.964e-03	0.000e+00	5.696e+00	2.012e-06
GO:0048786	GO:0048786	presynaptic active zone	5.070e-03	0.000e+00	4.900e+00	1.258e-05
GO:0044304	GO:0044304	main axon	5.070e-04	0.000e+00	6.248e+00	5.643e-07
GO:0001750	GO:0001750	photoreceptor outer segment	2.385e-03	0.000e+00	4.498e+00	3.176e-05
GO:0051233	GO:0051233	spindle midzone	1.536e-05	0.000e+00	4.860e+00	1.381e-05
GO:0051233	GO:1990023	mitotic spindle midzone	5.313e-03	0.000e+00	5.255e+00	5.555e-06
GO:0043198	GO:0043198	dendritic shaft	1.944e-03	0.000e+00	5.442e+00	3.612e-06
GO:0097546	GO:0097546	ciliary base	1.067e-03	0.000e+00	4.906e+00	1.241e-05
GO:0044295	GO:0030426	growth cone	4.879e-03	0.000e+00	4.359e+00	4.374e-05
GO:0044295	GO:0044295	axonal growth cone	1.412e-03	0.000e+00	5.377e+00	4.196e-06
GO:0097225	GO:0097225	sperm midpiece	4.314e-05	0.000e+00	5.064e+00	8.630e-06
GO:0036379	GO:0036379	myofilament	7.044e-04	0.000e+00	5.486e+00	3.267e-06
GO:0036379	GO:0005865	striated muscle thin filament	5.935e-03	0.000e+00	5.660e+00	2.188e-06
GO:0000940	GO:0000940	outer kinetochore	2.220e-04	0.000e+00	4.823e+00	1.504e-05
GO:0002177	GO:0002177	manchette	3.358e-05	0.000e+00	5.544e+00	2.856e-06
GO:0098843	GO:0098843	postsynaptic endocytic zone	2.607e-04	0.000e+00	6.547e+00	2.841e-07
