Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0003688	GO:0043047	single-stranded telomeric DNA binding	1.319e-03	0.000e+00	4.800e+00	1.585e-05
GO:0042054	GO:0008276	protein methyltransferase activity	2.420e-03	0.000e+00	2.979e+00	1.050e-03
GO:0042054	GO:0042054	histone methyltransferase activity	3.852e-04	0.000e+00	3.782e+00	1.653e-04
GO:0042054	GO:0004402	histone acetyltransferase activity	5.413e-03	0.000e+00	3.663e+00	2.174e-04
GO:0042054	GO:0061733	peptide-lysine-N-acetyltransferase activity	3.576e-03	0.000e+00	3.630e+00	2.346e-04
GO:0005048	GO:0033218	amide binding	7.147e-04	0.000e+00	2.923e+00	1.193e-03
GO:0005048	GO:0005048	signal sequence binding	1.265e-05	0.000e+00	4.145e+00	7.158e-05
GO:0005048	GO:0008139	nuclear localization sequence binding	4.766e-04	0.000e+00	4.942e+00	1.142e-05
GO:0005048	GO:0120227	acyl-CoA binding	3.559e-05	0.000e+00	4.271e+00	5.356e-05
GO:0005048	GO:0000062	fatty-acyl-CoA binding	1.607e-04	0.000e+00	4.274e+00	5.327e-05
GO:0044183	GO:0044183	protein folding chaperone	4.766e-04	0.000e+00	3.054e+00	8.823e-04
GO:0140666	GO:0140666	annealing activity	3.052e-05	0.000e+00	4.783e+00	1.647e-05
GO:0140666	GO:0033592	RNA strand annealing activity	7.418e-05	0.000e+00	4.812e+00	1.543e-05
GO:0140142	GO:0140104	molecular carrier activity	3.606e-03	0.000e+00	3.209e+00	6.187e-04
GO:0140142	GO:0140142	nucleocytoplasmic carrier activity	4.607e-04	0.000e+00	4.116e+00	7.662e-05
GO:0004298	GO:0004298	threonine-type endopeptidase activity	1.119e-06	0.000e+00	3.774e+00	1.683e-04
GO:0004298	GO:0070003	threonine-type peptidase activity	7.360e-04	0.000e+00	3.396e+00	4.015e-04
GO:0004298	GO:0070006	metalloaminopeptidase activity	9.123e-03	0.000e+00	3.305e+00	4.949e-04
GO:1901567	GO:1901567	fatty acid derivative binding	7.360e-04	0.000e+00	4.273e+00	5.338e-05
GO:0016538	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	4.334e-03	0.000e+00	3.923e+00	1.194e-04
GO:0070034	GO:0070034	telomerase RNA binding	5.121e-03	0.000e+00	5.494e+00	3.203e-06
GO:0003995	GO:0003995	acyl-CoA dehydrogenase activity	7.126e-04	0.000e+00	3.333e+00	4.646e-04
GO:0003995	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	5.954e-04	0.000e+00	2.351e+00	4.456e-03
GO:0003995	GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	9.123e-03	0.000e+00	2.919e+00	1.204e-03
GO:0003995	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	1.356e-03	0.000e+00	2.399e+00	3.993e-03
GO:0003995	GO:0016651	oxidoreductase activity, acting on NAD(P)H	4.311e-03	0.000e+00	2.297e+00	5.041e-03
GO:0008301	GO:0008301	DNA binding, bending	5.841e-03	0.000e+00	5.168e+00	6.785e-06
GO:0015450	GO:0015453	oxidoreduction-driven active transmembrane transporter activity	2.333e-03	0.000e+00	1.874e+00	1.336e-02
GO:0015450	GO:0015450	protein-transporting ATPase activity	8.773e-05	0.000e+00	3.524e+00	2.991e-04
GO:0015450	GO:0022884	macromolecule transmembrane transporter activity	6.275e-04	0.000e+00	3.027e+00	9.389e-04
GO:0015450	GO:0140318	protein transporter activity	6.558e-05	0.000e+00	3.150e+00	7.078e-04
GO:0015450	GO:0008320	protein transmembrane transporter activity	2.637e-04	0.000e+00	3.151e+00	7.061e-04
GO:0004300	GO:0004300	enoyl-CoA hydratase activity	2.290e-03	0.000e+00	3.786e+00	1.637e-04
