Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0001227	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	7.149e-03	0.000e+00	4.439e+00	3.636e-05
GO:0099094	GO:0099094	ligand-gated monoatomic cation channel activity	3.809e-08	0.000e+00	3.731e+00	1.856e-04
GO:0099094	GO:0015276	ligand-gated monoatomic ion channel activity	9.274e-06	0.000e+00	3.183e+00	6.561e-04
GO:0099094	GO:0022834	ligand-gated channel activity	9.274e-06	0.000e+00	3.183e+00	6.562e-04
GO:0099094	GO:0005231	excitatory extracellular ligand-gated monoatomic ion channel activity	9.855e-06	0.000e+00	4.098e+00	7.977e-05
GO:0099094	GO:0005230	extracellular ligand-gated monoatomic ion channel activity	2.421e-03	0.000e+00	3.456e+00	3.500e-04
GO:0099094	GO:1904315	transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential	1.179e-04	0.000e+00	4.257e+00	5.538e-05
GO:0099094	GO:0005234	extracellularly glutamate-gated ion channel activity	7.981e-04	0.000e+00	6.721e+00	1.901e-07
GO:0008238	GO:0008238	exopeptidase activity	3.959e-03	0.000e+00	2.298e+00	5.037e-03
GO:0008238	GO:0004713	protein tyrosine kinase activity	3.959e-03	0.000e+00	2.971e+00	1.069e-03
GO:0008238	GO:0005007	fibroblast growth factor receptor activity	8.914e-03	0.000e+00	4.818e+00	1.519e-05
GO:0008201	GO:0008201	heparin binding	8.184e-03	0.000e+00	4.049e+00	8.943e-05
GO:0042165	GO:0042165	neurotransmitter binding	8.895e-05	0.000e+00	5.945e+00	1.134e-06
GO:0005518	GO:0005518	collagen binding	9.804e-04	0.000e+00	4.810e+00	1.549e-05
GO:0099529	GO:0098960	postsynaptic neurotransmitter receptor activity	1.844e-05	0.000e+00	4.048e+00	8.961e-05
GO:0099529	GO:0099529	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	1.254e-05	0.000e+00	4.255e+00	5.556e-05
GO:0099529	GO:0030594	neurotransmitter receptor activity	7.814e-06	0.000e+00	3.725e+00	1.882e-04
GO:0099529	GO:0022824	transmitter-gated monoatomic ion channel activity	5.138e-05	0.000e+00	3.825e+00	1.496e-04
GO:0099529	GO:0022835	transmitter-gated channel activity	5.138e-05	0.000e+00	3.825e+00	1.496e-04
GO:0099529	GO:0099583	neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration	3.932e-03	0.000e+00	6.287e+00	5.162e-07
GO:0099529	GO:0008188	neuropeptide receptor activity	1.440e-04	0.000e+00	4.108e+00	7.793e-05
GO:0099529	GO:0004714	transmembrane receptor protein tyrosine kinase activity	7.760e-03	0.000e+00	3.618e+00	2.408e-04
GO:0003950	GO:0003950	NAD+ ADP-ribosyltransferase activity	4.079e-03	0.000e+00	3.855e+00	1.398e-04
GO:0005544	GO:0005544	calcium-dependent phospholipid binding	7.814e-06	0.000e+00	3.866e+00	1.362e-04
