Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0005643	GO:0000152	nuclear ubiquitin ligase complex	9.174e-03	0.000e+00	3.853e+00	1.403e-04
GO:0005643	GO:0042575	DNA polymerase complex	9.796e-03	0.000e+00	3.155e+00	6.994e-04
GO:0030496	GO:0030496	midbody	1.180e-03	0.000e+00	3.976e+00	1.058e-04
GO:0000502	GO:1905369	endopeptidase complex	5.303e-18	0.000e+00	2.891e+00	1.285e-03
GO:0000502	GO:0000502	proteasome complex	5.605e-19	0.000e+00	2.919e+00	1.204e-03
GO:0000502	GO:1905368	peptidase complex	2.539e-17	0.000e+00	2.831e+00	1.475e-03
GO:0000502	GO:0031597	cytosolic proteasome complex	1.337e-05	0.000e+00	3.524e+00	2.994e-04
GO:0000502	GO:1990204	oxidoreductase complex	6.300e-04	0.000e+00	2.667e+00	2.152e-03
GO:0000502	GO:0101031	protein folding chaperone complex	1.156e-09	0.000e+00	4.056e+00	8.784e-05
GO:0000502	GO:0005839	proteasome core complex	3.057e-09	0.000e+00	3.408e+00	3.906e-04
GO:0000502	GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	2.516e-08	0.000e+00	4.484e+00	3.284e-05
GO:0000502	GO:0045239	tricarboxylic acid cycle enzyme complex	3.294e-03	0.000e+00	3.619e+00	2.402e-04
GO:0000502	GO:0031248	protein acetyltransferase complex	7.909e-03	0.000e+00	3.312e+00	4.877e-04
GO:0000502	GO:1902493	acetyltransferase complex	7.909e-03	0.000e+00	3.312e+00	4.878e-04
GO:0000502	GO:1904949	ATPase complex	1.230e-05	0.000e+00	3.126e+00	7.487e-04
GO:0000502	GO:0045259	proton-transporting ATP synthase complex	3.294e-03	0.000e+00	3.453e+00	3.522e-04
GO:0000502	GO:0070603	SWI/SNF superfamily-type complex	1.106e-04	0.000e+00	3.458e+00	3.481e-04
GO:0000502	GO:0097346	INO80-type complex	3.294e-03	0.000e+00	3.966e+00	1.082e-04
GO:0000502	GO:0005753	mitochondrial proton-transporting ATP synthase complex	1.286e-03	0.000e+00	5.017e+00	9.609e-06
GO:0005761	GO:0000313	organellar ribosome	9.913e-10	0.000e+00	4.427e+00	3.740e-05
GO:0005761	GO:0005761	mitochondrial ribosome	9.913e-10	0.000e+00	4.431e+00	3.706e-05
GO:0034708	GO:0034708	methyltransferase complex	5.366e-08	0.000e+00	3.586e+00	2.593e-04
GO:0034708	GO:0035097	histone methyltransferase complex	6.659e-04	0.000e+00	3.905e+00	1.243e-04
GO:0034708	GO:0034709	methylosome	1.785e-07	0.000e+00	5.049e+00	8.933e-06
GO:0034708	GO:0035098	ESC/E(Z) complex	5.795e-03	0.000e+00	5.194e+00	6.403e-06
GO:0034708	GO:0035267	NuA4 histone acetyltransferase complex	2.403e-03	0.000e+00	3.906e+00	1.241e-04
GO:0034708	GO:0043189	H4/H2A histone acetyltransferase complex	2.403e-03	0.000e+00	3.870e+00	1.348e-04
GO:0034708	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	1.390e-04	0.000e+00	4.351e+00	4.451e-05
GO:0034708	GO:1902554	serine/threonine protein kinase complex	2.523e-04	0.000e+00	3.620e+00	2.401e-04
GO:0034708	GO:1902911	protein kinase complex	3.544e-03	0.000e+00	3.582e+00	2.618e-04
GO:0034708	GO:0005675	transcription factor TFIIH holo complex	2.633e-03	0.000e+00	4.214e+00	6.113e-05
GO:0034708	GO:0032806	carboxy-terminal domain protein kinase complex	4.892e-03	0.000e+00	4.149e+00	7.093e-05
GO:0016363	GO:0016363	nuclear matrix	8.479e-06	0.000e+00	4.572e+00	2.678e-05
GO:0001650	GO:0001650	fibrillar center	1.423e-04	0.000e+00	4.446e+00	3.577e-05
GO:0005793	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	3.709e-04	0.000e+00	4.211e+00	6.145e-05
GO:0090734	GO:0090734	site of DNA damage	1.646e-05	0.000e+00	4.501e+00	3.153e-05
GO:0090734	GO:0035861	site of double-strand break	1.182e-04	0.000e+00	4.627e+00	2.360e-05
GO:0051233	GO:0051233	spindle midzone	4.448e-10	0.000e+00	4.860e+00	1.381e-05
GO:0051233	GO:1990023	mitotic spindle midzone	8.651e-06	0.000e+00	5.255e+00	5.555e-06
GO:0042645	GO:0009295	nucleoid	3.285e-08	0.000e+00	3.162e+00	6.890e-04
GO:0042645	GO:0042645	mitochondrial nucleoid	3.285e-08	0.000e+00	4.191e+00	6.442e-05
GO:0022624	GO:0022624	proteasome accessory complex	1.979e-15	0.000e+00	4.933e+00	1.167e-05
GO:0005838	GO:0005838	proteasome regulatory particle	1.228e-14	0.000e+00	4.546e+00	2.843e-05
GO:0043073	GO:0043073	germ cell nucleus	7.808e-06	0.000e+00	4.813e+00	1.538e-05
GO:0043073	GO:0001673	male germ cell nucleus	3.539e-04	0.000e+00	4.971e+00	1.068e-05
GO:0034515	GO:0034515	proteasome storage granule	7.616e-14	0.000e+00	5.092e+00	8.092e-06
GO:0005746	GO:0070469	respirasome	1.451e-03	0.000e+00	2.023e+00	9.479e-03
GO:0005746	GO:0005746	mitochondrial respirasome	2.090e-03	0.000e+00	4.728e+00	1.869e-05
GO:0045120	GO:0045120	pronucleus	2.894e-06	0.000e+00	5.331e+00	4.672e-06
GO:0030137	GO:0030134	COPII-coated ER to Golgi transport vesicle	2.261e-04	0.000e+00	4.496e+00	3.194e-05
GO:0030137	GO:0030137	COPI-coated vesicle	9.063e-05	0.000e+00	5.665e+00	2.165e-06
GO:0030137	GO:0042470	melanosome	8.741e-03	0.000e+00	4.277e+00	5.286e-05
GO:0000940	GO:0000940	outer kinetochore	1.059e-06	0.000e+00	4.823e+00	1.504e-05
GO:0005652	GO:0005652	nuclear lamina	8.651e-06	0.000e+00	4.954e+00	1.113e-05
GO:0070971	GO:0070971	endoplasmic reticulum exit site	4.667e-05	0.000e+00	4.552e+00	2.807e-05
GO:0005852	GO:0005852	eukaryotic translation initiation factor 3 complex	9.071e-07	0.000e+00	3.462e+00	3.448e-04
GO:0010369	GO:0010369	chromocenter	5.974e-05	0.000e+00	5.389e+00	4.081e-06
GO:0030479	GO:0030479	actin cortical patch	3.967e-04	0.000e+00	4.374e+00	4.226e-05
GO:0030479	GO:0061645	endocytic patch	8.645e-04	0.000e+00	4.374e+00	4.230e-05
GO:0008540	GO:0008540	proteasome regulatory particle, base subcomplex	8.498e-07	0.000e+00	4.089e+00	8.141e-05
GO:0042555	GO:0042555	MCM complex	8.498e-07	0.000e+00	3.685e+00	2.066e-04
GO:0008541	GO:0008541	proteasome regulatory particle, lid subcomplex	1.026e-06	0.000e+00	4.475e+00	3.352e-05
GO:0030126	GO:0030126	COPI vesicle coat	4.163e-06	0.000e+00	3.830e+00	1.478e-04
GO:0030126	GO:0030127	COPII vesicle coat	4.473e-03	0.000e+00	4.023e+00	9.493e-05
GO:0030126	GO:0098803	respiratory chain complex	6.430e-03	0.000e+00	2.889e+00	1.291e-03
GO:0030126	GO:0030120	vesicle coat	5.139e-03	0.000e+00	3.524e+00	2.990e-04
GO:0000974	GO:0000974	Prp19 complex	2.403e-03	0.000e+00	4.240e+00	5.754e-05
