Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0050954	GO:0048265	response to pain	5.816e-04	0.000e+00	5.663e+00	2.173e-06
GO:0050954	GO:0010092	specification of animal organ identity	1.887e-04	0.000e+00	5.460e+00	3.466e-06
GO:0050954	GO:0007368	determination of left/right symmetry	1.753e-03	0.000e+00	4.446e+00	3.580e-05
GO:0050954	GO:0009855	determination of bilateral symmetry	1.585e-03	0.000e+00	4.436e+00	3.664e-05
GO:0050954	GO:0009799	specification of symmetry	1.760e-03	0.000e+00	4.433e+00	3.691e-05
GO:0050954	GO:0007367	segment polarity determination	4.133e-03	0.000e+00	5.520e+00	3.023e-06
GO:0050954	GO:0007365	periodic partitioning	2.725e-03	0.000e+00	5.317e+00	4.820e-06
GO:0050954	GO:0071910	determination of liver left/right asymmetry	2.330e-03	0.000e+00	5.704e+00	1.978e-06
GO:0050954	GO:0001964	startle response	6.057e-04	0.000e+00	5.420e+00	3.799e-06
GO:0050954	GO:0050884	neuromuscular process controlling posture	7.610e-03	0.000e+00	5.624e+00	2.375e-06
GO:0034765	GO:0034762	regulation of transmembrane transport	1.898e-09	0.000e+00	3.238e+00	5.783e-04
GO:0034765	GO:0034765	regulation of monoatomic ion transmembrane transport	2.637e-12	0.000e+00	3.268e+00	5.393e-04
GO:0034765	GO:0010959	regulation of metal ion transport	9.856e-06	0.000e+00	3.805e+00	1.566e-04
GO:0034765	GO:0044070	regulation of monoatomic anion transport	9.844e-03	0.000e+00	5.312e+00	4.880e-06
GO:0034765	GO:1904062	regulation of monoatomic cation transmembrane transport	2.853e-07	0.000e+00	3.930e+00	1.176e-04
GO:0034765	GO:2001257	regulation of cation channel activity	4.064e-06	0.000e+00	4.211e+00	6.155e-05
GO:0034765	GO:0032412	regulation of monoatomic ion transmembrane transporter activity	1.260e-06	0.000e+00	4.011e+00	9.748e-05
GO:0034765	GO:0022898	regulation of transmembrane transporter activity	4.279e-06	0.000e+00	4.000e+00	1.001e-04
GO:0034765	GO:0032409	regulation of transporter activity	4.380e-05	0.000e+00	3.988e+00	1.029e-04
GO:0034765	GO:0099601	regulation of neurotransmitter receptor activity	6.292e-04	0.000e+00	4.868e+00	1.356e-05
GO:0034765	GO:0014059	regulation of dopamine secretion	9.132e-09	0.000e+00	5.252e+00	5.599e-06
GO:0034765	GO:0050433	regulation of catecholamine secretion	9.370e-08	0.000e+00	5.138e+00	7.282e-06
GO:0034765	GO:0051952	regulation of amine transport	7.159e-09	0.000e+00	4.584e+00	2.603e-05
GO:0034765	GO:0051955	regulation of amino acid transport	3.235e-04	0.000e+00	4.768e+00	1.707e-05
GO:0034765	GO:0014048	regulation of glutamate secretion	5.968e-03	0.000e+00	6.008e+00	9.808e-07
GO:0034765	GO:0051954	positive regulation of amine transport	3.952e-06	0.000e+00	5.402e+00	3.963e-06
GO:0034765	GO:0051957	positive regulation of amino acid transport	1.304e-03	0.000e+00	5.623e+00	2.385e-06
GO:0034765	GO:0033605	positive regulation of catecholamine secretion	2.705e-04	0.000e+00	6.036e+00	9.203e-07
GO:0043270	GO:0043270	positive regulation of monoatomic ion transport	4.367e-11	0.000e+00	4.098e+00	7.971e-05
GO:0043270	GO:0034767	positive regulation of monoatomic ion transmembrane transport	1.460e-09	0.000e+00	4.150e+00	7.081e-05
GO:0043270	GO:1904064	positive regulation of cation transmembrane transport	1.346e-08	0.000e+00	4.245e+00	5.691e-05
GO:0043270	GO:0034764	positive regulation of transmembrane transport	6.079e-07	0.000e+00	4.087e+00	8.177e-05
GO:0043270	GO:0010765	positive regulation of sodium ion transport	5.641e-03	0.000e+00	5.248e+00	5.646e-06
GO:0043270	GO:1901381	positive regulation of potassium ion transmembrane transport	3.889e-04	0.000e+00	4.419e+00	3.814e-05
GO:0043270	GO:0043268	positive regulation of potassium ion transport	6.292e-04	0.000e+00	4.407e+00	3.914e-05
GO:0043270	GO:0043266	regulation of potassium ion transport	1.798e-03	0.000e+00	4.262e+00	5.475e-05
GO:0043270	GO:0032414	positive regulation of ion transmembrane transporter activity	5.604e-05	0.000e+00	4.290e+00	5.129e-05
GO:0043270	GO:0032411	positive regulation of transporter activity	3.552e-04	0.000e+00	4.276e+00	5.298e-05
GO:0043270	GO:2001259	positive regulation of cation channel activity	1.086e-03	0.000e+00	4.473e+00	3.368e-05
GO:0043270	GO:0090280	positive regulation of calcium ion import	8.562e-04	0.000e+00	5.771e+00	1.696e-06
GO:0043270	GO:0090279	regulation of calcium ion import	6.021e-04	0.000e+00	5.390e+00	4.078e-06
GO:0043270	GO:0051924	regulation of calcium ion transport	2.810e-03	0.000e+00	4.141e+00	7.224e-05
GO:0043270	GO:0051928	positive regulation of calcium ion transport	6.795e-03	0.000e+00	4.722e+00	1.897e-05
GO:0043270	GO:1904427	positive regulation of calcium ion transmembrane transport	8.193e-03	0.000e+00	4.843e+00	1.436e-05
GO:0050795	GO:0050795	regulation of behavior	1.601e-13	0.000e+00	4.446e+00	3.577e-05
GO:0050795	GO:0042749	regulation of circadian sleep/wake cycle	9.235e-08	0.000e+00	4.893e+00	1.280e-05
GO:0050795	GO:0048520	positive regulation of behavior	2.893e-04	0.000e+00	5.307e+00	4.934e-06
GO:0050795	GO:0045187	regulation of circadian sleep/wake cycle, sleep	9.472e-07	0.000e+00	4.915e+00	1.217e-05
GO:0050795	GO:0042752	regulation of circadian rhythm	5.533e-06	0.000e+00	4.219e+00	6.040e-05
GO:0050795	GO:0060259	regulation of feeding behavior	4.549e-05	0.000e+00	5.257e+00	5.532e-06
GO:0050795	GO:1903998	regulation of eating behavior	9.775e-04	0.000e+00	5.705e+00	1.972e-06
GO:0050795	GO:0043051	regulation of pharyngeal pumping	8.920e-03	0.000e+00	5.965e+00	1.085e-06
GO:0050795	GO:0048521	negative regulation of behavior	4.579e-08	0.000e+00	5.623e+00	2.381e-06
GO:0050795	GO:2000252	negative regulation of feeding behavior	3.023e-03	0.000e+00	5.869e+00	1.354e-06
GO:0050795	GO:1901045	negative regulation of egg-laying behavior	2.404e-03	0.000e+00	7.112e+00	7.725e-08
GO:0050795	GO:0046662	regulation of egg-laying behavior	1.781e-03	0.000e+00	5.791e+00	1.619e-06
GO:0050795	GO:0110110	positive regulation of animal organ morphogenesis	4.012e-03	0.000e+00	5.254e+00	5.569e-06
GO:0050795	GO:0001759	organ induction	9.229e-03	0.000e+00	5.573e+00	2.670e-06
GO:0030534	GO:0030534	adult behavior	1.836e-13	0.000e+00	4.433e+00	3.694e-05
GO:0030534	GO:0008344	adult locomotory behavior	5.450e-10	0.000e+00	4.757e+00	1.752e-05
GO:0030534	GO:0007638	mechanosensory behavior	4.492e-04	0.000e+00	5.529e+00	2.959e-06
GO:0030534	GO:0002118	aggressive behavior	4.561e-03	0.000e+00	5.823e+00	1.501e-06
GO:0030534	GO:0040040	thermosensory behavior	6.292e-04	0.000e+00	5.877e+00	1.327e-06
GO:0030534	GO:0048266	behavioral response to pain	9.272e-04	0.000e+00	5.567e+00	2.707e-06
GO:0030534	GO:0007625	grooming behavior	5.618e-03	0.000e+00	5.681e+00	2.086e-06
GO:0030534	GO:0071625	vocalization behavior	6.568e-03	0.000e+00	5.587e+00	2.590e-06
GO:0030534	GO:0007628	adult walking behavior	6.021e-04	0.000e+00	5.271e+00	5.354e-06
GO:0030534	GO:0090659	walking behavior	8.011e-04	0.000e+00	5.247e+00	5.660e-06
GO:0030534	GO:0036269	swimming behavior	5.641e-03	0.000e+00	5.465e+00	3.426e-06
GO:0030534	GO:0007631	feeding behavior	1.595e-09	0.000e+00	4.607e+00	2.470e-05
GO:0030534	GO:0042755	eating behavior	3.708e-05	0.000e+00	5.441e+00	3.621e-06
GO:0030534	GO:0007612	learning	1.484e-04	0.000e+00	4.596e+00	2.534e-05
GO:0030534	GO:0008306	associative learning	4.638e-03	0.000e+00	4.854e+00	1.401e-05
GO:0030534	GO:0007613	memory	7.516e-04	0.000e+00	4.657e+00	2.202e-05
GO:0030534	GO:0072375	medium-term memory	4.135e-03	0.000e+00	6.264e+00	5.441e-07
GO:0030534	GO:0007622	rhythmic behavior	4.043e-10	0.000e+00	5.012e+00	9.731e-06
GO:0030534	GO:0048512	circadian behavior	2.776e-09	0.000e+00	5.034e+00	9.240e-06
GO:0030534	GO:0042745	circadian sleep/wake cycle	8.882e-08	0.000e+00	6.894e+00	1.276e-07
GO:0030534	GO:0022410	circadian sleep/wake cycle process	1.887e-06	0.000e+00	5.656e+00	2.207e-06
GO:0030534	GO:0045475	locomotor rhythm	5.817e-03	0.000e+00	5.363e+00	4.340e-06
GO:0030534	GO:0007635	chemosensory behavior	3.553e-08	0.000e+00	4.965e+00	1.085e-05
GO:0030534	GO:0042048	olfactory behavior	1.218e-06	0.000e+00	5.268e+00	5.401e-06
GO:0030534	GO:0030537	larval behavior	1.898e-09	0.000e+00	5.506e+00	3.117e-06
GO:0030534	GO:0008345	larval locomotory behavior	1.312e-08	0.000e+00	5.658e+00	2.200e-06
GO:0030534	GO:0002209	behavioral defense response	1.078e-06	0.000e+00	5.287e+00	5.163e-06
GO:0030534	GO:0001662	behavioral fear response	3.284e-03	0.000e+00	5.319e+00	4.796e-06
GO:0048511	GO:0048511	rhythmic process	3.381e-06	0.000e+00	3.562e+00	2.744e-04
GO:0048511	GO:0007623	circadian rhythm	1.218e-05	0.000e+00	4.020e+00	9.552e-05
GO:0006836	GO:0006836	neurotransmitter transport	4.238e-10	0.000e+00	3.884e+00	1.306e-04
GO:0006836	GO:0007269	neurotransmitter secretion	1.086e-06	0.000e+00	4.628e+00	2.357e-05
GO:0006836	GO:0001504	neurotransmitter uptake	8.141e-03	0.000e+00	4.993e+00	1.017e-05
GO:0007416	GO:0007416	synapse assembly	2.272e-09	0.000e+00	4.580e+00	2.628e-05
GO:0007416	GO:0007043	cell-cell junction assembly	3.509e-08	0.000e+00	4.572e+00	2.676e-05
GO:0007416	GO:0019991	septate junction assembly	1.155e-08	0.000e+00	5.371e+00	4.256e-06
GO:0007416	GO:0120193	tight junction organization	5.810e-08	0.000e+00	4.828e+00	1.487e-05
GO:0007416	GO:0045216	cell-cell junction organization	1.505e-07	0.000e+00	4.333e+00	4.642e-05
GO:0007416	GO:0043297	apical junction assembly	1.959e-08	0.000e+00	5.704e+00	1.975e-06
GO:0007416	GO:0120192	tight junction assembly	1.959e-08	0.000e+00	4.858e+00	1.388e-05
GO:0043583	GO:0043583	ear development	9.563e-12	0.000e+00	5.600e+00	2.509e-06
GO:0043583	GO:0030879	mammary gland development	1.602e-03	0.000e+00	5.337e+00	4.605e-06
GO:0043583	GO:0021510	spinal cord development	6.596e-06	0.000e+00	5.442e+00	3.618e-06
GO:0043583	GO:0001823	mesonephros development	1.221e-03	0.000e+00	5.662e+00	2.180e-06
GO:0043583	GO:0048839	inner ear development	2.469e-11	0.000e+00	4.680e+00	2.089e-05
GO:0043583	GO:0008544	epidermis development	7.742e-03	0.000e+00	4.738e+00	1.828e-05
GO:0043583	GO:0072073	kidney epithelium development	5.004e-03	0.000e+00	4.752e+00	1.768e-05
GO:0043583	GO:0021537	telencephalon development	2.081e-06	0.000e+00	5.380e+00	4.172e-06
GO:0043583	GO:0007424	open tracheal system development	3.313e-03	0.000e+00	5.398e+00	4.000e-06
GO:0043583	GO:0030902	hindbrain development	3.609e-05	0.000e+00	5.220e+00	6.019e-06
GO:0043583	GO:0021543	pallium development	1.605e-04	0.000e+00	6.298e+00	5.038e-07
GO:0043583	GO:0021675	nerve development	2.146e-05	0.000e+00	5.029e+00	9.354e-06
GO:0043583	GO:0022037	metencephalon development	6.683e-04	0.000e+00	6.254e+00	5.576e-07
GO:0043583	GO:0021987	cerebral cortex development	4.959e-04	0.000e+00	4.928e+00	1.181e-05
GO:0043583	GO:0021549	cerebellum development	2.549e-03	0.000e+00	5.060e+00	8.706e-06
GO:0043583	GO:0003231	cardiac ventricle development	2.658e-03	0.000e+00	5.848e+00	1.417e-06
GO:0043583	GO:0003205	cardiac chamber development	7.049e-03	0.000e+00	5.709e+00	1.955e-06
GO:0043583	GO:0021536	diencephalon development	2.658e-03	0.000e+00	6.011e+00	9.741e-07
GO:0043583	GO:0090102	cochlea development	1.270e-04	0.000e+00	5.488e+00	3.248e-06
GO:0043583	GO:0003281	ventricular septum development	7.610e-03	0.000e+00	5.274e+00	5.327e-06
GO:0043583	GO:0060711	labyrinthine layer development	3.508e-03	0.000e+00	5.863e+00	1.370e-06
GO:0043583	GO:0021544	subpallium development	3.023e-03	0.000e+00	5.997e+00	1.008e-06
GO:0043583	GO:0071698	olfactory placode development	4.133e-03	0.000e+00	6.272e+00	5.341e-07
GO:0043583	GO:0071696	ectodermal placode development	9.728e-03	0.000e+00	5.814e+00	1.535e-06
GO:0043583	GO:0030900	forebrain development	9.132e-09	0.000e+00	4.794e+00	1.608e-05
GO:0043583	GO:0001822	kidney development	3.203e-04	0.000e+00	4.372e+00	4.245e-05
GO:0009582	GO:0009582	detection of abiotic stimulus	6.559e-16	0.000e+00	3.516e+00	3.050e-04
GO:0009582	GO:0009583	detection of light stimulus	2.172e-12	0.000e+00	3.537e+00	2.902e-04
GO:0009582	GO:0009584	detection of visible light	1.021e-10	0.000e+00	4.121e+00	7.574e-05
GO:0009582	GO:0051602	response to electrical stimulus	2.520e-05	0.000e+00	5.592e+00	2.559e-06
GO:0009582	GO:0007603	phototransduction, visible light	1.155e-08	0.000e+00	5.753e+00	1.767e-06
GO:0009582	GO:0043052	thermotaxis	5.121e-06	0.000e+00	5.841e+00	1.441e-06
GO:0009582	GO:0050962	detection of light stimulus involved in sensory perception	1.586e-03	0.000e+00	5.347e+00	4.501e-06
GO:0009582	GO:0009642	response to light intensity	1.263e-03	0.000e+00	4.811e+00	1.546e-05
GO:0009582	GO:0009648	photoperiodism	6.221e-03	0.000e+00	5.002e+00	9.952e-06
GO:0009582	GO:0009581	detection of external stimulus	1.626e-14	0.000e+00	3.516e+00	3.051e-04
GO:0009582	GO:0007602	phototransduction	2.013e-12	0.000e+00	3.667e+00	2.153e-04
GO:0009582	GO:0050906	detection of stimulus involved in sensory perception	2.102e-10	0.000e+00	3.182e+00	6.575e-04
GO:0009582	GO:0051606	detection of stimulus	1.388e-09	0.000e+00	2.917e+00	1.212e-03
GO:0009582	GO:0062149	detection of stimulus involved in sensory perception of pain	4.635e-03	0.000e+00	5.378e+00	4.189e-06
GO:0009582	GO:0060004	reflex	3.095e-03	0.000e+00	5.440e+00	3.628e-06
GO:0009582	GO:0050974	detection of mechanical stimulus involved in sensory perception	7.299e-06	0.000e+00	5.111e+00	7.742e-06
GO:0009582	GO:0050982	detection of mechanical stimulus	1.493e-04	0.000e+00	4.970e+00	1.071e-05
GO:0009582	GO:0009612	response to mechanical stimulus	2.785e-04	0.000e+00	4.495e+00	3.200e-05
GO:0009582	GO:0050910	detection of mechanical stimulus involved in sensory perception of sound	3.537e-03	0.000e+00	5.499e+00	3.167e-06
GO:0009582	GO:0010996	response to auditory stimulus	5.641e-03	0.000e+00	5.569e+00	2.697e-06
GO:0010769	GO:0010769	regulation of cell morphogenesis involved in differentiation	2.479e-04	0.000e+00	5.212e+00	6.140e-06
GO:0010769	GO:0010771	negative regulation of cell morphogenesis involved in differentiation	4.635e-03	0.000e+00	8.173e+00	6.718e-09
GO:0010769	GO:2000027	regulation of animal organ morphogenesis	3.548e-04	0.000e+00	4.532e+00	2.939e-05
GO:0010769	GO:0090175	regulation of establishment of planar polarity	5.045e-03	0.000e+00	4.938e+00	1.153e-05
GO:0010769	GO:1905330	regulation of morphogenesis of an epithelium	6.743e-03	0.000e+00	4.812e+00	1.543e-05
GO:0003341	GO:0007018	microtubule-based movement	1.793e-13	0.000e+00	3.050e+00	8.913e-04
GO:0003341	GO:0003341	cilium movement	2.220e-15	0.000e+00	3.895e+00	1.273e-04
GO:0003341	GO:0060294	cilium movement involved in cell motility	7.025e-05	0.000e+00	4.066e+00	8.599e-05
GO:0003341	GO:0035082	axoneme assembly	6.470e-14	0.000e+00	4.514e+00	3.060e-05
GO:0003341	GO:0001578	microtubule bundle formation	4.043e-10	0.000e+00	4.432e+00	3.696e-05
GO:0003341	GO:0007019	microtubule depolymerization	3.949e-03	0.000e+00	5.322e+00	4.760e-06
GO:0003341	GO:0022617	extracellular matrix disassembly	9.527e-03	0.000e+00	5.411e+00	3.880e-06
GO:0021953	GO:0021953	central nervous system neuron differentiation	5.738e-09	0.000e+00	4.647e+00	2.255e-05
GO:0021953	GO:0021879	forebrain neuron differentiation	1.765e-07	0.000e+00	5.654e+00	2.220e-06
GO:0021953	GO:0010001	glial cell differentiation	4.705e-03	0.000e+00	4.610e+00	2.456e-05
GO:0021953	GO:0001649	osteoblast differentiation	3.282e-03	0.000e+00	4.760e+00	1.739e-05
GO:0021953	GO:0021872	forebrain generation of neurons	1.000e-05	0.000e+00	6.733e+00	1.847e-07
GO:0021953	GO:0071542	dopaminergic neuron differentiation	8.799e-04	0.000e+00	5.198e+00	6.345e-06
GO:0021953	GO:0097154	GABAergic neuron differentiation	6.343e-03	0.000e+00	5.531e+00	2.942e-06
GO:0021953	GO:0042490	mechanoreceptor differentiation	4.022e-09	0.000e+00	5.242e+00	5.727e-06
GO:0021953	GO:0060113	inner ear receptor cell differentiation	5.810e-08	0.000e+00	5.383e+00	4.138e-06
GO:0021953	GO:0042491	inner ear auditory receptor cell differentiation	4.119e-04	0.000e+00	5.490e+00	3.235e-06
GO:0021953	GO:0035315	hair cell differentiation	4.512e-04	0.000e+00	5.256e+00	5.546e-06
GO:0021953	GO:0060563	neuroepithelial cell differentiation	8.621e-04	0.000e+00	5.207e+00	6.204e-06
GO:0021953	GO:0048645	animal organ formation	1.301e-04	0.000e+00	5.326e+00	4.719e-06
GO:0021953	GO:0048665	neuron fate specification	9.031e-04	0.000e+00	4.629e+00	2.348e-05
GO:0021953	GO:0001708	cell fate specification	9.844e-03	0.000e+00	4.276e+00	5.298e-05
GO:0021953	GO:0048663	neuron fate commitment	9.718e-03	0.000e+00	4.972e+00	1.066e-05
GO:0006813	GO:0035725	sodium ion transmembrane transport	4.310e-06	0.000e+00	3.173e+00	6.721e-04
GO:0006813	GO:0006813	potassium ion transport	7.411e-09	0.000e+00	2.433e+00	3.687e-03
GO:0006813	GO:0006814	sodium ion transport	7.474e-05	0.000e+00	2.580e+00	2.633e-03
GO:0006813	GO:0071805	potassium ion transmembrane transport	7.783e-08	0.000e+00	2.865e+00	1.366e-03
GO:0006813	GO:0070588	calcium ion transmembrane transport	3.525e-06	0.000e+00	3.104e+00	7.870e-04
GO:0006813	GO:0006816	calcium ion transport	1.186e-05	0.000e+00	2.832e+00	1.472e-03
GO:0006813	GO:0097553	calcium ion transmembrane import into cytosol	6.262e-04	0.000e+00	4.219e+00	6.043e-05
GO:0006813	GO:1902476	chloride transmembrane transport	6.292e-04	0.000e+00	3.172e+00	6.729e-04
GO:0006813	GO:0098661	inorganic anion transmembrane transport	5.745e-03	0.000e+00	2.729e+00	1.865e-03
GO:0006813	GO:0006821	chloride transport	4.175e-04	0.000e+00	2.951e+00	1.120e-03
GO:0006813	GO:0070509	calcium ion import	2.341e-04	0.000e+00	5.376e+00	4.209e-06
GO:0050806	GO:0050806	positive regulation of synaptic transmission	1.460e-09	0.000e+00	4.655e+00	2.212e-05
GO:0050806	GO:0060291	long-term synaptic potentiation	7.663e-04	0.000e+00	5.024e+00	9.452e-06
GO:0050806	GO:0032222	regulation of synaptic transmission, cholinergic	3.989e-05	0.000e+00	4.628e+00	2.357e-05
GO:0050806	GO:0032228	regulation of synaptic transmission, GABAergic	4.288e-03	0.000e+00	5.279e+00	5.257e-06
GO:0050806	GO:1900271	regulation of long-term synaptic potentiation	2.379e-03	0.000e+00	5.268e+00	5.401e-06
GO:0050806	GO:0051966	regulation of synaptic transmission, glutamatergic	2.086e-05	0.000e+00	5.158e+00	6.943e-06
