Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0022836	GO:0099094	ligand-gated monoatomic cation channel activity	1.694e-10	0.000e+00	3.731e+00	1.856e-04
GO:0022836	GO:0022848	acetylcholine-gated monoatomic cation-selective channel activity	2.907e-03	0.000e+00	4.284e+00	5.205e-05
GO:0015631	GO:0015631	tubulin binding	1.756e-09	0.000e+00	3.172e+00	6.727e-04
GO:0015631	GO:0008017	microtubule binding	3.179e-07	0.000e+00	3.272e+00	5.341e-04
GO:0015631	GO:0005516	calmodulin binding	2.107e-05	0.000e+00	3.503e+00	3.138e-04
GO:0015631	GO:0030165	PDZ domain binding	2.314e-03	0.000e+00	5.051e+00	8.900e-06
GO:0015631	GO:0097110	scaffold protein binding	4.158e-03	0.000e+00	5.241e+00	5.744e-06
GO:0015631	GO:0051018	protein kinase A binding	3.074e-04	0.000e+00	4.892e+00	1.282e-05
GO:0015631	GO:0045505	dynein intermediate chain binding	5.286e-03	0.000e+00	3.992e+00	1.019e-04
GO:0015631	GO:0001965	G-protein alpha-subunit binding	1.498e-03	0.000e+00	4.910e+00	1.231e-05
GO:0015631	GO:0051959	dynein light intermediate chain binding	2.907e-03	0.000e+00	4.015e+00	9.667e-05
GO:0015631	GO:0017147	Wnt-protein binding	4.087e-03	0.000e+00	4.756e+00	1.755e-05
GO:0015631	GO:0045503	dynein light chain binding	1.380e-03	0.000e+00	5.341e+00	4.558e-06
GO:0015631	GO:0045504	dynein heavy chain binding	9.691e-03	0.000e+00	5.290e+00	5.124e-06
GO:0015631	GO:0001664	G protein-coupled receptor binding	6.810e-05	0.000e+00	3.900e+00	1.258e-04
GO:0015631	GO:0031690	adrenergic receptor binding	2.219e-04	0.000e+00	5.821e+00	1.511e-06
GO:0015631	GO:0005160	transforming growth factor beta receptor binding	9.835e-03	0.000e+00	4.923e+00	1.194e-05
GO:0015631	GO:0042043	neurexin family protein binding	9.835e-03	0.000e+00	4.928e+00	1.179e-05
GO:0015631	GO:0031698	beta-2 adrenergic receptor binding	2.907e-03	0.000e+00	6.489e+00	3.241e-07
GO:0008188	GO:0008528	G protein-coupled peptide receptor activity	4.007e-07	0.000e+00	3.687e+00	2.054e-04
GO:0008188	GO:0008188	neuropeptide receptor activity	1.610e-18	0.000e+00	4.108e+00	7.793e-05
GO:0008188	GO:0001653	peptide receptor activity	4.007e-07	0.000e+00	3.670e+00	2.139e-04
GO:0008188	GO:0004983	neuropeptide Y receptor activity	6.289e-06	0.000e+00	4.589e+00	2.577e-05
GO:0008188	GO:0005000	vasopressin receptor activity	8.579e-04	0.000e+00	4.869e+00	1.352e-05
GO:0008188	GO:0035013	myosuppressin receptor activity	2.314e-03	0.000e+00	6.921e+00	1.201e-07
GO:0008188	GO:0004948	calcitonin receptor activity	9.691e-03	0.000e+00	5.058e+00	8.752e-06
GO:0008188	GO:0004993	G protein-coupled serotonin receptor activity	6.054e-03	0.000e+00	4.569e+00	2.700e-05
GO:0008188	GO:0099589	serotonin receptor activity	6.054e-03	0.000e+00	4.559e+00	2.761e-05
GO:0030594	GO:0030594	neurotransmitter receptor activity	8.543e-11	0.000e+00	3.725e+00	1.882e-04
GO:0030594	GO:0022824	transmitter-gated monoatomic ion channel activity	1.927e-07	0.000e+00	3.825e+00	1.496e-04
GO:0030594	GO:0022835	transmitter-gated channel activity	1.927e-07	0.000e+00	3.825e+00	1.496e-04
GO:0030594	GO:0019199	transmembrane receptor protein kinase activity	6.766e-03	0.000e+00	3.491e+00	3.230e-04
GO:0030594	GO:0099528	G protein-coupled neurotransmitter receptor activity	2.782e-04	0.000e+00	4.665e+00	2.162e-05
GO:0030594	GO:0099529	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	1.927e-07	0.000e+00	4.255e+00	5.556e-05
GO:0030594	GO:0098960	postsynaptic neurotransmitter receptor activity	1.213e-07	0.000e+00	4.048e+00	8.961e-05
GO:0030594	GO:1904315	transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential	1.454e-06	0.000e+00	4.257e+00	5.538e-05
GO:0030594	GO:0008066	glutamate receptor activity	3.181e-04	0.000e+00	4.056e+00	8.785e-05
GO:0030594	GO:0004970	ionotropic glutamate receptor activity	2.087e-03	0.000e+00	4.075e+00	8.420e-05
GO:0030594	GO:0009881	photoreceptor activity	7.299e-06	0.000e+00	3.792e+00	1.614e-04
GO:0030594	GO:0008020	G protein-coupled photoreceptor activity	1.773e-04	0.000e+00	5.705e+00	1.973e-06
GO:0015079	GO:0015079	potassium ion transmembrane transporter activity	1.216e-09	0.000e+00	2.993e+00	1.017e-03
GO:0015079	GO:0015269	calcium-activated potassium channel activity	2.907e-03	0.000e+00	4.454e+00	3.519e-05
GO:0015079	GO:0015220	choline transmembrane transporter activity	2.314e-03	0.000e+00	5.095e+00	8.037e-06
GO:0015079	GO:0022841	potassium ion leak channel activity	4.963e-03	0.000e+00	5.650e+00	2.241e-06
GO:0015079	GO:0015085	calcium ion transmembrane transporter activity	1.353e-05	0.000e+00	3.228e+00	5.912e-04
GO:0015079	GO:0005262	calcium channel activity	2.401e-04	0.000e+00	3.466e+00	3.420e-04
GO:0015079	GO:0005254	chloride channel activity	2.914e-03	0.000e+00	3.450e+00	3.546e-04
GO:0015079	GO:0005253	monoatomic anion channel activity	9.739e-03	0.000e+00	3.417e+00	3.831e-04
GO:0015079	GO:0015108	chloride transmembrane transporter activity	2.914e-03	0.000e+00	3.315e+00	4.847e-04
GO:0015079	GO:0005272	sodium channel activity	8.752e-08	0.000e+00	3.759e+00	1.741e-04
GO:0015079	GO:0015081	sodium ion transmembrane transporter activity	1.049e-05	0.000e+00	3.204e+00	6.250e-04
GO:0015079	GO:0005248	voltage-gated sodium channel activity	7.293e-05	0.000e+00	4.461e+00	3.460e-05
GO:0015079	GO:0015280	ligand-gated sodium channel activity	2.907e-03	0.000e+00	4.903e+00	1.251e-05
GO:0003777	GO:0003774	cytoskeletal motor activity	1.629e-07	0.000e+00	2.915e+00	1.216e-03
GO:0003777	GO:0003777	microtubule motor activity	3.179e-07	0.000e+00	3.442e+00	3.618e-04
GO:0003777	GO:0008569	minus-end-directed microtubule motor activity	1.747e-04	0.000e+00	4.012e+00	9.728e-05
GO:0008201	GO:0008201	heparin binding	2.914e-03	0.000e+00	4.049e+00	8.943e-05
GO:0042165	GO:0042165	neurotransmitter binding	5.044e-07	0.000e+00	5.945e+00	1.134e-06
GO:0017046	GO:0042277	peptide binding	9.028e-07	0.000e+00	3.856e+00	1.392e-04
GO:0017046	GO:0017046	peptide hormone binding	6.993e-07	0.000e+00	5.068e+00	8.558e-06
GO:0017046	GO:0033218	amide binding	1.465e-03	0.000e+00	2.923e+00	1.193e-03
GO:0017046	GO:0042562	hormone binding	2.062e-04	0.000e+00	4.446e+00	3.579e-05
GO:0017046	GO:0042923	neuropeptide binding	7.947e-05	0.000e+00	5.835e+00	1.461e-06
GO:0017046	GO:0016595	glutamate binding	5.286e-03	0.000e+00	6.274e+00	5.322e-07
GO:0017046	GO:0016594	glycine binding	6.792e-03	0.000e+00	5.031e+00	9.308e-06
GO:0070405	GO:0070405	ammonium ion binding	3.502e-03	0.000e+00	8.699e+00	2.001e-09
GO:0005544	GO:0005544	calcium-dependent phospholipid binding	2.680e-05	0.000e+00	3.866e+00	1.362e-04
GO:0005544	GO:0001786	phosphatidylserine binding	5.526e-03	0.000e+00	5.276e+00	5.302e-06
GO:1990404	GO:0003950	NAD+ ADP-ribosyltransferase activity	9.892e-03	0.000e+00	3.855e+00	1.398e-04
GO:1990404	GO:1990404	NAD+-protein ADP-ribosyltransferase activity	1.494e-03	0.000e+00	4.233e+00	5.848e-05
GO:0140299	GO:0140299	small molecule sensor activity	5.013e-03	0.000e+00	2.457e+00	3.490e-03
GO:0030552	GO:0030552	cAMP binding	4.460e-03	0.000e+00	4.791e+00	1.619e-05
GO:0030552	GO:0030553	cGMP binding	6.054e-03	0.000e+00	4.717e+00	1.919e-05
GO:0030552	GO:0030551	cyclic nucleotide binding	5.286e-03	0.000e+00	3.692e+00	2.032e-04
GO:0070679	GO:0070679	inositol 1,4,5 trisphosphate binding	2.062e-04	0.000e+00	4.582e+00	2.621e-05
GO:0004114	GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	6.440e-04	0.000e+00	3.748e+00	1.788e-04
GO:0004114	GO:0047555	3',5'-cyclic-GMP phosphodiesterase activity	2.314e-03	0.000e+00	5.008e+00	9.814e-06
GO:0051378	GO:0043176	amine binding	2.907e-03	0.000e+00	5.157e+00	6.971e-06
GO:0051378	GO:0051378	serotonin binding	3.767e-03	0.000e+00	5.854e+00	1.399e-06
