Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0034702	GO:0034705	potassium channel complex	1.511e-08	0.000e+00	3.809e+00	1.554e-04
GO:0034702	GO:0008076	voltage-gated potassium channel complex	2.744e-06	0.000e+00	3.821e+00	1.511e-04
GO:0034702	GO:0098878	neurotransmitter receptor complex	7.421e-09	0.000e+00	4.654e+00	2.219e-05
GO:0034702	GO:0008328	ionotropic glutamate receptor complex	2.518e-07	0.000e+00	4.667e+00	2.152e-05
GO:0034702	GO:0032281	AMPA glutamate receptor complex	7.223e-04	0.000e+00	5.339e+00	4.584e-06
GO:0034702	GO:0032983	kainate selective glutamate receptor complex	2.101e-04	0.000e+00	6.041e+00	9.098e-07
GO:0034702	GO:0043235	receptor complex	4.184e-09	0.000e+00	3.621e+00	2.391e-04
GO:0034702	GO:0098802	plasma membrane signaling receptor complex	7.795e-04	0.000e+00	3.744e+00	1.803e-04
GO:0034702	GO:0097648	G protein-coupled receptor complex	9.851e-03	0.000e+00	5.420e+00	3.804e-06
GO:0031514	GO:0031514	motile cilium	7.720e-19	0.000e+00	3.563e+00	2.735e-04
GO:0031514	GO:0097729	9+2 motile cilium	1.344e-11	0.000e+00	4.713e+00	1.937e-05
GO:0031514	GO:0036126	sperm flagellum	5.590e-10	0.000e+00	4.860e+00	1.379e-05
GO:0031514	GO:0097730	non-motile cilium	2.518e-07	0.000e+00	4.704e+00	1.976e-05
GO:0031514	GO:0097731	9+0 non-motile cilium	1.201e-03	0.000e+00	5.419e+00	3.808e-06
GO:0031514	GO:0097733	photoreceptor cell cilium	1.950e-03	0.000e+00	5.839e+00	1.447e-06
GO:0031514	GO:0098858	actin-based cell projection	1.443e-07	0.000e+00	3.951e+00	1.119e-04
GO:0031514	GO:0030175	filopodium	7.795e-04	0.000e+00	4.203e+00	6.267e-05
GO:0031514	GO:0005902	microvillus	9.594e-04	0.000e+00	4.479e+00	3.322e-05
GO:0031514	GO:0032420	stereocilium	6.145e-04	0.000e+00	4.805e+00	1.568e-05
GO:0031514	GO:0043197	dendritic spine	3.047e-06	0.000e+00	4.330e+00	4.682e-05
GO:0031514	GO:0044309	neuron spine	5.778e-06	0.000e+00	4.314e+00	4.850e-05
GO:0031514	GO:0044308	axonal spine	1.919e-03	0.000e+00	6.285e+00	5.182e-07
GO:0043204	GO:0043204	perikaryon	4.021e-09	0.000e+00	4.135e+00	7.324e-05
GO:0044306	GO:0044306	neuron projection terminus	5.831e-07	0.000e+00	4.950e+00	1.122e-05
GO:0044306	GO:0043679	axon terminus	7.960e-06	0.000e+00	5.095e+00	8.038e-06
GO:0009897	GO:0009897	external side of plasma membrane	3.915e-07	0.000e+00	4.116e+00	7.661e-05
GO:0097014	GO:0032838	plasma membrane bounded cell projection cytoplasm	3.962e-15	0.000e+00	4.708e+00	1.961e-05
GO:0097014	GO:0097014	ciliary plasm	2.570e-19	0.000e+00	5.408e+00	3.908e-06
GO:0097014	GO:0032839	dendrite cytoplasm	2.519e-03	0.000e+00	5.430e+00	3.712e-06
GO:0005930	GO:0005930	axoneme	2.570e-19	0.000e+00	4.083e+00	8.261e-05
GO:0099572	GO:0099572	postsynaptic specialization	2.983e-03	0.000e+00	4.119e+00	7.602e-05
GO:0099572	GO:0014069	postsynaptic density	8.422e-03	0.000e+00	4.134e+00	7.346e-05
GO:0008021	GO:0070382	exocytic vesicle	5.598e-04	0.000e+00	4.140e+00	7.245e-05
GO:0008021	GO:0008021	synaptic vesicle	3.629e-05	0.000e+00	4.157e+00	6.962e-05
GO:0008021	GO:0030133	transport vesicle	5.033e-03	0.000e+00	3.968e+00	1.077e-04
GO:0043195	GO:0043195	terminal bouton	1.238e-04	0.000e+00	5.091e+00	8.111e-06
GO:0042383	GO:0042383	sarcolemma	1.559e-06	0.000e+00	4.101e+00	7.922e-05
GO:0036064	GO:0036064	ciliary basal body	9.298e-04	0.000e+00	4.219e+00	6.038e-05
GO:0005604	GO:0062023	collagen-containing extracellular matrix	2.854e-03	0.000e+00	3.565e+00	2.724e-04
GO:0005604	GO:0005604	basement membrane	1.022e-03	0.000e+00	3.746e+00	1.794e-04
GO:0005604	GO:0031012	extracellular matrix	5.325e-03	0.000e+00	3.305e+00	4.952e-04
GO:0030672	GO:0030672	synaptic vesicle membrane	1.789e-04	0.000e+00	4.224e+00	5.965e-05
GO:0030672	GO:0099501	exocytic vesicle membrane	2.191e-04	0.000e+00	4.224e+00	5.969e-05
GO:0005918	GO:0070160	tight junction	1.220e-06	0.000e+00	3.318e+00	4.805e-04
GO:0005918	GO:0005918	septate junction	3.653e-08	0.000e+00	5.695e+00	2.019e-06
GO:0005918	GO:0043296	apical junction complex	4.389e-06	0.000e+00	5.334e+00	4.630e-06
GO:0005918	GO:0098982	GABA-ergic synapse	1.050e-03	0.000e+00	4.862e+00	1.373e-05
GO:0005918	GO:0031594	neuromuscular junction	6.993e-03	0.000e+00	4.722e+00	1.897e-05
GO:0005918	GO:0060076	excitatory synapse	2.633e-06	0.000e+00	5.082e+00	8.280e-06
GO:0005918	GO:0098984	neuron to neuron synapse	4.540e-03	0.000e+00	4.936e+00	1.159e-05
GO:0005918	GO:0032279	asymmetric synapse	9.786e-03	0.000e+00	5.509e+00	3.098e-06
GO:0005918	GO:0060077	inhibitory synapse	4.197e-03	0.000e+00	5.696e+00	2.012e-06
GO:0044304	GO:0044304	main axon	3.629e-05	0.000e+00	6.248e+00	5.643e-07
GO:0032421	GO:0098862	cluster of actin-based cell projections	6.483e-04	0.000e+00	4.895e+00	1.274e-05
GO:0032421	GO:0032421	stereocilium bundle	6.346e-04	0.000e+00	5.675e+00	2.111e-06
GO:0048786	GO:0048786	presynaptic active zone	3.492e-03	0.000e+00	4.900e+00	1.258e-05
GO:0005858	GO:0005858	axonemal dynein complex	6.899e-11	0.000e+00	4.658e+00	2.196e-05
GO:0005858	GO:0036157	outer dynein arm	3.419e-04	0.000e+00	5.194e+00	6.403e-06
GO:0005858	GO:0036156	inner dynein arm	7.941e-05	0.000e+00	5.933e+00	1.167e-06
GO:0005858	GO:0005875	microtubule associated complex	8.398e-10	0.000e+00	3.114e+00	7.694e-04
GO:0005858	GO:0030286	dynein complex	1.401e-07	0.000e+00	3.300e+00	5.017e-04
GO:0005858	GO:0005871	kinesin complex	1.411e-04	0.000e+00	3.878e+00	1.325e-04
GO:0043198	GO:0043198	dendritic shaft	1.154e-04	0.000e+00	5.442e+00	3.612e-06
GO:0044295	GO:0030426	growth cone	1.015e-03	0.000e+00	4.359e+00	4.374e-05
GO:0044295	GO:0044295	axonal growth cone	5.921e-05	0.000e+00	5.377e+00	4.196e-06
GO:0044298	GO:0044298	cell body membrane	5.325e-03	0.000e+00	5.401e+00	3.973e-06
GO:0097546	GO:0097546	ciliary base	6.887e-03	0.000e+00	4.906e+00	1.241e-05
GO:0097225	GO:0097225	sperm midpiece	3.748e-03	0.000e+00	5.064e+00	8.630e-06
GO:0036379	GO:0036379	myofilament	2.814e-03	0.000e+00	5.486e+00	3.267e-06
GO:0097228	GO:0097228	sperm principal piece	9.851e-03	0.000e+00	5.084e+00	8.246e-06
GO:0002141	GO:0002139	stereocilia coupling link	4.851e-04	0.000e+00	6.196e+00	6.372e-07
GO:0002141	GO:0002141	stereocilia ankle link	6.299e-04	0.000e+00	6.196e+00	6.372e-07
GO:0002177	GO:0002177	manchette	5.325e-03	0.000e+00	5.544e+00	2.856e-06
GO:0071065	GO:0071065	alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex	5.325e-03	0.000e+00	6.692e+00	2.035e-07
GO:0098843	GO:0098843	postsynaptic endocytic zone	7.393e-04	0.000e+00	6.547e+00	2.841e-07
GO:1990696	GO:1990696	USH2 complex	7.393e-04	0.000e+00	6.276e+00	5.298e-07
GO:0002142	GO:0002142	stereocilia ankle link complex	1.919e-03	0.000e+00	6.089e+00	8.138e-07
