Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0044306	GO:0043679	axon terminus	3.995e-05	0.000e+00	5.095e+00	8.038e-06
GO:0043204	GO:0043204	perikaryon	2.272e-07	0.000e+00	4.135e+00	7.324e-05
GO:0009897	GO:0009897	external side of plasma membrane	1.328e-04	0.000e+00	4.116e+00	7.661e-05
GO:0005875	GO:0005875	microtubule associated complex	1.872e-11	0.000e+00	3.114e+00	7.694e-04
GO:0005875	GO:0030286	dynein complex	4.306e-08	0.000e+00	3.300e+00	5.017e-04
GO:0005875	GO:0005871	kinesin complex	4.769e-06	0.000e+00	3.878e+00	1.325e-04
GO:0097730	GO:0097730	non-motile cilium	2.272e-07	0.000e+00	4.704e+00	1.976e-05
GO:0097730	GO:0097731	9+0 non-motile cilium	1.135e-03	0.000e+00	5.419e+00	3.808e-06
GO:0097730	GO:0097733	photoreceptor cell cilium	3.763e-03	0.000e+00	5.839e+00	1.447e-06
GO:0043197	GO:0043197	dendritic spine	1.665e-05	0.000e+00	4.330e+00	4.682e-05
GO:0043197	GO:0044309	neuron spine	2.953e-05	0.000e+00	4.314e+00	4.850e-05
GO:0043197	GO:0044308	axonal spine	1.606e-03	0.000e+00	6.285e+00	5.182e-07
GO:0036064	GO:0036064	ciliary basal body	2.005e-05	0.000e+00	4.219e+00	6.038e-05
GO:0043195	GO:0043195	terminal bouton	5.038e-04	0.000e+00	5.091e+00	8.111e-06
GO:0032589	GO:0031256	leading edge membrane	3.271e-08	0.000e+00	4.144e+00	7.179e-05
GO:0032589	GO:0032589	neuron projection membrane	1.079e-10	0.000e+00	4.899e+00	1.261e-05
GO:0032589	GO:0032591	dendritic spine membrane	1.023e-04	0.000e+00	5.182e+00	6.580e-06
GO:0032589	GO:0032590	dendrite membrane	8.607e-04	0.000e+00	5.444e+00	3.601e-06
GO:0032589	GO:0030673	axolemma	5.796e-03	0.000e+00	5.922e+00	1.198e-06
GO:0042383	GO:0042383	sarcolemma	2.585e-04	0.000e+00	4.101e+00	7.922e-05
GO:0034705	GO:0034705	potassium channel complex	6.186e-08	0.000e+00	3.809e+00	1.554e-04
GO:0034705	GO:0008076	voltage-gated potassium channel complex	1.400e-05	0.000e+00	3.821e+00	1.511e-04
GO:0030672	GO:0030672	synaptic vesicle membrane	9.360e-03	0.000e+00	4.224e+00	5.965e-05
GO:0005918	GO:0005918	septate junction	5.280e-07	0.000e+00	5.695e+00	2.019e-06
GO:0005918	GO:0043296	apical junction complex	2.284e-06	0.000e+00	5.334e+00	4.630e-06
GO:0005918	GO:0070160	tight junction	1.748e-06	0.000e+00	3.318e+00	4.805e-04
GO:0032421	GO:0032421	stereocilium bundle	1.128e-04	0.000e+00	5.675e+00	2.111e-06
GO:0044304	GO:0044304	main axon	2.607e-04	0.000e+00	6.248e+00	5.643e-07
GO:0060076	GO:0060076	excitatory synapse	1.165e-05	0.000e+00	5.082e+00	8.280e-06
GO:0060076	GO:0031594	neuromuscular junction	5.369e-03	0.000e+00	4.722e+00	1.897e-05
GO:0060076	GO:0098685	Schaffer collateral - CA1 synapse	6.166e-03	0.000e+00	4.779e+00	1.665e-05
GO:0060076	GO:0098982	GABA-ergic synapse	1.787e-03	0.000e+00	4.862e+00	1.373e-05
GO:0060076	GO:0060077	inhibitory synapse	3.125e-03	0.000e+00	5.696e+00	2.012e-06
GO:0099634	GO:0099634	postsynaptic specialization membrane	4.378e-06	0.000e+00	4.564e+00	2.729e-05
GO:0099634	GO:0098839	postsynaptic density membrane	1.119e-04	0.000e+00	4.634e+00	2.325e-05
GO:0098878	GO:0098878	neurotransmitter receptor complex	1.536e-08	0.000e+00	4.654e+00	2.219e-05
GO:0098878	GO:0008328	ionotropic glutamate receptor complex	5.464e-07	0.000e+00	4.667e+00	2.152e-05
GO:0098878	GO:0032281	AMPA glutamate receptor complex	4.793e-04	0.000e+00	5.339e+00	4.584e-06
GO:0098878	GO:0032983	kainate selective glutamate receptor complex	1.564e-04	0.000e+00	6.041e+00	9.098e-07
GO:0005858	GO:0005858	axonemal dynein complex	1.400e-09	0.000e+00	4.658e+00	2.196e-05
GO:0005858	GO:0036157	outer dynein arm	2.217e-04	0.000e+00	5.194e+00	6.403e-06
GO:0005858	GO:0036156	inner dynein arm	1.865e-03	0.000e+00	5.933e+00	1.167e-06
GO:0043198	GO:0043198	dendritic shaft	4.853e-04	0.000e+00	5.442e+00	3.612e-06
GO:0044295	GO:0030426	growth cone	6.569e-03	0.000e+00	4.359e+00	4.374e-05
GO:0044295	GO:0044295	axonal growth cone	8.542e-04	0.000e+00	5.377e+00	4.196e-06
GO:0044298	GO:0044298	cell body membrane	3.404e-03	0.000e+00	5.401e+00	3.973e-06
GO:0044298	GO:0032809	neuronal cell body membrane	9.360e-03	0.000e+00	5.466e+00	3.417e-06
GO:0051233	GO:0051233	spindle midzone	6.781e-03	0.000e+00	4.860e+00	1.381e-05
GO:0097225	GO:0097225	sperm midpiece	2.035e-04	0.000e+00	5.064e+00	8.630e-06
GO:0036379	GO:0036379	myofilament	2.072e-03	0.000e+00	5.486e+00	3.267e-06
GO:0002177	GO:0002177	manchette	7.672e-04	0.000e+00	5.544e+00	2.856e-06
GO:0098843	GO:0098843	postsynaptic endocytic zone	5.744e-04	0.000e+00	6.547e+00	2.841e-07
GO:0002142	GO:0002142	stereocilia ankle link complex	1.606e-03	0.000e+00	6.089e+00	8.138e-07
GO:0002141	GO:0002139	stereocilia coupling link	2.400e-03	0.000e+00	6.196e+00	6.372e-07
GO:0002141	GO:0002141	stereocilia ankle link	3.565e-03	0.000e+00	6.196e+00	6.372e-07
GO:1990696	GO:1990696	USH2 complex	5.319e-03	0.000e+00	6.276e+00	5.298e-07
