ID	Description	no.gen	tot.gen	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ont	cluster	rat.gen
GO:0005819	spindle	100	2422	419/14434	0.000103391209367967	0.00178965260025028	0.00153661621942868	LOC112559593/LOC112562125/LOC112553960/LOC112576515/LOC112573360/LOC112555357/LOC112568959/LOC112562806/LOC112570895/LOC112554305/LOC112553418/LOC112564923/LOC112575446/LOC112560032/LOC112570732/LOC112567844/LOC112570994/LOC112560197/LOC112561017/LOC112573221/LOC112576514/LOC112570771/LOC112560393/LOC112558382/LOC112573606/LOC112559420/LOC112565411/LOC112574986/LOC112558913/LOC112560388/LOC112554479/LOC112565414/LOC112573550/LOC112554591/LOC112558128/LOC112564732/LOC112561080/LOC112554757/LOC112571511/LOC112560321/LOC112553358/LOC112559509/LOC112556863/LOC112556330/LOC112567265/LOC112577188/LOC112565754/LOC112554994/LOC112554437/LOC112575876/LOC112566871/LOC112561971/LOC112573410/LOC112554993/LOC112575932/LOC112573226/LOC112560487/LOC112570021/LOC112575711/LOC112576564/LOC112573266/LOC112558173/LOC112574611/LOC112564117/LOC112553240/LOC112571852/LOC112558160/LOC112570623/LOC112570396/LOC112576331/LOC112564033/LOC112555103/LOC112570358/LOC112560179/LOC112553475/LOC112554431/LOC112563740/LOC112574275/LOC112562832/LOC112571228/LOC112561220/LOC112553650/LOC112572999/LOC112566579/LOC112564465/LOC112573640/LOC112559870/LOC112574073/LOC112570539/LOC112560037/LOC112570022/LOC112575266/LOC112558606/LOC112565781/LOC112556559/LOC112573553/LOC112570609/LOC112553389/LOC112553728/LOC112560384	100	CC	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	4.12881915772089
GO:0008017	microtubule binding	106	2578	265/15404	9.45864534505286e-20	1.21921938497731e-16	1.10118544753984e-16	LOC112559593/LOC112573941/LOC112565120/LOC112556486/LOC112558727/LOC112560742/LOC112570895/LOC112554305/LOC112553820/LOC112569909/LOC112560841/LOC112553418/LOC112564923/LOC112561164/LOC112575446/LOC112566402/LOC112570732/LOC112560258/LOC112575059/LOC112561210/LOC112564217/LOC112560197/LOC112554004/LOC112567734/LOC112562688/LOC112560393/LOC112561129/LOC112556014/LOC112573606/LOC112559420/LOC112565411/LOC112558913/LOC112560388/LOC112574048/LOC112571233/LOC112554479/LOC112554591/LOC112566157/LOC112558128/LOC112564732/LOC112561080/LOC112562070/LOC112566756/LOC112560321/LOC112553358/LOC112559509/LOC112555589/LOC112571989/LOC112553526/LOC112553732/LOC112567265/LOC112569970/LOC112577188/LOC112558041/LOC112554994/LOC112575876/LOC112554993/LOC112558897/LOC112572718/LOC112575350/LOC112570878/LOC112576564/LOC112569963/LOC112574611/LOC112558160/LOC112570623/LOC112570365/LOC112577305/LOC112564033/LOC112564129/LOC112572054/LOC112562103/LOC112573649/LOC112571650/LOC112563898/LOC112554431/LOC112560134/LOC112574275/LOC112566101/LOC112572154/LOC112571228/LOC112561220/LOC112555835/LOC112556344/LOC112565050/LOC112572999/LOC112566579/LOC112564465/LOC112569882/LOC112569966/LOC112570019/LOC112563892/LOC112566888/LOC112566993/LOC112562483/LOC112562010/LOC112570307/LOC112565781/LOC112561054/LOC112556967/LOC112556487/LOC112556559/LOC112553389/LOC112553728/LOC112560384/LOC112560769	106	MF	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	4.11171450737005
GO:0050954	sensory perception of mechanical stimulus	99	2419	349/14234	5.95599098858698e-08	1.48057720816288e-05	1.30361617644935e-05	LOC112570028/LOC112571786/LOC112553782/LOC112573825/LOC112557623/LOC112564851/LOC112554168/LOC112562125/LOC112577251/LOC112569990/LOC112565295/LOC112575559/LOC112565911/LOC112554782/LOC112556708/LOC112573303/LOC112566595/LOC112561827/LOC112562771/LOC112573752/LOC112563600/LOC112569792/LOC112565653/LOC112560032/LOC112572094/LOC112572441/LOC112574874/LOC112567844/LOC112566089/LOC112563859/LOC112566547/LOC112566252/LOC112561210/LOC112557447/LOC112559681/LOC112576630/LOC112576808/LOC112560315/LOC112555382/LOC112575854/LOC112575392/LOC112558623/LOC112560667/LOC112567648/LOC112555589/LOC112573468/LOC112556330/LOC112555306/LOC112556160/LOC112564450/LOC112572610/LOC112573000/LOC112558986/LOC112553497/LOC112567506/LOC112554143/LOC112566735/LOC112574331/LOC112575485/LOC112570365/LOC112553739/LOC112561281/LOC112573544/LOC112562178/LOC112572342/LOC112566006/LOC112554114/LOC112556451/LOC112561774/LOC112574473/LOC112556224/LOC112556452/LOC112564775/LOC112561220/LOC112558106/LOC112566272/LOC112571301/LOC112562007/LOC112566082/LOC112572202/LOC112564218/LOC112561641/LOC112575502/LOC112556412/LOC112558740/LOC112566752/LOC112571409/LOC112576142/LOC112565738/LOC112566993/LOC112569697/LOC112566271/LOC112574681/LOC112572551/LOC112562719/LOC112564141/LOC112556559/LOC112554636/LOC112574430	99	BP	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	4.09260024803638
GO:0048839	inner ear development	97	2419	286/14234	1.80906975963381e-12	1.30415838972001e-09	1.14828322637809e-09	LOC112564260/LOC112575536/LOC112554375/LOC112559216/LOC112559366/LOC112562125/LOC112564011/LOC112569990/LOC112562885/LOC112554782/LOC112567676/LOC112573303/LOC112563499/LOC112571331/LOC112566595/LOC112571127/LOC112577266/LOC112562771/LOC112570684/LOC112556188/LOC112572441/LOC112555965/LOC112567991/LOC112559474/LOC112563859/LOC112574319/LOC112566252/LOC112564665/LOC112561210/LOC112559602/LOC112571830/LOC112560657/LOC112556014/LOC112559617/LOC112576630/LOC112559435/LOC112571029/LOC112576623/LOC112571084/LOC112560315/LOC112557554/LOC112574645/LOC112575392/LOC112562538/LOC112558623/LOC112573468/LOC112557524/LOC112576895/LOC112555306/LOC112556160/LOC112562800/LOC112573000/LOC112560487/LOC112557919/LOC112557718/LOC112559099/LOC112554430/LOC112553739/LOC112577305/LOC112573544/LOC112562178/LOC112572342/LOC112577197/LOC112559691/LOC112566006/LOC112566281/LOC112567745/LOC112556451/LOC112574473/LOC112556452/LOC112573148/LOC112564775/LOC112570503/LOC112566272/LOC112571301/LOC112565972/LOC112562007/LOC112561068/LOC112572620/LOC112570220/LOC112564218/LOC112561641/LOC112558740/LOC112561274/LOC112565925/LOC112565738/LOC112576333/LOC112569697/LOC112566271/LOC112558600/LOC112555603/LOC112574156/LOC112574681/LOC112555840/LOC112558949/LOC112576246/LOC112571016	97	BP	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	4.00992145514676
GO:0007416	synapse assembly	97	2419	374/14234	6.52161436269142e-06	0.000691387028538859	0.000608751309706335	LOC112570028/LOC112573941/LOC112559689/LOC112571786/LOC112572607/LOC112556020/LOC112570448/LOC112561949/LOC112557751/LOC112559660/LOC112561793/LOC112565911/LOC112572045/LOC112574047/LOC112563499/LOC112555357/LOC112574940/LOC112553462/LOC112572526/LOC112556844/LOC112572612/LOC112568014/LOC112569792/LOC112571477/LOC112556188/LOC112553721/LOC112567689/LOC112560768/LOC112572968/LOC112571830/LOC112558478/LOC112561002/LOC112555896/LOC112562664/LOC112575639/LOC112568454/LOC112576630/LOC112567715/LOC112567332/LOC112556256/LOC112576848/LOC112560315/LOC112554344/LOC112562913/LOC112553668/LOC112555534/LOC112556721/LOC112558547/LOC112561562/LOC112577252/LOC112572610/LOC112563084/LOC112562800/LOC112556839/LOC112560265/LOC112555264/LOC112567515/LOC112555200/LOC112563756/LOC112568757/LOC112561805/LOC112558522/LOC112572203/LOC112569829/LOC112564849/LOC112568656/LOC112573062/LOC112570365/LOC112567669/LOC112561362/LOC112560601/LOC112561473/LOC112574056/LOC112561995/LOC112563597/LOC112554497/LOC112559238/LOC112571803/LOC112556344/LOC112571301/LOC112573736/LOC112555332/LOC112555259/LOC112570220/LOC112571885/LOC112574016/LOC112564615/LOC112565925/LOC112565128/LOC112555855/LOC112574156/LOC112572551/LOC112571695/LOC112561054/LOC112554874/LOC112556487/LOC112567712	97	BP	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	4.00992145514676
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	94	2419	253/14234	7.74941685428078e-15	6.98319326281376e-12	6.14855047780435e-12	LOC112570028/LOC112575822/LOC112559689/LOC112553546/LOC112554374/LOC112559568/LOC112567533/LOC112554375/LOC112572607/LOC112559660/LOC112572045/LOC112574047/LOC112563499/LOC112572526/LOC112558514/LOC112572612/LOC112568014/LOC112568446/LOC112572662/LOC112565371/LOC112577104/LOC112559602/LOC112560410/LOC112571830/LOC112553801/LOC112561002/LOC112576608/LOC112564159/LOC112556996/LOC112559714/LOC112558119/LOC112568454/LOC112574986/LOC112559617/LOC112567715/LOC112559570/LOC112559711/LOC112559608/LOC112555306/LOC112572610/LOC112573000/LOC112555264/LOC112559616/LOC112558885/LOC112577335/LOC112560926/LOC112567515/LOC112568901/LOC112558894/LOC112568688/LOC112559363/LOC112568757/LOC112567730/LOC112559594/LOC112559965/LOC112568656/LOC112561300/LOC112568152/LOC112561362/LOC112572342/LOC112575417/LOC112558928/LOC112556024/LOC112559691/LOC112568095/LOC112566281/LOC112558920/LOC112560027/LOC112576704/LOC112576226/LOC112574590/LOC112554497/LOC112558880/LOC112570043/LOC112566272/LOC112562007/LOC112568187/LOC112553378/LOC112559569/LOC112570220/LOC112556412/LOC112556994/LOC112567626/LOC112564268/LOC112566271/LOC112565128/LOC112572434/LOC112555365/LOC112558627/LOC112568784/LOC112566633/LOC112568097/LOC112555616/LOC112567712	94	BP	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.88590326581232
GO:0097060	synaptic membrane	94	2422	384/14434	6.13455842146358e-05	0.00111495599310101	0.000957313985244185	LOC112573323/LOC112567533/LOC112571786/LOC112553874/LOC112567040/LOC112572607/LOC112573134/LOC112570694/LOC112559483/LOC112564851/LOC112562058/LOC112571647/LOC112559660/LOC112572460/LOC112565911/LOC112572045/LOC112574047/LOC112574940/LOC112566079/LOC112556844/LOC112577266/LOC112561268/LOC112572612/LOC112565060/LOC112556188/LOC112575206/LOC112556881/LOC112553967/LOC112561837/LOC112570312/LOC112574399/LOC112573251/LOC112559485/LOC112573876/LOC112568454/LOC112576630/LOC112567332/LOC112555462/LOC112576848/LOC112570159/LOC112562952/LOC112554394/LOC112565584/LOC112555534/LOC112571679/LOC112553968/LOC112573468/LOC112561562/LOC112566447/LOC112560821/LOC112572610/LOC112570462/LOC112555264/LOC112559897/LOC112570668/LOC112570021/LOC112565826/LOC112554143/LOC112571513/LOC112559559/LOC112557033/LOC112564849/LOC112568656/LOC112563531/LOC112570365/LOC112567669/LOC112561281/LOC112573544/LOC112561362/LOC112553547/LOC112564027/LOC112560601/LOC112566183/LOC112571448/LOC112564775/LOC112554314/LOC112554497/LOC112571599/LOC112559238/LOC112571803/LOC112560404/LOC112574016/LOC112572904/LOC112570019/LOC112571409/LOC112572298/LOC112570022/LOC112577345/LOC112555855/LOC112574156/LOC112572524/LOC112572551/LOC112569627/LOC112554636	94	CC	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.88109000825764
GO:0010769	regulation of cell morphogenesis involved in differentiation	92	2419	379/14234	0.000160844436077699	0.00693453934006605	0.00610571175221007	LOC112564759/LOC112567533/LOC112571786/LOC112554492/LOC112572607/LOC112567253/LOC112575597/LOC112566642/LOC112565911/LOC112572045/LOC112566831/LOC112574047/LOC112560319/LOC112563499/LOC112555357/LOC112577151/LOC112572612/LOC112568014/LOC112565121/LOC112570643/LOC112575282/LOC112556188/LOC112563642/LOC112554665/LOC112553721/LOC112572761/LOC112560768/LOC112561800/LOC112562170/LOC112553123/LOC112567757/LOC112561184/LOC112571830/LOC112560657/LOC112558478/LOC112576608/LOC112575639/LOC112559420/LOC112575003/LOC112565142/LOC112564273/LOC112567332/LOC112576848/LOC112560315/LOC112554012/LOC112566743/LOC112567041/LOC112555534/LOC112577252/LOC112569970/LOC112572610/LOC112555264/LOC112561971/LOC112573633/LOC112569897/LOC112560926/LOC112570021/LOC112575485/LOC112561805/LOC112558522/LOC112554393/LOC112572203/LOC112561549/LOC112568656/LOC112572054/LOC112567745/LOC112561473/LOC112574275/LOC112564004/LOC112577253/LOC112567785/LOC112563597/LOC112554517/LOC112558106/LOC112556344/LOC112555332/LOC112553583/LOC112570220/LOC112561032/LOC112555065/LOC112556412/LOC112571885/LOC112566752/LOC112558795/LOC112565925/LOC112570022/LOC112566993/LOC112555855/LOC112554874/LOC112556487/LOC112555292/LOC112554297	92	BP	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.8032244729227
GO:0097014	ciliary plasm	92	2422	173/14434	3.8079115804109e-28	2.58612188615135e-25	2.22047387024941e-25	LOC112558188/LOC112573620/LOC112566202/LOC112553782/LOC112559366/LOC112563641/LOC112554168/LOC112562777/LOC112562125/LOC112566478/LOC112563577/LOC112570615/LOC112556513/LOC112554804/LOC112571083/LOC112562186/LOC112558342/LOC112555357/LOC112564650/LOC112562806/LOC112576655/LOC112576803/LOC112555202/LOC112553820/LOC112569909/LOC112560841/LOC112561827/LOC112562348/LOC112571522/LOC112575194/LOC112565653/LOC112560032/LOC112554732/LOC112557527/LOC112563657/LOC112563767/LOC112571168/LOC112560258/LOC112571759/LOC112570404/LOC112569908/LOC112573139/LOC112555258/LOC112572825/LOC112564217/LOC112566087/LOC112572392/LOC112562688/LOC112559681/LOC112562339/LOC112558382/LOC112567984/LOC112556014/LOC112572169/LOC112554479/LOC112566884/LOC112576808/LOC112557328/LOC112554757/LOC112558045/LOC112560667/LOC112575243/LOC112573418/LOC112570860/LOC112555151/LOC112556459/LOC112571958/LOC112575350/LOC112554806/LOC112563689/LOC112573571/LOC112569963/LOC112555964/LOC112562673/LOC112565544/LOC112558160/LOC112570396/LOC112577305/LOC112564129/LOC112569913/LOC112573649/LOC112561523/LOC112565924/LOC112570503/LOC112561068/LOC112571071/LOC112575502/LOC112560110/LOC112571550/LOC112574073/LOC112572375/LOC112556487	92	CC	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.79851362510322
GO:0005261	cation channel activity	97	2578	335/15404	1.26913022910063e-08	3.27181773062142e-06	2.95506954396904e-06	LOC112572037/LOC112575225/LOC112570694/LOC112559483/LOC112574242/LOC112571647/LOC112557910/LOC112565295/LOC112575559/LOC112565911/LOC112574146/LOC112571742/LOC112553565/LOC112566595/LOC112574940/LOC112566079/LOC112570647/LOC112562771/LOC112573689/LOC112570046/LOC112569792/LOC112572266/LOC112572094/LOC112553967/LOC112561837/LOC112566252/LOC112574399/LOC112559485/LOC112553123/LOC112572968/LOC112554215/LOC112574148/LOC112562921/LOC112563258/LOC112576630/LOC112571789/LOC112555462/LOC112555382/LOC112555535/LOC112570159/LOC112560375/LOC112562952/LOC112553938/LOC112561084/LOC112554394/LOC112562538/LOC112567241/LOC112556130/LOC112571679/LOC112553968/LOC112566447/LOC112553740/LOC112560821/LOC112570462/LOC112573794/LOC112558986/LOC112560265/LOC112558690/LOC112570668/LOC112553497/LOC112566966/LOC112554143/LOC112564178/LOC112559559/LOC112560322/LOC112561281/LOC112573544/LOC112553547/LOC112554184/LOC112560682/LOC112560740/LOC112557247/LOC112571448/LOC112574144/LOC112559601/LOC112563592/LOC112564775/LOC112574147/LOC112554314/LOC112555167/LOC112571599/LOC112567446/LOC112556131/LOC112569142/LOC112570613/LOC112560404/LOC112574226/LOC112554642/LOC112573996/LOC112571409/LOC112577345/LOC112557487/LOC112557374/LOC112565867/LOC112577061/LOC112557011/LOC112574430	97	MF	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.76260667183863
GO:0003341	cilium movement	91	2419	216/14234	1.81607404790374e-18	2.18201296855635e-15	1.92121517699291e-15	LOC112576220/LOC112558188/LOC112573620/LOC112573173/LOC112553782/LOC112573825/LOC112559366/LOC112563641/LOC112554168/LOC112562777/LOC112566478/LOC112563577/LOC112570615/LOC112555136/LOC112556513/LOC112554804/LOC112562186/LOC112565056/LOC112564650/LOC112560742/LOC112576655/LOC112555202/LOC112569909/LOC112561827/LOC112562348/LOC112561164/LOC112571522/LOC112570684/LOC112565653/LOC112554732/LOC112558546/LOC112557527/LOC112560317/LOC112563657/LOC112563767/LOC112571168/LOC112571759/LOC112569908/LOC112573139/LOC112575059/LOC112560232/LOC112555258/LOC112564665/LOC112572825/LOC112564217/LOC112560288/LOC112570322/LOC112571830/LOC112566087/LOC112570562/LOC112562688/LOC112566953/LOC112570728/LOC112559681/LOC112562339/LOC112558382/LOC112573811/LOC112567984/LOC112571420/LOC112555135/LOC112572169/LOC112560415/LOC112576808/LOC112576766/LOC112564019/LOC112554589/LOC112558045/LOC112575243/LOC112570768/LOC112564914/LOC112553497/LOC112558897/LOC112570560/LOC112571958/LOC112567795/LOC112554806/LOC112563689/LOC112573571/LOC112569963/LOC112555964/LOC112573115/LOC112577305/LOC112564129/LOC112557088/LOC112561523/LOC112576682/LOC112565924/LOC112570220/LOC112571013/LOC112558606/LOC112573803	91	BP	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.76188507647788
GO:0001708	cell fate specification	91	2419	295/14234	2.45765559009177e-09	8.05329052225982e-07	7.09074794653273e-07	LOC112561236/LOC112564759/LOC112554355/LOC112575536/LOC112560702/LOC112571085/LOC112573059/LOC112567253/LOC112575597/LOC112559942/LOC112570448/LOC112561949/LOC112559660/LOC112561793/LOC112577076/LOC112577251/LOC112554782/LOC112566831/LOC112573303/LOC112563499/LOC112566152/LOC112571331/LOC112571127/LOC112558605/LOC112571242/LOC112554665/LOC112567296/LOC112563859/LOC112565647/LOC112573813/LOC112561552/LOC112559280/LOC112556014/LOC112576623/LOC112565142/LOC112556256/LOC112571084/LOC112560315/LOC112554012/LOC112557554/LOC112558128/LOC112577376/LOC112562913/LOC112575392/LOC112576490/LOC112567687/LOC112555534/LOC112573882/LOC112566115/LOC112575396/LOC112575524/LOC112571089/LOC112556160/LOC112562034/LOC112565143/LOC112556839/LOC112562743/LOC112565904/LOC112567515/LOC112557919/LOC112566015/LOC112564996/LOC112566147/LOC112559099/LOC112561153/LOC112556359/LOC112558140/LOC112570937/LOC112558328/LOC112563940/LOC112577197/LOC112557601/LOC112561995/LOC112574473/LOC112574569/LOC112564330/LOC112566813/LOC112571301/LOC112565202/LOC112559279/LOC112561686/LOC112571885/LOC112565925/LOC112576333/LOC112555840/LOC112555292/LOC112564863/LOC112568870/LOC112554396/LOC112576246/LOC112571016	91	BP	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.76188507647788
GO:0005930	axoneme	90	2422	168/14434	7.11450312558832e-28	2.58612188615135e-25	2.22047387024941e-25	LOC112558188/LOC112573620/LOC112566202/LOC112553782/LOC112559366/LOC112563641/LOC112554168/LOC112562777/LOC112562125/LOC112566478/LOC112563577/LOC112570615/LOC112556513/LOC112554804/LOC112571083/LOC112562186/LOC112558342/LOC112555357/LOC112564650/LOC112562806/LOC112576655/LOC112576803/LOC112555202/LOC112553820/LOC112569909/LOC112560841/LOC112561827/LOC112562348/LOC112571522/LOC112575194/LOC112565653/LOC112560032/LOC112554732/LOC112557527/LOC112563657/LOC112563767/LOC112571168/LOC112560258/LOC112571759/LOC112570404/LOC112569908/LOC112573139/LOC112555258/LOC112572825/LOC112564217/LOC112566087/LOC112572392/LOC112562688/LOC112559681/LOC112562339/LOC112558382/LOC112567984/LOC112556014/LOC112572169/LOC112554479/LOC112566884/LOC112576808/LOC112557328/LOC112554757/LOC112558045/LOC112560667/LOC112575243/LOC112573418/LOC112570860/LOC112555151/LOC112556459/LOC112571958/LOC112575350/LOC112554806/LOC112563689/LOC112573571/LOC112569963/LOC112555964/LOC112562673/LOC112565544/LOC112558160/LOC112570396/LOC112577305/LOC112564129/LOC112569913/LOC112573649/LOC112561523/LOC112565924/LOC112570503/LOC112561068/LOC112571071/LOC112575502/LOC112560110/LOC112574073/LOC112556487	90	CC	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.7159372419488
GO:0007605	sensory perception of sound	88	2419	287/14234	6.22100343748769e-09	1.86863390753537e-06	1.64529169859872e-06	LOC112571786/LOC112553782/LOC112573825/LOC112557623/LOC112564851/LOC112554168/LOC112562125/LOC112577251/LOC112569990/LOC112565295/LOC112575559/LOC112554782/LOC112556708/LOC112573303/LOC112566595/LOC112561827/LOC112562771/LOC112573752/LOC112563600/LOC112569792/LOC112565653/LOC112572094/LOC112572441/LOC112567844/LOC112566089/LOC112563859/LOC112566547/LOC112566252/LOC112561210/LOC112557447/LOC112559681/LOC112576630/LOC112576808/LOC112560315/LOC112555382/LOC112575854/LOC112575392/LOC112558623/LOC112560667/LOC112567648/LOC112555589/LOC112573468/LOC112556330/LOC112555306/LOC112556160/LOC112564450/LOC112572610/LOC112573000/LOC112558986/LOC112567506/LOC112566735/LOC112574331/LOC112575485/LOC112570365/LOC112553739/LOC112573544/LOC112562178/LOC112572342/LOC112566006/LOC112554114/LOC112556451/LOC112561774/LOC112574473/LOC112556224/LOC112556452/LOC112564775/LOC112561220/LOC112566272/LOC112571301/LOC112562007/LOC112566082/LOC112572202/LOC112564218/LOC112561641/LOC112575502/LOC112556412/LOC112558740/LOC112566752/LOC112571409/LOC112565738/LOC112566993/LOC112569697/LOC112566271/LOC112574681/LOC112572551/LOC112562719/LOC112556559/LOC112554636	88	BP	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.63786688714345
GO:1902495	transmembrane transporter complex	88	2422	317/14434	5.09915877114937e-07	1.8535442133128e-05	1.59147429015346e-05	LOC112572037/LOC112555494/LOC112571786/LOC112565657/LOC112555154/LOC112575225/LOC112559483/LOC112571647/LOC112557910/LOC112565295/LOC112575559/LOC112565911/LOC112561372/LOC112574146/LOC112571742/LOC112566595/LOC112574940/LOC112556844/LOC112570647/LOC112562771/LOC112573689/LOC112570046/LOC112569792/LOC112572094/LOC112572441/LOC112553967/LOC112561837/LOC112566252/LOC112576179/LOC112565030/LOC112574399/LOC112559485/LOC112553123/LOC112572968/LOC112554215/LOC112574148/LOC112570369/LOC112563258/LOC112576630/LOC112571789/LOC112567332/LOC112555382/LOC112570159/LOC112560375/LOC112562952/LOC112553938/LOC112554394/LOC112567241/LOC112571679/LOC112553968/LOC112560821/LOC112563084/LOC112570462/LOC112573794/LOC112553120/LOC112555264/LOC112570668/LOC112554143/LOC112571513/LOC112570092/LOC112559559/LOC112555110/LOC112559375/LOC112554165/LOC112561281/LOC112573544/LOC112553547/LOC112554184/LOC112559400/LOC112560601/LOC112560740/LOC112571448/LOC112563592/LOC112564775/LOC112555167/LOC112566082/LOC112569142/LOC112560404/LOC112556412/LOC112554642/LOC112572081/LOC112573996/LOC112571409/LOC112562511/LOC112577345/LOC112560844/LOC112557487/LOC112574430	88	CC	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.63336085879438
GO:1990351	transporter complex	88	2422	332/14434	4.13528820277557e-06	0.00011134646383029	9.5603349093408e-05	LOC112572037/LOC112555494/LOC112571786/LOC112565657/LOC112555154/LOC112575225/LOC112559483/LOC112571647/LOC112557910/LOC112565295/LOC112575559/LOC112565911/LOC112561372/LOC112574146/LOC112571742/LOC112566595/LOC112574940/LOC112556844/LOC112570647/LOC112562771/LOC112573689/LOC112570046/LOC112569792/LOC112572094/LOC112572441/LOC112553967/LOC112561837/LOC112566252/LOC112576179/LOC112565030/LOC112574399/LOC112559485/LOC112553123/LOC112572968/LOC112554215/LOC112574148/LOC112570369/LOC112563258/LOC112576630/LOC112571789/LOC112567332/LOC112555382/LOC112570159/LOC112560375/LOC112562952/LOC112553938/LOC112554394/LOC112567241/LOC112571679/LOC112553968/LOC112560821/LOC112563084/LOC112570462/LOC112573794/LOC112553120/LOC112555264/LOC112570668/LOC112554143/LOC112571513/LOC112570092/LOC112559559/LOC112555110/LOC112559375/LOC112554165/LOC112561281/LOC112573544/LOC112553547/LOC112554184/LOC112559400/LOC112560601/LOC112560740/LOC112571448/LOC112563592/LOC112564775/LOC112555167/LOC112566082/LOC112569142/LOC112560404/LOC112556412/LOC112554642/LOC112572081/LOC112573996/LOC112571409/LOC112562511/LOC112577345/LOC112560844/LOC112557487/LOC112574430	88	CC	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.63336085879438
GO:0021953	central nervous system neuron differentiation	87	2419	249/14234	4.10639104452565e-12	2.46691441999878e-09	2.17206473670962e-09	LOC112559593/LOC112570614/LOC112574021/LOC112554355/LOC112560122/LOC112575536/LOC112571786/LOC112556486/LOC112560702/LOC112554492/LOC112567253/LOC112575597/LOC112559942/LOC112561949/LOC112555783/LOC112554782/LOC112566831/LOC112573303/LOC112554322/LOC112563499/LOC112571331/LOC112574940/LOC112570760/LOC112571127/LOC112558605/LOC112572526/LOC112568014/LOC112556188/LOC112567991/LOC112572761/LOC112567296/LOC112563859/LOC112560288/LOC112560657/LOC112561552/LOC112556014/LOC112575639/LOC112568454/LOC112571070/LOC112567332/LOC112556256/LOC112571084/LOC112560315/LOC112557554/LOC112561080/LOC112575392/LOC112565000/LOC112560667/LOC112555534/LOC112574020/LOC112567648/LOC112573418/LOC112575396/LOC112556160/LOC112572610/LOC112556839/LOC112569897/LOC112567515/LOC112566735/LOC112557455/LOC112564626/LOC112564996/LOC112575336/LOC112564849/LOC112567669/LOC112574496/LOC112561362/LOC112577197/LOC112554233/LOC112566404/LOC112555631/LOC112564004/LOC112563597/LOC112564330/LOC112554517/LOC112566813/LOC112555332/LOC112556412/LOC112571885/LOC112565925/LOC112574277/LOC112554874/LOC112558949/LOC112556487/LOC112555292/LOC112564863/LOC112576246	87	BP	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.59652749069864
GO:0030534	adult behavior	87	2419	346/14234	6.52168303408413e-05	0.00392399429045491	0.00345499201603889	LOC112567533/LOC112571786/LOC112572607/LOC112570162/LOC112575559/LOC112565911/LOC112560666/LOC112572045/LOC112573303/LOC112574940/LOC112563393/LOC112558514/LOC112556844/LOC112561268/LOC112572612/LOC112572580/LOC112556188/LOC112572094/LOC112575206/LOC112556881/LOC112555965/LOC112553977/LOC112564559/LOC112561002/LOC112564159/LOC112570369/LOC112558092/LOC112568454/LOC112575887/LOC112576630/LOC112564273/LOC112560415/LOC112567332/LOC112560315/LOC112570159/LOC112562952/LOC112576490/LOC112560667/LOC112555589/LOC112553968/LOC112569873/LOC112561562/LOC112577252/LOC112575524/LOC112564450/LOC112572610/LOC112563084/LOC112570462/LOC112555264/LOC112575932/LOC112572327/LOC112575235/LOC112565826/LOC112566735/LOC112557455/LOC112572716/LOC112576194/LOC112558695/LOC112557033/LOC112554393/LOC112564849/LOC112567669/LOC112561281/LOC112573544/LOC112561362/LOC112570205/LOC112562113/LOC112560601/LOC112566404/LOC112555225/LOC112554276/LOC112574569/LOC112566215/LOC112565039/LOC112571599/LOC112571803/LOC112559240/LOC112567273/LOC112574057/LOC112556412/LOC112574016/LOC112565128/LOC112555855/LOC112561054/LOC112556487/LOC112577149/LOC112554636	87	BP	de-up-go_s_6dpa-s_1dpa-1dpa-ref_lfc0.txt	3.59652749069864
