ID	Description	no.gen	tot.gen	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ont	cluster	rat.gen
GO:0140014	mitotic nuclear division	96	2430	401/14234	0.000235741674677335	0.00469794841491967	0.00389040414843762	LOC112553663/LOC112560915/LOC112564750/LOC112570614/LOC112556881/LOC112563859/LOC112564923/LOC112562913/LOC112570895/LOC112561800/LOC112555046/LOC112558514/LOC112565411/LOC112553960/LOC112560393/LOC112560388/LOC112570994/LOC112560742/LOC112575392/LOC112561080/LOC112558913/LOC112573606/LOC112573221/LOC112560321/LOC112559509/LOC112553358/LOC112558639/LOC112558128/LOC112566756/LOC112554591/LOC112566871/LOC112567991/LOC112564732/LOC112557809/LOC112555760/LOC112567265/LOC112553240/LOC112554437/LOC112560032/LOC112573268/LOC112575876/LOC112576515/LOC112577176/LOC112561309/LOC112554761/LOC112576564/LOC112563571/LOC112557728/LOC112554431/LOC112558160/LOC112570623/LOC112567669/LOC112560696/LOC112553650/LOC112574611/LOC112566183/LOC112569627/LOC112576194/LOC112553475/LOC112564117/LOC112566888/LOC112560227/LOC112564033/LOC112570396/LOC112574343/LOC112563820/LOC112577123/LOC112565415/LOC112566579/LOC112573553/LOC112556897/LOC112566689/LOC112560522/LOC112557770/LOC112560179/LOC112570605/LOC112564628/LOC112564855/LOC112570010/LOC112559043/LOC112558204/LOC112574436/LOC112556894/LOC112565781/LOC112575215/LOC112556559/LOC112556656/LOC112556089/LOC112570539/LOC112554575/LOC112573640/LOC112569894/LOC112562916/LOC112565754/LOC112564198/LOC112564930	96	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.95061728395062
GO:0007605	sensory perception of sound	95	2430	287/14234	1.927731600574e-11	5.81050433273012e-09	4.81171953459062e-09	LOC112564851/LOC112557623/LOC112562771/LOC112566252/LOC112562125/LOC112565295/LOC112575559/LOC112569792/LOC112555382/LOC112553782/LOC112574331/LOC112569990/LOC112566595/LOC112561595/LOC112572347/LOC112563859/LOC112567844/LOC112554168/LOC112556383/LOC112573825/LOC112570790/LOC112555306/LOC112557022/LOC112557608/LOC112571786/LOC112566089/LOC112572441/LOC112566735/LOC112556160/LOC112554583/LOC112561576/LOC112577251/LOC112573752/LOC112575392/LOC112573303/LOC112565761/LOC112561827/LOC112577116/LOC112567648/LOC112576808/LOC112565653/LOC112564775/LOC112556451/LOC112559681/LOC112560066/LOC112572980/LOC112556452/LOC112560315/LOC112566547/LOC112556708/LOC112576630/LOC112573544/LOC112558815/LOC112555589/LOC112557447/LOC112574681/LOC112558623/LOC112570265/LOC112553739/LOC112560055/LOC112575854/LOC112569697/LOC112560667/LOC112566006/LOC112556672/LOC112562178/LOC112571301/LOC112572094/LOC112561210/LOC112567506/LOC112570365/LOC112575485/LOC112567067/LOC112557026/LOC112556224/LOC112557574/LOC112558986/LOC112564343/LOC112566993/LOC112565738/LOC112563600/LOC112573468/LOC112572192/LOC112566082/LOC112554782/LOC112556330/LOC112560694/LOC112566272/LOC112564450/LOC112573000/LOC112556559/LOC112575502/LOC112558740/LOC112561220/LOC112558304	95	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.90946502057613
GO:0010769	regulation of cell morphogenesis involved in differentiation	95	2430	379/14234	4.18545231732535e-05	0.001215966347933	0.00100695029118151	LOC112554492/LOC112560319/LOC112575597/LOC112564273/LOC112567533/LOC112571885/LOC112556188/LOC112566642/LOC112565911/LOC112557831/LOC112567253/LOC112564759/LOC112568014/LOC112575003/LOC112570643/LOC112563642/LOC112561032/LOC112569970/LOC112563499/LOC112576848/LOC112566831/LOC112567757/LOC112561184/LOC112555264/LOC112557022/LOC112572607/LOC112556344/LOC112571786/LOC112553123/LOC112561800/LOC112555357/LOC112554012/LOC112575943/LOC112572045/LOC112562170/LOC112577151/LOC112563961/LOC112559420/LOC112574047/LOC112571725/LOC112567332/LOC112560315/LOC112558478/LOC112565121/LOC112572006/LOC112577252/LOC112555534/LOC112555855/LOC112553721/LOC112566743/LOC112558795/LOC112554665/LOC112560344/LOC112571517/LOC112561549/LOC112576608/LOC112565925/LOC112554517/LOC112573633/LOC112562789/LOC112572761/LOC112575485/LOC112557026/LOC112557574/LOC112560657/LOC112554874/LOC112563597/LOC112556163/LOC112558106/LOC112572362/LOC112568656/LOC112569897/LOC112567041/LOC112564004/LOC112566993/LOC112570753/LOC112565142/LOC112553583/LOC112554393/LOC112575639/LOC112567745/LOC112555292/LOC112560926/LOC112571830/LOC112570220/LOC112572612/LOC112560706/LOC112555322/LOC112575282/LOC112565537/LOC112577253/LOC112558175/LOC112560768/LOC112570021/LOC112561971	95	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.90946502057613
GO:0031960	response to corticosteroid	94	2430	352/14234	2.95093350257103e-06	0.000151419205388175	0.000125391309730964	LOC112553938/LOC112571885/LOC112566642/LOC112563614/LOC112555119/LOC112564750/LOC112569792/LOC112567676/LOC112554355/LOC112575081/LOC112562980/LOC112561843/LOC112564838/LOC112557547/LOC112556770/LOC112564771/LOC112576131/LOC112572607/LOC112564296/LOC112561281/LOC112558553/LOC112562913/LOC112564769/LOC112566735/LOC112565808/LOC112561817/LOC112559280/LOC112572045/LOC112557432/LOC112563379/LOC112557745/LOC112573682/LOC112569751/LOC112571725/LOC112556451/LOC112564669/LOC112556452/LOC112576630/LOC112565076/LOC112571315/LOC112572425/LOC112558598/LOC112572017/LOC112565030/LOC112553184/LOC112575733/LOC112559495/LOC112561272/LOC112564141/LOC112576332/LOC112573127/LOC112558319/LOC112558238/LOC112562417/LOC112565107/LOC112558556/LOC112566867/LOC112563929/LOC112573491/LOC112574160/LOC112576542/LOC112563597/LOC112565003/LOC112562471/LOC112570205/LOC112553365/LOC112565826/LOC112573688/LOC112558554/LOC112554344/LOC112574029/LOC112560505/LOC112553732/LOC112568834/LOC112572424/LOC112563878/LOC112561037/LOC112570338/LOC112575287/LOC112557507/LOC112574926/LOC112572612/LOC112556559/LOC112576224/LOC112560706/LOC112563005/LOC112563782/LOC112573119/LOC112572423/LOC112555322/LOC112556531/LOC112567643/LOC112569894/LOC112562916	94	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.86831275720165
GO:0046879	hormone secretion	94	2430	365/14234	1.47829432061253e-05	0.000529405005708469	0.000438404011391659	LOC112555961/LOC112570095/LOC112570448/LOC112553600/LOC112556188/LOC112563614/LOC112566252/LOC112559942/LOC112574399/LOC112562058/LOC112561222/LOC112562910/LOC112575206/LOC112561268/LOC112554355/LOC112561362/LOC112566595/LOC112561372/LOC112556980/LOC112563859/LOC112564771/LOC112571742/LOC112561793/LOC112555264/LOC112563756/LOC112576131/LOC112564260/LOC112556344/LOC112573059/LOC112557768/LOC112565584/LOC112567018/LOC112562913/LOC112560138/LOC112556160/LOC112559240/LOC112559722/LOC112572976/LOC112575392/LOC112573303/LOC112563961/LOC112574430/LOC112570264/LOC112553977/LOC112564027/LOC112559474/LOC112557247/LOC112558478/LOC112572900/LOC112565006/LOC112558815/LOC112556073/LOC112560593/LOC112572337/LOC112574645/LOC112564660/LOC112555855/LOC112576332/LOC112564521/LOC112560568/LOC112555225/LOC112575854/LOC112553133/LOC112562417/LOC112557728/LOC112567669/LOC112559189/LOC112565723/LOC112567241/LOC112570446/LOC112577242/LOC112558025/LOC112574076/LOC112556897/LOC112569897/LOC112565826/LOC112565181/LOC112560505/LOC112574736/LOC112568834/LOC112559043/LOC112560584/LOC112564996/LOC112558204/LOC112560436/LOC112556894/LOC112572022/LOC112557726/LOC112556559/LOC112574079/LOC112569894/LOC112566999/LOC112562916/LOC112555391	94	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.86831275720165
GO:0008017	microtubule binding	97	2552	265/15404	1.72047930685752e-15	2.74416449443775e-13	2.32264706425766e-13	LOC112573941/LOC112558727/LOC112559593/LOC112556486/LOC112565120/LOC112569970/LOC112556344/LOC112564923/LOC112566157/LOC112575446/LOC112560841/LOC112560197/LOC112570732/LOC112570895/LOC112553820/LOC112569909/LOC112565411/LOC112560393/LOC112566402/LOC112560388/LOC112560742/LOC112565761/LOC112562070/LOC112575350/LOC112561080/LOC112554305/LOC112558913/LOC112571233/LOC112573606/LOC112563961/LOC112561164/LOC112560321/LOC112559420/LOC112553418/LOC112556014/LOC112559509/LOC112564217/LOC112560258/LOC112553358/LOC112558128/LOC112566756/LOC112560066/LOC112554591/LOC112564732/LOC112575059/LOC112574048/LOC112555589/LOC112567265/LOC112562688/LOC112553526/LOC112570027/LOC112561129/LOC112577188/LOC112567734/LOC112575876/LOC112554004/LOC112560134/LOC112558041/LOC112554479/LOC112562103/LOC112571989/LOC112572718/LOC112576564/LOC112554431/LOC112558160/LOC112570623/LOC112558897/LOC112574611/LOC112561210/LOC112562789/LOC112570365/LOC112566888/LOC112564033/LOC112570878/LOC112570307/LOC112577305/LOC112553728/LOC112573649/LOC112569963/LOC112571650/LOC112566579/LOC112565050/LOC112566993/LOC112570633/LOC112555835/LOC112553389/LOC112553732/LOC112575537/LOC112565781/LOC112560769/LOC112572154/LOC112556559/LOC112576971/LOC112554575/LOC112561220/LOC112553283/LOC112560384	97	MF	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.80094043887147
GO:0007631	feeding behavior	92	2430	270/14234	6.5444822420509e-12	2.25441831138077e-09	1.86689967115347e-09	LOC112570448/LOC112554129/LOC112573918/LOC112563614/LOC112553462/LOC112565911/LOC112562058/LOC112576899/LOC112554118/LOC112567676/LOC112572347/LOC112556980/LOC112563593/LOC112564559/LOC112564771/LOC112556344/LOC112564296/LOC112564325/LOC112561281/LOC112557033/LOC112560666/LOC112566735/LOC112553123/LOC112558777/LOC112560601/LOC112574574/LOC112575392/LOC112573303/LOC112574948/LOC112575670/LOC112573682/LOC112558927/LOC112564027/LOC112576490/LOC112565429/LOC112570552/LOC112558102/LOC112564849/LOC112560315/LOC112556844/LOC112573859/LOC112576630/LOC112560395/LOC112565076/LOC112574048/LOC112556073/LOC112567322/LOC112575117/LOC112564430/LOC112559495/LOC112574478/LOC112561272/LOC112573127/LOC112558319/LOC112559655/LOC112555388/LOC112562417/LOC112560154/LOC112567669/LOC112574277/LOC112570760/LOC112569696/LOC112570502/LOC112555442/LOC112560394/LOC112569795/LOC112572798/LOC112567273/LOC112573688/LOC112557964/LOC112560505/LOC112553883/LOC112554393/LOC112563393/LOC112577042/LOC112567239/LOC112566814/LOC112571444/LOC112560436/LOC112558695/LOC112557507/LOC112559608/LOC112559484/LOC112557455/LOC112556674/LOC112572716/LOC112574215/LOC112555506/LOC112560817/LOC112572998/LOC112555391/LOC112561971	92	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.78600823045267
GO:0098813	nuclear chromosome segregation	92	2430	377/14234	0.000155343331865724	0.00344709712489768	0.00285456539117802	LOC112553663/LOC112560915/LOC112564750/LOC112556881/LOC112564923/LOC112560975/LOC112561800/LOC112555046/LOC112558514/LOC112565411/LOC112553960/LOC112560393/LOC112560388/LOC112570994/LOC112574986/LOC112561080/LOC112558913/LOC112573606/LOC112573221/LOC112560321/LOC112553418/LOC112559509/LOC112575169/LOC112567648/LOC112571304/LOC112558128/LOC112566756/LOC112572980/LOC112554591/LOC112566871/LOC112564732/LOC112557809/LOC112555760/LOC112567265/LOC112562500/LOC112572477/LOC112553240/LOC112554437/LOC112560032/LOC112560439/LOC112573268/LOC112575876/LOC112576515/LOC112577176/LOC112560994/LOC112554479/LOC112554761/LOC112559380/LOC112554431/LOC112558160/LOC112570623/LOC112560696/LOC112553650/LOC112574611/LOC112553475/LOC112564117/LOC112566888/LOC112560227/LOC112564033/LOC112570396/LOC112562431/LOC112560516/LOC112574343/LOC112563820/LOC112577123/LOC112565415/LOC112566579/LOC112573553/LOC112566689/LOC112560522/LOC112553529/LOC112575292/LOC112557770/LOC112560179/LOC112570605/LOC112564628/LOC112570010/LOC112574436/LOC112560207/LOC112572206/LOC112576955/LOC112558952/LOC112575215/LOC112556559/LOC112556656/LOC112556089/LOC112573640/LOC112565188/LOC112564198/LOC112567329/LOC112559750/LOC112564930	92	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.78600823045267
GO:0097014	ciliary plasm	91	2448	173/14434	4.96220478876423e-27	1.78639372395512e-24	1.43381601527977e-24	LOC112562125/LOC112553782/LOC112566478/LOC112570615/LOC112558188/LOC112559366/LOC112556513/LOC112573620/LOC112554168/LOC112554804/LOC112566202/LOC112563641/LOC112562186/LOC112571083/LOC112560841/LOC112563657/LOC112562777/LOC112563577/LOC112562806/LOC112557527/LOC112553820/LOC112569909/LOC112555202/LOC112555357/LOC112576803/LOC112562339/LOC112570860/LOC112576655/LOC112562348/LOC112563767/LOC112574948/LOC112575350/LOC112558342/LOC112575194/LOC112571168/LOC112561827/LOC112556014/LOC112564217/LOC112554732/LOC112576808/LOC112560258/LOC112565653/LOC112559681/LOC112573139/LOC112571522/LOC112570404/LOC112571759/LOC112569908/LOC112567984/LOC112566087/LOC112572392/LOC112566884/LOC112563689/LOC112558382/LOC112572006/LOC112564650/LOC112572825/LOC112555258/LOC112562688/LOC112560032/LOC112573418/LOC112554806/LOC112554479/LOC112562673/LOC112560667/LOC112557328/LOC112555151/LOC112556459/LOC112558160/LOC112558045/LOC112572169/LOC112561523/LOC112570396/LOC112575243/LOC112554808/LOC112577305/LOC112569913/LOC112571958/LOC112573649/LOC112573571/LOC112569963/LOC112565924/LOC112565544/LOC112575537/LOC112574110/LOC112561068/LOC112570503/LOC112575502/LOC112553283/LOC112577162/LOC112561649	91	CC	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.71732026143791
GO:0042277	peptide binding	94	2552	357/15404	1.55349408983065e-06	5.08271399647157e-05	4.30198363337719e-05	LOC112556410/LOC112559483/LOC112556188/LOC112575640/LOC112563614/LOC112565911/LOC112559485/LOC112554667/LOC112554118/LOC112574940/LOC112556578/LOC112561949/LOC112574475/LOC112561372/LOC112576848/LOC112557700/LOC112560821/LOC112561184/LOC112575643/LOC112555264/LOC112557486/LOC112559559/LOC112575934/LOC112576131/LOC112564325/LOC112555673/LOC112564769/LOC112565808/LOC112559482/LOC112565165/LOC112554452/LOC112570360/LOC112572576/LOC112557745/LOC112569172/LOC112560996/LOC112561735/LOC112564581/LOC112565429/LOC112564669/LOC112570552/LOC112557582/LOC112573859/LOC112556583/LOC112557897/LOC112560593/LOC112557584/LOC112556498/LOC112575644/LOC112556527/LOC112574478/LOC112571473/LOC112553655/LOC112559885/LOC112576332/LOC112573127/LOC112555225/LOC112558233/LOC112559655/LOC112562417/LOC112556672/LOC112555695/LOC112565107/LOC112574560/LOC112576472/LOC112566183/LOC112575978/LOC112554617/LOC112569696/LOC112560404/LOC112558034/LOC112570446/LOC112570461/LOC112565003/LOC112567864/LOC112558791/LOC112560660/LOC112567273/LOC112560505/LOC112564628/LOC112553883/LOC112568834/LOC112563878/LOC112566814/LOC112571448/LOC112560436/LOC112571695/LOC112567170/LOC112559608/LOC112559484/LOC112559206/LOC112555322/LOC112574215/LOC112565537	94	MF	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.6833855799373
GO:0005930	axoneme	90	2448	168/14434	1.60263879933697e-27	1.15389993552262e-24	9.26156527195786e-25	LOC112562125/LOC112553782/LOC112566478/LOC112570615/LOC112558188/LOC112559366/LOC112556513/LOC112573620/LOC112554168/LOC112554804/LOC112566202/LOC112563641/LOC112562186/LOC112571083/LOC112560841/LOC112563657/LOC112562777/LOC112563577/LOC112562806/LOC112557527/LOC112553820/LOC112569909/LOC112555202/LOC112555357/LOC112576803/LOC112562339/LOC112570860/LOC112576655/LOC112562348/LOC112563767/LOC112574948/LOC112575350/LOC112558342/LOC112575194/LOC112571168/LOC112561827/LOC112556014/LOC112564217/LOC112554732/LOC112576808/LOC112560258/LOC112565653/LOC112559681/LOC112573139/LOC112571522/LOC112570404/LOC112571759/LOC112569908/LOC112567984/LOC112566087/LOC112572392/LOC112566884/LOC112563689/LOC112558382/LOC112564650/LOC112572825/LOC112555258/LOC112562688/LOC112560032/LOC112573418/LOC112554806/LOC112554479/LOC112562673/LOC112560667/LOC112557328/LOC112555151/LOC112556459/LOC112558160/LOC112558045/LOC112572169/LOC112561523/LOC112570396/LOC112575243/LOC112554808/LOC112577305/LOC112569913/LOC112571958/LOC112573649/LOC112573571/LOC112569963/LOC112565924/LOC112565544/LOC112575537/LOC112574110/LOC112561068/LOC112570503/LOC112575502/LOC112553283/LOC112577162/LOC112561649	90	CC	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.67647058823529
GO:0006814	sodium ion transport	89	2430	373/14234	0.000439164752689518	0.00760028186831573	0.00629384690898023	LOC112572037/LOC112564851/LOC112553938/LOC112564666/LOC112559483/LOC112569142/LOC112570046/LOC112557034/LOC112564700/LOC112561097/LOC112572460/LOC112567040/LOC112566447/LOC112573323/LOC112565295/LOC112565358/LOC112569792/LOC112559485/LOC112561268/LOC112555154/LOC112574940/LOC112556980/LOC112571789/LOC112559341/LOC112560821/LOC112557022/LOC112559559/LOC112576048/LOC112571786/LOC112563029/LOC112557768/LOC112564190/LOC112572441/LOC112572964/LOC112554583/LOC112553390/LOC112559482/LOC112574146/LOC112563659/LOC112564178/LOC112563961/LOC112570159/LOC112559601/LOC112573563/LOC112557247/LOC112553761/LOC112567792/LOC112564042/LOC112559000/LOC112572425/LOC112565030/LOC112559259/LOC112558319/LOC112569697/LOC112574148/LOC112556672/LOC112567669/LOC112553287/LOC112571500/LOC112567037/LOC112557026/LOC112560404/LOC112557574/LOC112562126/LOC112577257/LOC112566082/LOC112563393/LOC112562735/LOC112577042/LOC112564191/LOC112563247/LOC112571444/LOC112558309/LOC112571448/LOC112558695/LOC112554349/LOC112576210/LOC112574147/LOC112562736/LOC112557207/LOC112554143/LOC112559484/LOC112554184/LOC112556674/LOC112572423/LOC112570668/LOC112555110/LOC112566934/LOC112562606	89	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.66255144032922
GO:0043204	perikaryon	89	2448	265/14434	2.45130759439502e-11	9.69071878580578e-10	7.77807692018622e-10	LOC112553874/LOC112555961/LOC112575597/LOC112556410/LOC112564273/LOC112570448/LOC112559483/LOC112557034/LOC112574021/LOC112556188/LOC112563614/LOC112574399/LOC112559485/LOC112575206/LOC112563007/LOC112569065/LOC112574940/LOC112571679/LOC112556578/LOC112570462/LOC112575003/LOC112561949/LOC112561837/LOC112556020/LOC112560821/LOC112561184/LOC112556361/LOC112559559/LOC112560138/LOC112566735/LOC112565808/LOC112575943/LOC112559482/LOC112563379/LOC112571256/LOC112560601/LOC112557745/LOC112557487/LOC112563971/LOC112563961/LOC112574047/LOC112570159/LOC112564775/LOC112557247/LOC112575522/LOC112556844/LOC112573544/LOC112567991/LOC112565006/LOC112560395/LOC112556382/LOC112571513/LOC112566896/LOC112571473/LOC112558319/LOC112560568/LOC112555225/LOC112569697/LOC112572718/LOC112562417/LOC112567669/LOC112568589/LOC112571500/LOC112573579/LOC112574786/LOC112569696/LOC112560404/LOC112570078/LOC112564004/LOC112560394/LOC112574736/LOC112561037/LOC112556880/LOC112571444/LOC112571448/LOC112576210/LOC112574926/LOC112576246/LOC112559484/LOC112560706/LOC112571065/LOC112570811/LOC112560817/LOC112570668/LOC112566999/LOC112566934/LOC112574512/LOC112559897/LOC112572084	89	CC	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.63562091503268
GO:0022839	ion gated channel activity	92	2552	220/15404	3.96982031829006e-19	2.53274536306906e-16	2.14370297187663e-16	LOC112572037/LOC112553938/LOC112559483/LOC112569142/LOC112572968/LOC112553565/LOC112562771/LOC112554215/LOC112565911/LOC112566252/LOC112575225/LOC112574399/LOC112566447/LOC112565295/LOC112569792/LOC112559485/LOC112555382/LOC112574940/LOC112571679/LOC112570462/LOC112566595/LOC112572347/LOC112561837/LOC112560398/LOC112571742/LOC112562952/LOC112557910/LOC112560821/LOC112559559/LOC112562538/LOC112560322/LOC112553997/LOC112561281/LOC112553967/LOC112553123/LOC112563592/LOC112570647/LOC112559482/LOC112572266/LOC112560601/LOC112577198/LOC112557487/LOC112574430/LOC112570159/LOC112559601/LOC112564775/LOC112557247/LOC112563150/LOC112559947/LOC112576630/LOC112560395/LOC112553968/LOC112556382/LOC112571003/LOC112563258/LOC112576607/LOC112561272/LOC112560502/LOC112558319/LOC112560055/LOC112573995/LOC112574148/LOC112562827/LOC112557374/LOC112553740/LOC112567241/LOC112560404/LOC112570840/LOC112561916/LOC112560394/LOC112572231/LOC112571985/LOC112560740/LOC112577257/LOC112556130/LOC112566814/LOC112571444/LOC112571448/LOC112554349/LOC112560694/LOC112574147/LOC112562921/LOC112554143/LOC112559484/LOC112554184/LOC112560706/LOC112556674/LOC112560817/LOC112570668/LOC112561229/LOC112576738/LOC112577421	92	MF	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.60501567398119
GO:0044306	neuron projection terminus	88	2448	290/14434	9.84007509990901e-09	2.34939852905225e-07	1.88570145094983e-07	LOC112553874/LOC112553938/LOC112559483/LOC112573918/LOC112556188/LOC112563614/LOC112565911/LOC112577266/LOC112567040/LOC112571803/LOC112573323/LOC112559485/LOC112574940/LOC112561362/LOC112572347/LOC112561837/LOC112556020/LOC112564771/LOC112557700/LOC112567757/LOC112560821/LOC112557486/LOC112563756/LOC112559559/LOC112572607/LOC112561281/LOC112568454/LOC112562913/LOC112566735/LOC112559692/LOC112553123/LOC112563592/LOC112555357/LOC112572045/LOC112569077/LOC112559482/LOC112572976/LOC112554452/LOC112557487/LOC112559420/LOC112570159/LOC112577116/LOC112570440/LOC112558128/LOC112564849/LOC112557582/LOC112576630/LOC112565006/LOC112560395/LOC112557897/LOC112565076/LOC112570483/LOC112575486/LOC112571513/LOC112564660/LOC112555855/LOC112561272/LOC112564141/LOC112564521/LOC112555225/LOC112569697/LOC112562417/LOC112567669/LOC112570287/LOC112565723/LOC112570365/LOC112567067/LOC112569696/LOC112560404/LOC112563929/LOC112570840/LOC112565826/LOC112565181/LOC112560505/LOC112574736/LOC112567239/LOC112563247/LOC112571448/LOC112560436/LOC112572022/LOC112572612/LOC112560694/LOC112559484/LOC112560706/LOC112565537/LOC112558304/LOC112562916/LOC112561562	88	CC	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.59477124183007
GO:1990138	neuron projection extension	87	2430	297/14234	9.72605262263399e-08	9.63811844823758e-06	7.98139372392358e-06	LOC112553874/LOC112575597/LOC112564273/LOC112573876/LOC112571885/LOC112556188/LOC112559593/LOC112570028/LOC112562058/LOC112575559/LOC112567253/LOC112554355/LOC112575003/LOC112561949/LOC112564559/LOC112569970/LOC112563499/LOC112566831/LOC112567757/LOC112555264/LOC112572607/LOC112556344/LOC112572526/LOC112553123/LOC112575943/LOC112572045/LOC112559420/LOC112574047/LOC112577116/LOC112564217/LOC112571725/LOC112567711/LOC112570440/LOC112554591/LOC112560315/LOC112558478/LOC112572006/LOC112577252/LOC112560593/LOC112555534/LOC112571003/LOC112553721/LOC112573995/LOC112571203/LOC112558795/LOC112571554/LOC112554665/LOC112560344/LOC112571517/LOC112556620/LOC112570287/LOC112561549/LOC112565925/LOC112561325/LOC112570365/LOC112575485/LOC112574786/LOC112560657/LOC112554874/LOC112563597/LOC112565647/LOC112558106/LOC112570502/LOC112568656/LOC112569897/LOC112565826/LOC112566993/LOC112570753/LOC112554393/LOC112567239/LOC112554785/LOC112567745/LOC112564996/LOC112555292/LOC112553271/LOC112560926/LOC112571830/LOC112570220/LOC112572612/LOC112577335/LOC112576246/LOC112560706/LOC112565873/LOC112575282/LOC112565537/LOC112571440/LOC112561971	87	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.58024691358025
GO:0051384	response to glucocorticoid	86	2430	329/14234	1.85766338467305e-05	0.000642982627977266	0.000532458439797247	LOC112571885/LOC112566642/LOC112563614/LOC112555119/LOC112564750/LOC112567676/LOC112554355/LOC112575081/LOC112562980/LOC112561843/LOC112564838/LOC112557547/LOC112556770/LOC112564771/LOC112576131/LOC112572607/LOC112564296/LOC112561281/LOC112558553/LOC112562913/LOC112564769/LOC112566735/LOC112565808/LOC112561817/LOC112559280/LOC112572045/LOC112557432/LOC112563379/LOC112557745/LOC112573682/LOC112569751/LOC112571725/LOC112564669/LOC112565076/LOC112571315/LOC112572425/LOC112558598/LOC112572017/LOC112565030/LOC112553184/LOC112559495/LOC112561272/LOC112564141/LOC112576332/LOC112573127/LOC112558319/LOC112558238/LOC112562417/LOC112565107/LOC112558556/LOC112566867/LOC112563929/LOC112573491/LOC112574160/LOC112576542/LOC112563597/LOC112565003/LOC112562471/LOC112553365/LOC112565826/LOC112573688/LOC112558554/LOC112554344/LOC112574029/LOC112560505/LOC112553732/LOC112568834/LOC112572424/LOC112563878/LOC112561037/LOC112570338/LOC112575287/LOC112557507/LOC112574926/LOC112572612/LOC112556559/LOC112576224/LOC112563005/LOC112563782/LOC112573119/LOC112572423/LOC112555322/LOC112556531/LOC112567643/LOC112569894/LOC112562916	86	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.53909465020576
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	85	2430	253/14234	9.45615364343243e-11	2.58191995165278e-08	2.13810608455044e-08	LOC112567533/LOC112575822/LOC112554374/LOC112570028/LOC112553546/LOC112559660/LOC112559568/LOC112568014/LOC112561587/LOC112577104/LOC112561362/LOC112554375/LOC112561595/LOC112563499/LOC112560410/LOC112559617/LOC112553801/LOC112555264/LOC112555306/LOC112557022/LOC112561002/LOC112572607/LOC112568454/LOC112559689/LOC112558885/LOC112572526/LOC112561576/LOC112558514/LOC112572045/LOC112569077/LOC112576704/LOC112558894/LOC112574986/LOC112559570/LOC112558928/LOC112567715/LOC112559602/LOC112574047/LOC112559616/LOC112568757/LOC112572662/LOC112558901/LOC112575417/LOC112565371/LOC112559714/LOC112559594/LOC112559711/LOC112554497/LOC112559965/LOC112556996/LOC112568446/LOC112576607/LOC112559712/LOC112560027/LOC112566281/LOC112576608/LOC112558627/LOC112564159/LOC112572434/LOC112559363/LOC112559691/LOC112558509/LOC112558119/LOC112568656/LOC112568901/LOC112558920/LOC112556024/LOC112567730/LOC112560926/LOC112571830/LOC112570220/LOC112572612/LOC112566272/LOC112577335/LOC112555365/LOC112559608/LOC112573000/LOC112570043/LOC112559569/LOC112568187/LOC112555616/LOC112569894/LOC112558175/LOC112567712/LOC112561300	85	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	3.49794238683128
