dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
11	1.228931048111125	-0.9007700815928985	1.4642452255253928	-9.524041406824939	1.9459101490553132	2.99197935950513e-10	mitotic cytokinesis	11. mitotic cytokinesis	['GO:0061640', 'GO:0000281', 'GO:0000910', 'GO:0033206', 'GO:0040038', 'GO:0007110']	GO:0000281	0
12	0.5419507951480269	-1.418943692642495	0.8550186469823264	-9.296112929288382	2.9444389791664403	5.05693149871603e-10	DNA conformation change	12. DNA conformation change	['GO:0071103', 'GO:0032392', 'GO:0006997', 'GO:0007062', 'GO:0032508', 'GO:0070193', 'GO:0071763', 'GO:0043062', 'GO:0030198', 'GO:0071711', 'GO:0030199', 'GO:0030261', 'GO:0007076', 'GO:0051383', 'GO:0051382', 'GO:0032201', 'GO:0000723', 'GO:0032200']	GO:0071103	0
13	-1.485094392786333	0.15651653556015047	1.7527611214635483	-9.200097899169531	2.70805020110221	6.30815129368154e-10	digestive system development	13. digestive system development	['GO:0055123', 'GO:0048706', 'GO:0048485', 'GO:0048483', 'GO:0048486', 'GO:0031099', 'GO:0042246', 'GO:0060173', 'GO:0021543', 'GO:0021987', 'GO:0060021', 'GO:0031101', 'GO:0060465', 'GO:1990399']	GO:0055123	0
14	0.47940772414495886	1.6686766405238047	1.3649380992269236	-8.871123577915647	2.0794415416798357	1.34547744576766e-09	positive regulation of cell cycle	14. positive regulation of cell cycle	['GO:0045787', 'GO:0090068', 'GO:1901992', 'GO:0045931', 'GO:1901989', 'GO:1902751', 'GO:0010971']	GO:0045787	0
15	-1.5269499395137465	-0.14374353958656938	1.586232613321528	-8.871123577915647	3.1780538303479458	1.34547744576766e-09	digestive tract development	15. digestive tract development	['GO:0048565', 'GO:0061525', 'GO:0061326', 'GO:0060537', 'GO:0007519', 'GO:0014706', 'GO:0061448', 'GO:0072009', 'GO:0007492', 'GO:0061548', 'GO:0060041', 'GO:0001822', 'GO:0051216', 'GO:0030900', 'GO:0008406', 'GO:0001706', 'GO:0001704', 'GO:0060174', 'GO:0060900', 'GO:0043584', 'GO:0060538', 'GO:0021510', 'GO:0007419']	GO:0048565	0
16	0.5115764983207087	-1.278403797039614	1.473294183439017	-8.727712200412233	2.1972245773362196	1.87192222053917e-09	actomyosin structure organization	16. actomyosin structure organization	['GO:0031032', 'GO:0045214', 'GO:0030239', 'GO:0010927', 'GO:0044837', 'GO:0000915', 'GO:0030866', 'GO:0030865']	GO:0031032	0
17	0.13539017559613442	0.6601034658951169	1.309590640779247	-8.63457552889515	1.791759469228055	2.31966073432777e-09	regulation of cell division	17. regulation of cell division	['GO:0051302', 'GO:0051781', 'GO:0051782', 'GO:0032465', 'GO:0032467']	GO:0051302	0
18	0.5987332155879034	1.4433845848223499	1.5444414646429434	-8.413374255819985	2.3978952727983707	3.86034166464157e-09	regulation of meiotic cell cycle	18. regulation of meiotic cell cycle	['GO:0051445', 'GO:0040020', 'GO:0051446', 'GO:2000241', 'GO:2000243', 'GO:0051447', 'GO:2000242', 'GO:0045835', 'GO:0060278', 'GO:0060279']	GO:0051445	0
19	1.1399350814539355	1.628907571534559	1.4547969493252892	-8.021148884913572	2.0794415416798357	9.52469582251366e-09	negative regulation of sister chromatid segregation	19. negative regulation of sister chromatid segregation	['GO:2001251', 'GO:0033046', 'GO:0010639', 'GO:0045841', 'GO:0007094', 'GO:0051985', 'GO:1905819']	GO:0033046	0
20	-0.7266235415242569	0.009120310225081802	1.5458083648529743	-7.880997716812399	1.6094379124341003	1.31523174665477e-08	protein localization to kinetochore	20. protein localization to kinetochore	['GO:0034501', 'GO:1903083', 'GO:0071459', 'GO:0034502']	GO:0034501	0
21	-0.31787108236511563	0.8828425840703472	1.3715928928279029	-6.727590288743114	2.302585092994046	1.87244776531443e-07	regulation of DNA-templated DNA replication	21. regulation of DNA-templated DNA replication	['GO:0006275', 'GO:0090329', 'GO:0051052', 'GO:0030174', 'GO:0045740', 'GO:2000104', 'GO:0051053', 'GO:0045910', 'GO:0000018']	GO:0090329	0
22	-0.7878709399373359	-1.137661366359057	1.5394939090573196	-5.843323914937594	1.9459101490553132	1.43441918463241e-06	double-strand break repair via break-induced replication	22. double-strand break repair via break-induced replication	['GO:0000724', 'GO:0000727', 'GO:0006302', 'GO:0007131', 'GO:0140527', 'GO:0035825']	GO:0000727	0
23	0.605574182605644	1.7235028496101934	1.4196873228351647	-5.518580243681558	2.302585092994046	3.02984042879865e-06	regulation of cell cycle G2/M phase transition	23. regulation of cell cycle G2/M phase transition	['GO:1902749', 'GO:0010389', 'GO:0007095', 'GO:0044773', 'GO:0042770', 'GO:0044774', 'GO:0044818', 'GO:0006977', 'GO:0030330']	GO:1902749	0
24	-0.30676207006588074	-1.1310017173153328	1.4919148536303353	-5.456020159984527	1.3862943611198906	3.49928922922791e-06	DNA strand elongation involved in DNA replication	24. DNA strand elongation involved in DNA replication	['GO:0006271', 'GO:0022616', 'GO:0006273']	GO:0006271	0
25	-1.4197210025811737	-0.00894444702696613	1.6865508721427498	-5.333741700227129	2.833213344056216	4.63722640116863e-06	digestive tract morphogenesis	25. digestive tract morphogenesis	['GO:0048546', 'GO:0061333', 'GO:0060675', 'GO:0033334', 'GO:0035108', 'GO:0048644', 'GO:0060415', 'GO:0007442', 'GO:0048704', 'GO:0048562', 'GO:0048705', 'GO:0048048', 'GO:0048593', 'GO:0048619', 'GO:0007443', 'GO:0072171']	GO:0048546	0
26	-0.7261366592594738	-0.3147282813838925	1.5794136010709205	-4.970338839409853	1.9459101490553132	1.07068362487549e-05	stem cell proliferation	26. stem cell proliferation	['GO:0072089', 'GO:0061351', 'GO:0050673', 'GO:0007405', 'GO:0021846', 'GO:0001833']	GO:0072089	0
27	0.5148678919895775	0.236788215867683	1.6026588116609355	-4.12602966980058	1.0986122886681098	7.48118389381338e-05	collagen-activated tyrosine kinase receptor signaling pathwa...	27. collagen-activated tyrosine kinase receptor signaling pathwa...	['GO:0038063', 'GO:0038065']	GO:0038063	0
28	-0.5417254509109284	-1.1207164735079953	1.476904645337943	-4.119000119675888	0.6931471805599453	7.60326067421726e-05	DNA-templated DNA replication maintenance of fidelity	28. DNA-templated DNA replication maintenance of fidelity	['GO:0045005']	GO:0045005	0
29	1.086904520677429	1.4382090451736058	1.4803078647874872	-4.063003401289743	2.0794415416798357	8.64961144581886e-05	regulation of spindle organization	29. regulation of spindle organization	['GO:0070507', 'GO:0090224', 'GO:0032886', 'GO:0110020', 'GO:0060236', 'GO:0090169', 'GO:1901673']	GO:0090224	0
30	-1.4028439523228622	-0.34818828131505014	1.7739385440678614	-3.5798677158320746	2.1972245773362196	0.000263106928185767	striated muscle cell development	30. striated muscle cell development	['GO:0055001', 'GO:0055002', 'GO:0002062', 'GO:0035987', 'GO:0001709', 'GO:0014016', 'GO:0048625', 'GO:0021781']	GO:0055002	0
31	0.10016506654491253	-0.6280462815071722	1.491285007706042	-3.3312127731142525	1.3862943611198906	0.000466430806720477	cellular response to amino acid stimulus	31. cellular response to amino acid stimulus	['GO:0043200', 'GO:0071230', 'GO:0001101']	GO:0071230	0
32	-0.4464766822969905	-0.2336103665660278	1.7562632206640663	-3.2235782528644785	1.0986122886681098	0.000597615354334125	collagen biosynthetic process	32. collagen biosynthetic process	['GO:0032963', 'GO:0032964']	GO:0032964	0
33	-0.18558318544971622	0.6905011029792633	1.559961452789321	-3.1678918373060627	1.6094379124341003	0.000679372811933899	regulation of neural precursor cell proliferation	33. regulation of neural precursor cell proliferation	['GO:2000177', 'GO:2000179', 'GO:2000647', 'GO:0072091']	GO:2000177	0
34	-0.8712169156321105	-0.9100842742296882	1.829102218094118	-3.052710707339295	1.0986122886681098	0.000885705400311789	DNA amplification	34. DNA amplification	['GO:0006277', 'GO:0007307']	GO:0006277	0
35	-0.042385247107678777	-0.41134255543513704	1.55218091667053	-2.971919443607321	0.6931471805599453	0.00106679398030679	asymmetric cell division	35. asymmetric cell division	['GO:0008356']	GO:0008356	0
36	-1.004525513941409	0.2786875604810098	1.7814584364971469	-2.963707400146891	0.6931471805599453	0.00108715783436688	forebrain regionalization	36. forebrain regionalization	['GO:0021871']	GO:0021871	0
37	0.1901019027290313	0.3047574380873248	2.1369796601105353	-2.4883542390419575	1.3862943611198906	0.00324822242992883	negative regulation of gastrulation	37. negative regulation of gastrulation	['GO:2000542', 'GO:1903225', 'GO:1903224']	GO:2000542	0
38	-0.8351575955296485	-0.6354690299730182	1.454895138288866	-2.3448256071143847	0.6931471805599453	0.0045203742557895	anaphase-promoting complex-dependent catabolic process	38. anaphase-promoting complex-dependent catabolic process	['GO:0031145']	GO:0031145	0
39	-0.4225460649234073	-0.9148692450107453	1.674087567552708	-2.036066541454511	0.6931471805599453	0.00920308553702131	DNA double-strand break processing	39. DNA double-strand break processing	['GO:0000729']	GO:0000729	0
