Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0045182	GO:0090079	translation regulator activity, nucleic acid binding	1.489e-03	0.000e+00	2.351e+00	4.453e-03
GO:0045182	GO:0030371	translation repressor activity	2.652e-03	0.000e+00	4.554e+00	2.791e-05
GO:0004519	GO:0004518	nuclease activity	2.166e-04	0.000e+00	1.783e+00	1.647e-02
GO:0004519	GO:0004519	endonuclease activity	6.117e-05	0.000e+00	2.093e+00	8.071e-03
GO:0004519	GO:0004520	DNA endonuclease activity	1.216e-03	0.000e+00	3.013e+00	9.702e-04
GO:0004519	GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	1.302e-03	0.000e+00	2.887e+00	1.296e-03
GO:0004519	GO:0004527	exonuclease activity	4.933e-03	0.000e+00	2.452e+00	3.530e-03
GO:0003684	GO:0003684	damaged DNA binding	1.887e-13	0.000e+00	3.179e+00	6.627e-04
GO:0003684	GO:0032356	oxidized DNA binding	1.199e-04	0.000e+00	5.926e+00	1.184e-06
GO:0003684	GO:0032357	oxidized purine DNA binding	6.003e-04	0.000e+00	5.988e+00	1.028e-06
GO:0003727	GO:0003727	single-stranded RNA binding	1.080e-06	0.000e+00	3.956e+00	1.106e-04
GO:0003727	GO:0070717	poly-purine tract binding	2.431e-04	0.000e+00	4.566e+00	2.720e-05
GO:0003727	GO:0008143	poly(A) binding	6.526e-03	0.000e+00	4.583e+00	2.614e-05
GO:0003727	GO:0008187	poly-pyrimidine tract binding	8.172e-05	0.000e+00	5.301e+00	5.002e-06
GO:0003727	GO:0008266	poly(U) RNA binding	2.652e-03	0.000e+00	5.376e+00	4.210e-06
GO:0034212	GO:0034212	peptide N-acetyltransferase activity	2.455e-04	0.000e+00	3.525e+00	2.988e-04
GO:0034212	GO:0061733	peptide-lysine-N-acetyltransferase activity	1.302e-03	0.000e+00	3.630e+00	2.346e-04
GO:0000217	GO:0000217	DNA secondary structure binding	4.177e-06	0.000e+00	3.679e+00	2.096e-04
GO:0000217	GO:0000400	four-way junction DNA binding	3.262e-03	0.000e+00	3.774e+00	1.684e-04
GO:0016504	GO:0016504	peptidase activator activity	9.192e-06	0.000e+00	4.656e+00	2.206e-05
GO:0016504	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	3.550e-04	0.000e+00	3.923e+00	1.194e-04
GO:0042054	GO:0042054	histone methyltransferase activity	2.079e-04	0.000e+00	3.782e+00	1.653e-04
GO:0042054	GO:0004402	histone acetyltransferase activity	2.247e-03	0.000e+00	3.663e+00	2.174e-04
GO:0042054	GO:0008168	methyltransferase activity	6.874e-04	0.000e+00	1.727e+00	1.873e-02
GO:0042054	GO:0016741	transferase activity, transferring one-carbon groups	9.635e-04	0.000e+00	1.661e+00	2.182e-02
GO:0042054	GO:0008649	rRNA methyltransferase activity	8.934e-03	0.000e+00	2.795e+00	1.603e-03
GO:0003688	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	4.342e-07	0.000e+00	3.656e+00	2.208e-04
GO:0003688	GO:0003688	DNA replication origin binding	4.291e-08	0.000e+00	3.717e+00	1.920e-04
GO:0003688	GO:0000987	cis-regulatory region sequence-specific DNA binding	4.342e-07	0.000e+00	3.592e+00	2.560e-04
GO:0003688	GO:0030983	mismatched DNA binding	5.390e-04	0.000e+00	3.531e+00	2.942e-04
GO:0003688	GO:0070888	E-box binding	3.594e-03	0.000e+00	5.183e+00	6.569e-06
GO:0003688	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	6.812e-03	0.000e+00	5.642e+00	2.281e-06
GO:0003688	GO:0001046	core promoter sequence-specific DNA binding	9.719e-03	0.000e+00	4.847e+00	1.421e-05
GO:0003688	GO:0042162	telomeric DNA binding	2.924e-07	0.000e+00	4.247e+00	5.659e-05
GO:0003688	GO:0043047	single-stranded telomeric DNA binding	1.729e-05	0.000e+00	4.800e+00	1.585e-05
GO:0003688	GO:0098505	G-rich strand telomeric DNA binding	4.883e-05	0.000e+00	5.909e+00	1.233e-06
GO:0051539	GO:0051539	4 iron, 4 sulfur cluster binding	7.312e-05	0.000e+00	2.203e+00	6.272e-03
GO:0051539	GO:0051536	iron-sulfur cluster binding	6.812e-03	0.000e+00	1.741e+00	1.814e-02
GO:0051539	GO:0051540	metal cluster binding	6.812e-03	0.000e+00	1.741e+00	1.814e-02
GO:0050840	GO:0050840	extracellular matrix binding	5.178e-03	0.000e+00	4.933e+00	1.167e-05
GO:0004298	GO:0070003	threonine-type peptidase activity	2.304e-04	0.000e+00	3.396e+00	4.015e-04
GO:0004298	GO:0004298	threonine-type endopeptidase activity	7.803e-06	0.000e+00	3.774e+00	1.683e-04
GO:0140142	GO:0140142	nucleocytoplasmic carrier activity	2.222e-03	0.000e+00	4.116e+00	7.662e-05
GO:0000062	GO:0000062	fatty-acyl-CoA binding	1.489e-03	0.000e+00	4.274e+00	5.327e-05
GO:0000062	GO:1901567	fatty acid derivative binding	4.578e-03	0.000e+00	4.273e+00	5.338e-05
GO:0000062	GO:0120227	acyl-CoA binding	4.578e-03	0.000e+00	4.271e+00	5.356e-05
