Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0000776	GO:1990498	mitotic spindle microtubule	3.158e-03	0.000e+00	5.406e+00	3.927e-06
GO:0005657	GO:0005657	replication fork	1.352e-22	0.000e+00	4.175e+00	6.690e-05
GO:0005657	GO:0043596	nuclear replication fork	1.443e-15	0.000e+00	4.305e+00	4.955e-05
GO:0000922	GO:0000922	spindle pole	9.921e-06	0.000e+00	3.791e+00	1.618e-04
GO:0034399	GO:0034399	nuclear periphery	2.672e-05	0.000e+00	4.736e+00	1.835e-05
GO:0030496	GO:0030496	midbody	2.092e-04	0.000e+00	3.976e+00	1.058e-04
GO:0043209	GO:0043209	myelin sheath	4.980e-03	0.000e+00	4.802e+00	1.578e-05
GO:0071011	GO:0071011	precatalytic spliceosome	6.758e-06	0.000e+00	4.323e+00	4.755e-05
GO:0071011	GO:0071005	U2-type precatalytic spliceosome	3.828e-05	0.000e+00	4.887e+00	1.296e-05
GO:0071011	GO:0071010	prespliceosome	9.199e-04	0.000e+00	4.722e+00	1.898e-05
GO:0071011	GO:0005689	U12-type spliceosomal complex	8.835e-05	0.000e+00	4.640e+00	2.290e-05
GO:0071011	GO:0071013	catalytic step 2 spliceosome	1.150e-04	0.000e+00	4.239e+00	5.773e-05
GO:0071011	GO:0071007	U2-type catalytic step 2 spliceosome	1.201e-03	0.000e+00	5.048e+00	8.956e-06
GO:0051233	GO:0051233	spindle midzone	1.096e-11	0.000e+00	4.860e+00	1.381e-05
GO:0051233	GO:1990023	mitotic spindle midzone	3.471e-06	0.000e+00	5.255e+00	5.555e-06
GO:0032153	GO:0032153	cell division site	3.317e-03	0.000e+00	3.282e+00	5.228e-04
GO:0042470	GO:0042470	melanosome	4.530e-03	0.000e+00	4.277e+00	5.286e-05
GO:0042470	GO:0048770	pigment granule	7.199e-03	0.000e+00	4.277e+00	5.290e-05
GO:0090734	GO:0090734	site of DNA damage	3.078e-04	0.000e+00	4.501e+00	3.153e-05
GO:0090734	GO:0035861	site of double-strand break	3.179e-03	0.000e+00	4.627e+00	2.360e-05
GO:0043073	GO:0043073	germ cell nucleus	1.627e-06	0.000e+00	4.813e+00	1.538e-05
GO:0043073	GO:0001673	male germ cell nucleus	1.959e-04	0.000e+00	4.971e+00	1.068e-05
GO:0042645	GO:0009295	nucleoid	6.307e-05	0.000e+00	3.162e+00	6.890e-04
GO:0042645	GO:0042645	mitochondrial nucleoid	6.307e-05	0.000e+00	4.191e+00	6.442e-05
GO:0045120	GO:0045120	pronucleus	2.467e-07	0.000e+00	5.331e+00	4.672e-06
GO:0045120	GO:0001939	female pronucleus	7.064e-03	0.000e+00	5.739e+00	1.823e-06
GO:0045120	GO:0001940	male pronucleus	2.911e-03	0.000e+00	5.820e+00	1.512e-06
GO:0101031	GO:0101031	protein folding chaperone complex	1.884e-07	0.000e+00	4.056e+00	8.784e-05
GO:0101031	GO:0005839	proteasome core complex	6.150e-03	0.000e+00	3.408e+00	3.906e-04
GO:0101031	GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	1.739e-06	0.000e+00	4.484e+00	3.284e-05
GO:0005732	GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	2.828e-07	0.000e+00	3.823e+00	1.503e-04
GO:0005732	GO:0005681	spliceosomal complex	2.222e-05	0.000e+00	3.062e+00	8.665e-04
GO:0005732	GO:0005684	U2-type spliceosomal complex	8.838e-04	0.000e+00	4.090e+00	8.128e-05
GO:0005732	GO:0005643	nuclear pore	9.911e-04	0.000e+00	3.187e+00	6.504e-04
GO:0005732	GO:0030684	preribosome	1.741e-04	0.000e+00	3.523e+00	2.999e-04
GO:0005732	GO:0030687	preribosome, large subunit precursor	8.264e-03	0.000e+00	4.313e+00	4.861e-05
GO:0005732	GO:0030686	90S preribosome	1.573e-03	0.000e+00	4.526e+00	2.976e-05
GO:0005732	GO:0070993	translation preinitiation complex	6.650e-04	0.000e+00	3.551e+00	2.811e-04
GO:0005732	GO:0016282	eukaryotic 43S preinitiation complex	1.384e-03	0.000e+00	3.849e+00	1.414e-04
GO:0005732	GO:0033290	eukaryotic 48S preinitiation complex	1.384e-03	0.000e+00	3.855e+00	1.397e-04
GO:0000940	GO:0000940	outer kinetochore	4.752e-08	0.000e+00	4.823e+00	1.504e-05
GO:0000795	GO:0000795	synaptonemal complex	6.333e-05	0.000e+00	4.644e+00	2.271e-05
GO:0000795	GO:0099086	synaptonemal structure	6.333e-05	0.000e+00	4.640e+00	2.289e-05
GO:0031298	GO:0031298	replication fork protection complex	2.995e-08	0.000e+00	5.154e+00	7.010e-06
GO:0031298	GO:0046540	U4/U6 x U5 tri-snRNP complex	8.511e-06	0.000e+00	3.168e+00	6.790e-04
GO:0031298	GO:0097526	spliceosomal tri-snRNP complex	8.511e-06	0.000e+00	3.166e+00	6.821e-04
GO:0031298	GO:0097525	spliceosomal snRNP complex	6.321e-06	0.000e+00	2.782e+00	1.651e-03
GO:0031298	GO:0030532	small nuclear ribonucleoprotein complex	3.823e-06	0.000e+00	2.778e+00	1.668e-03
GO:0031298	GO:0120114	Sm-like protein family complex	2.764e-05	0.000e+00	2.755e+00	1.759e-03
GO:0031298	GO:0005682	U5 snRNP	2.738e-04	0.000e+00	4.085e+00	8.226e-05
GO:0031298	GO:0005686	U2 snRNP	1.959e-04	0.000e+00	3.941e+00	1.146e-04
GO:0031298	GO:0005685	U1 snRNP	9.943e-04	0.000e+00	3.756e+00	1.755e-04
GO:0031298	GO:0005697	telomerase holoenzyme complex	2.781e-03	0.000e+00	5.005e+00	9.877e-06
GO:0031298	GO:0034719	SMN-Sm protein complex	4.476e-03	0.000e+00	5.084e+00	8.234e-06
GO:0005871	GO:0005871	kinesin complex	3.764e-03	0.000e+00	3.878e+00	1.325e-04
GO:0042555	GO:0042555	MCM complex	8.226e-09	0.000e+00	3.685e+00	2.066e-04
GO:0010369	GO:0010369	chromocenter	1.959e-04	0.000e+00	5.389e+00	4.081e-06
GO:0034709	GO:0034708	methyltransferase complex	1.899e-03	0.000e+00	3.586e+00	2.593e-04
GO:0034709	GO:0034709	methylosome	2.215e-06	0.000e+00	5.049e+00	8.933e-06
GO:0034709	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	3.828e-05	0.000e+00	4.351e+00	4.451e-05
GO:0034709	GO:1902554	serine/threonine protein kinase complex	8.514e-03	0.000e+00	3.620e+00	2.401e-04
GO:0034709	GO:0035098	ESC/E(Z) complex	4.574e-03	0.000e+00	5.194e+00	6.403e-06
GO:0034709	GO:1904949	ATPase complex	1.243e-03	0.000e+00	3.126e+00	7.487e-04
GO:0034709	GO:0042575	DNA polymerase complex	1.573e-03	0.000e+00	3.155e+00	6.994e-04
GO:0000800	GO:0000800	lateral element	7.371e-05	0.000e+00	5.507e+00	3.109e-06
GO:0005744	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	8.987e-04	0.000e+00	4.216e+00	6.076e-05
GO:0005852	GO:0005852	eukaryotic translation initiation factor 3 complex	6.150e-03	0.000e+00	3.462e+00	3.448e-04
