dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
44	-0.4496752338068198	0.18073879450992467	1.7171345385875898	-3.235236552613271	1.0986122886681098	0.000581786242655957	axon ensheathment in central nervous system	44. axon ensheathment in central nervous system	['GO:0032291', 'GO:0022010']	GO:0032291	0
45	-0.6891852858638587	-0.9208762882077992	1.4467842715278278	-3.1659902227077295	1.6094379124341003	0.000682354055837974	peptidyl-glutamic acid modification	45. peptidyl-glutamic acid modification	['GO:0007260', 'GO:0018200', 'GO:0018095', 'GO:0018119']	GO:0018200	0
46	-0.003070521149271677	-0.5439391482626467	1.6605905436460167	-2.8416830200926606	0.6931471805599453	0.00143984910211984	mesenchymal cell proliferation	46. mesenchymal cell proliferation	['GO:0010463']	GO:0010463	0
47	-0.6760210942145296	0.24246604186442441	1.5900198664016434	-2.7999189076413256	1.6094379124341003	0.0015851891546074	axon extension	47. axon extension	['GO:1990138', 'GO:0048675', 'GO:0060560', 'GO:0048588']	GO:0048675	0
48	0.059593303478328356	0.5374078433841446	1.6404762154691959	-2.7703269995347233	0.6931471805599453	0.00169696545092925	neuronal ion channel clustering	48. neuronal ion channel clustering	['GO:0045161']	GO:0045161	0
49	-0.5043329613003545	0.824574714304021	1.7339362850480786	-2.687882612532264	0.6931471805599453	0.00205171667188943	epithelial fluid transport	49. epithelial fluid transport	['GO:0042045']	GO:0042045	0
50	-0.560957543722009	-0.30418872014032966	1.8187543076795847	-2.628294995430477	1.0986122886681098	0.00235345015493705	cardiac muscle cell contraction	50. cardiac muscle cell contraction	['GO:0030048', 'GO:0086003']	GO:0086003	0
51	-0.890610841983545	-0.03248588760354449	1.7767006660976838	-2.490175032434455	0.6931471805599453	0.00323463266202054	protein poly-ADP-ribosylation	51. protein poly-ADP-ribosylation	['GO:0070212']	GO:0070212	0
52	-0.7350240104245026	0.8516395200661956	1.66053983418094	-2.484143297348166	1.3862943611198906	0.00327987054505841	synaptic vesicle transport	52. synaptic vesicle transport	['GO:0097479', 'GO:0048489', 'GO:0097480']	GO:0048489	0
53	-0.40068549018108784	1.0186405158504963	1.6171595290520362	-2.4662225224818823	1.0986122886681098	0.00341804265012404	protein localization to synapse	53. protein localization to synapse	['GO:1902414', 'GO:0035418']	GO:0035418	0
54	-0.17397324656507634	1.275541958494718	1.5364487634325985	-2.396958985839957	0.6931471805599453	0.00400904576703954	gamma-aminobutyric acid transport	54. gamma-aminobutyric acid transport	['GO:0015812']	GO:0015812	0
55	-0.436174662226997	-0.7907383685678635	1.316403393331123	-2.264978429610266	0.6931471805599453	0.00543277314134102	ammonium ion metabolic process	55. ammonium ion metabolic process	['GO:0097164']	GO:0097164	0
56	-0.2532969659208233	0.9814354237140923	1.5873394911999446	-2.2357194650516377	0.6931471805599453	0.00581139686733952	protein localization to cilium	56. protein localization to cilium	['GO:0061512']	GO:0061512	0
57	-1.1819097183975267	-0.6877335344372437	1.8904800117529308	-2.224647067916382	1.0986122886681098	0.00596146408779916	bone maturation	57. bone maturation	['GO:0048799', 'GO:0070977']	GO:0070977	0
58	-0.7462968860283824	1.0337874826386861	1.7926686952275466	-2.196537494382791	1.0986122886681098	0.00636007893357086	acetylcholine transport	58. acetylcholine transport	['GO:0015870', 'GO:0015871']	GO:0015870	0
59	0.7621404064870473	0.13786930549800797	1.7002919654937345	-2.1250760472278816	1.791759469228055	0.00749762910442886	regulation of cilium beat frequency	59. regulation of cilium beat frequency	['GO:0003356', 'GO:0007026', 'GO:0031114', 'GO:0003352', 'GO:0060632']	GO:0003356	0
