Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0007605	GO:0099565	chemical synaptic transmission, postsynaptic	9.549e-03	0.000e+00	6.571e+00	2.687e-07
GO:0007605	GO:0071625	vocalization behavior	4.023e-03	0.000e+00	5.587e+00	2.590e-06
GO:0007605	GO:0031223	auditory behavior	8.394e-03	0.000e+00	5.824e+00	1.498e-06
GO:0007605	GO:0008049	male courtship behavior	6.935e-03	0.000e+00	5.504e+00	3.130e-06
GO:0007605	GO:0060179	male mating behavior	4.276e-03	0.000e+00	5.339e+00	4.582e-06
GO:0007605	GO:0007617	mating behavior	4.080e-03	0.000e+00	5.010e+00	9.774e-06
GO:0007605	GO:0019098	reproductive behavior	4.404e-03	0.000e+00	4.827e+00	1.489e-05
GO:0007605	GO:0007635	chemosensory behavior	9.125e-03	0.000e+00	4.965e+00	1.085e-05
GO:0007605	GO:0007619	courtship behavior	3.629e-03	0.000e+00	5.392e+00	4.051e-06
GO:0007605	GO:0007638	mechanosensory behavior	5.690e-03	0.000e+00	5.529e+00	2.959e-06
GO:0007605	GO:0021511	spinal cord patterning	4.414e-03	0.000e+00	6.741e+00	1.814e-07
GO:0007605	GO:0021871	forebrain regionalization	2.579e-03	0.000e+00	5.939e+00	1.152e-06
GO:0007605	GO:0009954	proximal/distal pattern formation	6.762e-03	0.000e+00	5.217e+00	6.066e-06
GO:0021953	GO:0021953	central nervous system neuron differentiation	2.467e-09	0.000e+00	4.647e+00	2.255e-05
GO:0021953	GO:0021522	spinal cord motor neuron differentiation	7.435e-03	0.000e+00	5.231e+00	5.881e-06
GO:0021953	GO:0046530	photoreceptor cell differentiation	8.045e-03	0.000e+00	5.173e+00	6.708e-06
GO:0021953	GO:0021872	forebrain generation of neurons	2.730e-05	0.000e+00	6.733e+00	1.847e-07
GO:0021953	GO:0042063	gliogenesis	3.139e-03	0.000e+00	5.614e+00	2.432e-06
GO:0021953	GO:0021879	forebrain neuron differentiation	1.194e-05	0.000e+00	5.654e+00	2.220e-06
GO:0021953	GO:0021515	cell differentiation in spinal cord	1.926e-03	0.000e+00	4.911e+00	1.227e-05
GO:0021953	GO:0071542	dopaminergic neuron differentiation	9.125e-03	0.000e+00	5.198e+00	6.345e-06
GO:0021953	GO:0042490	mechanoreceptor differentiation	2.992e-03	0.000e+00	5.242e+00	5.727e-06
GO:0021953	GO:0060113	inner ear receptor cell differentiation	6.948e-03	0.000e+00	5.383e+00	4.138e-06
GO:0021953	GO:0021954	central nervous system neuron development	2.000e-04	0.000e+00	5.190e+00	6.452e-06
GO:0021953	GO:0042462	eye photoreceptor cell development	6.762e-03	0.000e+00	4.983e+00	1.041e-05
GO:0021953	GO:0042461	photoreceptor cell development	8.908e-03	0.000e+00	4.908e+00	1.235e-05
GO:0021953	GO:0060856	establishment of blood-brain barrier	1.771e-03	0.000e+00	5.521e+00	3.016e-06
GO:0021953	GO:0060857	establishment of glial blood-brain barrier	4.147e-03	0.000e+00	5.988e+00	1.028e-06
GO:0032886	GO:0032886	regulation of microtubule-based process	1.926e-03	0.000e+00	3.841e+00	1.443e-04
GO:0032886	GO:0003352	regulation of cilium movement	4.404e-03	0.000e+00	4.846e+00	1.426e-05
GO:0007156	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	6.983e-12	0.000e+00	3.331e+00	4.664e-04
GO:0007156	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	9.141e-14	0.000e+00	3.357e+00	4.396e-04
GO:0007156	GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	1.407e-03	0.000e+00	4.879e+00	1.322e-05
GO:0007156	GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	4.078e-03	0.000e+00	5.335e+00	4.625e-06
GO:0048675	GO:0048588	developmental cell growth	7.777e-04	0.000e+00	4.490e+00	3.238e-05
GO:0048675	GO:0048675	axon extension	3.592e-04	0.000e+00	4.904e+00	1.248e-05
GO:0048675	GO:0060560	developmental growth involved in morphogenesis	6.008e-04	0.000e+00	4.339e+00	4.584e-05
GO:0048675	GO:1990138	neuron projection extension	2.402e-03	0.000e+00	4.751e+00	1.776e-05
GO:0048663	GO:0048663	neuron fate commitment	7.847e-08	0.000e+00	4.972e+00	1.066e-05
GO:0048663	GO:0021877	forebrain neuron fate commitment	2.992e-03	0.000e+00	5.866e+00	1.360e-06
GO:0048663	GO:0001710	mesodermal cell fate commitment	5.441e-03	0.000e+00	5.958e+00	1.102e-06
GO:0048663	GO:0060795	cell fate commitment involved in formation of primary germ layer	4.810e-03	0.000e+00	5.609e+00	2.459e-06
GO:0048663	GO:0048665	neuron fate specification	4.868e-08	0.000e+00	4.629e+00	2.348e-05
GO:0048663	GO:0001708	cell fate specification	8.053e-07	0.000e+00	4.276e+00	5.298e-05
GO:0048663	GO:0007501	mesodermal cell fate specification	4.147e-03	0.000e+00	5.830e+00	1.478e-06
GO:0042471	GO:0048562	embryonic organ morphogenesis	9.663e-04	0.000e+00	4.466e+00	3.419e-05
GO:0042471	GO:0042471	ear morphogenesis	8.744e-08	0.000e+00	5.961e+00	1.095e-06
GO:0042471	GO:0001745	compound eye morphogenesis	6.935e-03	0.000e+00	5.431e+00	3.705e-06
GO:0042471	GO:0035113	embryonic appendage morphogenesis	9.125e-03	0.000e+00	4.665e+00	2.162e-05
GO:0042471	GO:0042472	inner ear morphogenesis	3.211e-07	0.000e+00	4.894e+00	1.278e-05
GO:0042471	GO:0060713	labyrinthine layer morphogenesis	4.590e-03	0.000e+00	6.453e+00	3.527e-07
GO:0042471	GO:0060669	embryonic placenta morphogenesis	6.004e-03	0.000e+00	6.292e+00	5.106e-07
GO:0042471	GO:0003007	heart morphogenesis	1.637e-04	0.000e+00	4.952e+00	1.117e-05
GO:0042471	GO:0048563	post-embryonic animal organ morphogenesis	6.813e-03	0.000e+00	5.264e+00	5.448e-06
GO:0042471	GO:0048593	camera-type eye morphogenesis	3.444e-03	0.000e+00	5.395e+00	4.031e-06
GO:0042471	GO:0001738	morphogenesis of a polarized epithelium	7.631e-03	0.000e+00	5.900e+00	1.260e-06
GO:0042471	GO:0048332	mesoderm morphogenesis	7.936e-03	0.000e+00	5.815e+00	1.532e-06
GO:0042471	GO:0042067	establishment of ommatidial planar polarity	1.926e-03	0.000e+00	5.965e+00	1.085e-06
GO:0042471	GO:0001736	establishment of planar polarity	1.384e-03	0.000e+00	4.731e+00	1.860e-05
GO:0042471	GO:0007164	establishment of tissue polarity	1.554e-03	0.000e+00	4.728e+00	1.870e-05
GO:0042471	GO:0035108	limb morphogenesis	3.924e-03	0.000e+00	4.534e+00	2.924e-05
GO:0060285	GO:0001539	cilium or flagellum-dependent cell motility	2.526e-07	0.000e+00	2.803e+00	1.574e-03
GO:0060285	GO:0060285	cilium-dependent cell motility	2.526e-07	0.000e+00	4.552e+00	2.806e-05
GO:0060285	GO:0030317	flagellated sperm motility	9.044e-04	0.000e+00	4.624e+00	2.377e-05
GO:0060285	GO:0001764	neuron migration	3.096e-04	0.000e+00	4.370e+00	4.269e-05
GO:0060285	GO:0097475	motor neuron migration	6.849e-04	0.000e+00	5.530e+00	2.949e-06
GO:0060285	GO:0021885	forebrain cell migration	3.456e-03	0.000e+00	5.109e+00	7.772e-06
GO:0060285	GO:0022029	telencephalon cell migration	7.295e-03	0.000e+00	5.160e+00	6.919e-06
GO:0060285	GO:0021795	cerebral cortex cell migration	9.549e-03	0.000e+00	5.350e+00	4.467e-06
GO:0071805	GO:0006813	potassium ion transport	9.006e-04	0.000e+00	2.433e+00	3.687e-03
GO:0071805	GO:0071805	potassium ion transmembrane transport	6.487e-04	0.000e+00	2.865e+00	1.366e-03
GO:0071773	GO:0071773	cellular response to BMP stimulus	3.444e-03	0.000e+00	5.252e+00	5.593e-06
GO:0071773	GO:0071772	response to BMP	4.414e-03	0.000e+00	5.252e+00	5.596e-06
GO:0007618	GO:0007618	mating	1.398e-03	0.000e+00	5.936e+00	1.159e-06
GO:0007618	GO:0097722	sperm motility	1.029e-03	0.000e+00	4.623e+00	2.382e-05
GO:0001508	GO:0001508	action potential	2.454e-05	0.000e+00	4.770e+00	1.698e-05
GO:0001508	GO:0042391	regulation of membrane potential	2.075e-05	0.000e+00	3.475e+00	3.347e-04
GO:0001508	GO:0060078	regulation of postsynaptic membrane potential	8.031e-03	0.000e+00	3.636e+00	2.314e-04
GO:0001508	GO:0060079	excitatory postsynaptic potential	9.352e-03	0.000e+00	3.865e+00	1.366e-04
GO:0001508	GO:0042572	retinol metabolic process	6.569e-04	0.000e+00	4.648e+00	2.249e-05
GO:0001508	GO:0120254	olefinic compound metabolic process	9.663e-04	0.000e+00	4.122e+00	7.559e-05
GO:0001508	GO:0070640	vitamin D3 metabolic process	6.995e-03	0.000e+00	5.945e+00	1.135e-06
GO:0001508	GO:0035151	regulation of tube size, open tracheal system	1.746e-03	0.000e+00	5.499e+00	3.167e-06
GO:0001508	GO:0035152	regulation of tube architecture, open tracheal system	2.579e-03	0.000e+00	5.277e+00	5.290e-06
GO:0001508	GO:0042359	vitamin D metabolic process	6.231e-03	0.000e+00	5.557e+00	2.774e-06
GO:0001704	GO:0001704	formation of primary germ layer	5.137e-04	0.000e+00	4.956e+00	1.107e-05
GO:0001704	GO:0001707	mesoderm formation	4.147e-03	0.000e+00	5.110e+00	7.759e-06
GO:0001704	GO:0048645	animal organ formation	2.579e-03	0.000e+00	5.326e+00	4.719e-06
GO:0001704	GO:0048859	formation of anatomical boundary	3.072e-03	0.000e+00	5.539e+00	2.892e-06
GO:0001704	GO:0010160	formation of animal organ boundary	9.125e-03	0.000e+00	6.135e+00	7.322e-07
GO:0035270	GO:0035270	endocrine system development	2.083e-03	0.000e+00	6.304e+00	4.971e-07
GO:0035270	GO:0060037	pharyngeal system development	6.004e-03	0.000e+00	5.300e+00	5.008e-06
GO:0035270	GO:0021761	limbic system development	4.023e-03	0.000e+00	6.571e+00	2.687e-07
GO:0035270	GO:0007424	open tracheal system development	6.948e-03	0.000e+00	5.398e+00	4.000e-06
GO:0035270	GO:0007422	peripheral nervous system development	3.924e-03	0.000e+00	5.248e+00	5.653e-06
GO:1902667	GO:1902667	regulation of axon guidance	1.760e-05	0.000e+00	5.442e+00	3.614e-06
GO:1902667	GO:1902669	positive regulation of axon guidance	7.631e-03	0.000e+00	5.921e+00	1.199e-06
GO:1902667	GO:1905489	regulation of sensory neuron axon guidance	4.415e-04	0.000e+00	6.661e+00	2.183e-07
GO:1902667	GO:1905483	regulation of motor neuron migration	4.023e-03	0.000e+00	6.340e+00	4.568e-07
GO:1902667	GO:0061387	regulation of extent of cell growth	6.450e-05	0.000e+00	4.750e+00	1.778e-05
GO:1902667	GO:0030516	regulation of axon extension	3.144e-04	0.000e+00	4.846e+00	1.426e-05
GO:1902667	GO:0048671	negative regulation of collateral sprouting	1.384e-03	0.000e+00	6.003e+00	9.942e-07
GO:1902667	GO:0048670	regulation of collateral sprouting	5.690e-03	0.000e+00	5.457e+00	3.490e-06
GO:1902667	GO:0048843	negative regulation of axon extension involved in axon guidance	1.793e-03	0.000e+00	5.557e+00	2.774e-06
GO:1902667	GO:0050922	negative regulation of chemotaxis	7.330e-03	0.000e+00	5.001e+00	9.969e-06
GO:0006858	GO:0006858	extracellular transport	9.746e-06	0.000e+00	4.988e+00	1.028e-05
GO:0006858	GO:0003351	epithelial cilium movement involved in extracellular fluid movement	8.320e-05	0.000e+00	5.014e+00	9.674e-06
GO:0006858	GO:0099111	microtubule-based transport	5.137e-04	0.000e+00	3.938e+00	1.154e-04
GO:0070286	GO:0070286	axonemal dynein complex assembly	5.332e-07	0.000e+00	4.266e+00	5.414e-05
GO:0070286	GO:0036158	outer dynein arm assembly	3.444e-03	0.000e+00	4.917e+00	1.212e-05
GO:0070286	GO:0036159	inner dynein arm assembly	7.936e-03	0.000e+00	4.977e+00	1.054e-05
GO:0070286	GO:0019991	septate junction assembly	3.766e-04	0.000e+00	5.371e+00	4.256e-06
GO:0070286	GO:0043297	apical junction assembly	5.065e-03	0.000e+00	5.704e+00	1.975e-06
GO:0070286	GO:0120193	tight junction organization	6.948e-03	0.000e+00	4.828e+00	1.487e-05
GO:0070286	GO:0007416	synapse assembly	6.914e-04	0.000e+00	4.580e+00	2.628e-05
GO:0070286	GO:0120192	tight junction assembly	3.444e-03	0.000e+00	4.858e+00	1.388e-05
GO:2000179	GO:2000177	regulation of neural precursor cell proliferation	4.590e-03	0.000e+00	4.759e+00	1.743e-05
GO:2000179	GO:2000179	positive regulation of neural precursor cell proliferation	4.078e-03	0.000e+00	5.026e+00	9.415e-06
GO:2000179	GO:1904064	positive regulation of cation transmembrane transport	2.863e-03	0.000e+00	4.245e+00	5.691e-05
GO:2000179	GO:0034767	positive regulation of monoatomic ion transmembrane transport	4.322e-03	0.000e+00	4.150e+00	7.081e-05
GO:2000179	GO:2001257	regulation of cation channel activity	9.549e-03	0.000e+00	4.211e+00	6.155e-05
GO:2000179	GO:1901381	positive regulation of potassium ion transmembrane transport	9.624e-03	0.000e+00	4.419e+00	3.814e-05
GO:0010996	GO:0010996	response to auditory stimulus	6.626e-04	0.000e+00	5.569e+00	2.697e-06
GO:0010226	GO:0010226	response to lithium ion	2.491e-03	0.000e+00	5.565e+00	2.721e-06
GO:0009820	GO:0009820	alkaloid metabolic process	3.197e-03	0.000e+00	4.521e+00	3.012e-05
GO:0043385	GO:0043385	mycotoxin metabolic process	4.107e-03	0.000e+00	4.165e+00	6.835e-05
GO:0016199	GO:0016199	axon midline choice point recognition	9.663e-04	0.000e+00	5.117e+00	7.631e-06
GO:0016199	GO:0016198	axon choice point recognition	1.486e-03	0.000e+00	5.091e+00	8.118e-06
GO:0016199	GO:0008038	neuron recognition	6.004e-03	0.000e+00	4.768e+00	1.706e-05
GO:0021846	GO:0061351	neural precursor cell proliferation	2.643e-03	0.000e+00	4.714e+00	1.932e-05
GO:0021846	GO:0021846	cell proliferation in forebrain	3.139e-03	0.000e+00	5.657e+00	2.203e-06
GO:0042045	GO:0042045	epithelial fluid transport	4.404e-03	0.000e+00	5.663e+00	2.173e-06
GO:0021910	GO:0021910	smoothened signaling pathway involved in ventral spinal cord patterning	1.981e-03	0.000e+00	5.897e+00	1.266e-06
GO:0051103	GO:0051103	DNA ligation involved in DNA repair	5.065e-03	0.000e+00	4.706e+00	1.969e-05
