Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0034703	GO:0034703	cation channel complex	4.834e-09	0.000e+00	3.334e+00	4.639e-04
GO:0034703	GO:0034705	potassium channel complex	3.145e-05	0.000e+00	3.809e+00	1.554e-04
GO:0034703	GO:0008076	voltage-gated potassium channel complex	6.040e-04	0.000e+00	3.821e+00	1.511e-04
GO:0034703	GO:0034706	sodium channel complex	7.591e-06	0.000e+00	3.906e+00	1.242e-04
GO:0036064	GO:0036064	ciliary basal body	3.811e-06	0.000e+00	4.219e+00	6.038e-05
GO:0042734	GO:0042734	presynaptic membrane	1.989e-03	0.000e+00	4.614e+00	2.432e-05
GO:0042734	GO:0045211	postsynaptic membrane	1.995e-03	0.000e+00	3.046e+00	8.999e-04
GO:0042734	GO:0097060	synaptic membrane	1.115e-03	0.000e+00	2.921e+00	1.201e-03
GO:0042734	GO:0099634	postsynaptic specialization membrane	5.082e-03	0.000e+00	4.564e+00	2.729e-05
GO:0042734	GO:0098839	postsynaptic density membrane	7.468e-03	0.000e+00	4.634e+00	2.325e-05
GO:0000922	GO:0000922	spindle pole	7.468e-03	0.000e+00	3.791e+00	1.618e-04
GO:0032589	GO:0031253	cell projection membrane	9.854e-03	0.000e+00	3.772e+00	1.689e-04
GO:0032589	GO:0032589	neuron projection membrane	1.623e-05	0.000e+00	4.899e+00	1.261e-05
GO:0032589	GO:0031256	leading edge membrane	6.040e-04	0.000e+00	4.144e+00	7.179e-05
GO:0032589	GO:0032591	dendritic spine membrane	2.920e-03	0.000e+00	5.182e+00	6.580e-06
GO:0032589	GO:0032590	dendrite membrane	9.143e-03	0.000e+00	5.444e+00	3.601e-06
GO:0005918	GO:0005918	septate junction	1.735e-04	0.000e+00	5.695e+00	2.019e-06
GO:0005918	GO:0043296	apical junction complex	6.040e-04	0.000e+00	5.334e+00	4.630e-06
GO:0005918	GO:0070160	tight junction	6.040e-04	0.000e+00	3.318e+00	4.805e-04
GO:0005918	GO:0060076	excitatory synapse	5.868e-03	0.000e+00	5.082e+00	8.280e-06
GO:0005858	GO:0005858	axonemal dynein complex	1.732e-10	0.000e+00	4.658e+00	2.196e-05
GO:0005858	GO:0036157	outer dynein arm	6.040e-04	0.000e+00	5.194e+00	6.403e-06
GO:0005858	GO:0036156	inner dynein arm	1.848e-04	0.000e+00	5.933e+00	1.167e-06
GO:0097546	GO:0097546	ciliary base	4.363e-06	0.000e+00	4.906e+00	1.241e-05
GO:0044295	GO:0044295	axonal growth cone	2.208e-04	0.000e+00	5.377e+00	4.196e-06
GO:0051233	GO:0051233	spindle midzone	2.660e-04	0.000e+00	4.860e+00	1.381e-05
GO:0051233	GO:1990023	mitotic spindle midzone	6.815e-03	0.000e+00	5.255e+00	5.555e-06
GO:0098878	GO:0098878	neurotransmitter receptor complex	2.920e-03	0.000e+00	4.654e+00	2.219e-05
GO:0098878	GO:0032983	kainate selective glutamate receptor complex	7.658e-03	0.000e+00	6.041e+00	9.098e-07
GO:0097542	GO:0097542	ciliary tip	4.567e-03	0.000e+00	5.493e+00	3.213e-06
GO:0036379	GO:0036379	myofilament	2.153e-04	0.000e+00	5.486e+00	3.267e-06
GO:0036379	GO:0005865	striated muscle thin filament	7.468e-03	0.000e+00	5.660e+00	2.188e-06
GO:0030990	GO:0030990	intraciliary transport particle	5.122e-03	0.000e+00	6.630e+00	2.342e-07
GO:0002177	GO:0002177	manchette	6.472e-05	0.000e+00	5.544e+00	2.856e-06
GO:0000940	GO:0000940	outer kinetochore	1.867e-03	0.000e+00	4.823e+00	1.504e-05
GO:0097228	GO:0097228	sperm principal piece	4.671e-03	0.000e+00	5.084e+00	8.246e-06
