dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
21	0.4718525852213658	1.0753822263554567	1.3456363392875066	-2.7153018810498177	1.0986122886681098	0.00192618554306322	regulation of microtubule-based process	21. regulation of microtubule-based process	['GO:0032886', 'GO:0003352']	GO:0032886	0
22	0.48224755401763547	0.66337667943995	1.774522396974537	-2.703204932383506	0.6931471805599453	0.00198059221479727	smoothened signaling pathway involved in ventral spinal cord...	22. smoothened signaling pathway involved in ventral spinal cord...	['GO:0021910']	GO:0021910	0
23	0.22940290298977573	-1.1477898213777906	1.8411119279535582	-2.68130178585358	1.791759469228055	0.00208304289936544	endocrine system development	23. endocrine system development	['GO:0035270', 'GO:0060037', 'GO:0021761', 'GO:0007424', 'GO:0007422']	GO:0035270	0
24	-0.5640091176742471	-0.7861831196712554	1.7165545119780912	-2.6036584098234763	0.6931471805599453	0.002490815675296	response to lithium ion	24. response to lithium ion	['GO:0010226']	GO:0010226	0
25	-0.2865428298310571	0.15787049837911218	1.7328762737236612	-2.5032722849260867	1.0986122886681098	0.00313854034012392	cell proliferation in forebrain	25. cell proliferation in forebrain	['GO:0061351', 'GO:0021846']	GO:0021846	0
26	-0.5998809016902316	-0.31107757106315315	1.5087574432874926	-2.4952605333924462	0.6931471805599453	0.00319697666703198	alkaloid metabolic process	26. alkaloid metabolic process	['GO:0009820']	GO:0009820	0
27	-0.9350630396008948	-0.6349597358501132	1.6586833880562717	-2.4629544651752044	1.0986122886681098	0.00344386036991831	cellular response to BMP stimulus	27. cellular response to BMP stimulus	['GO:0071773', 'GO:0071772']	GO:0071773	0
28	0.8650121937663623	0.7029381665653054	1.614660663987834	-2.389531722835759	1.9459101490553132	0.00407819771680254	positive regulation of neural precursor cell proliferation	28. positive regulation of neural precursor cell proliferation	['GO:2000177', 'GO:2000179', 'GO:1904064', 'GO:0034767', 'GO:2001257', 'GO:1901381']	GO:2000179	0
29	-0.6438163172419474	0.17366873128664628	1.4267843257108765	-2.3864481317482333	0.6931471805599453	0.00410725690351619	mycotoxin metabolic process	29. mycotoxin metabolic process	['GO:0043385']	GO:0043385	0
30	-0.34802925521051187	0.8378944627937813	1.7339362850480786	-2.356187629376112	0.6931471805599453	0.00440364570550813	epithelial fluid transport	30. epithelial fluid transport	['GO:0042045']	GO:0042045	0
31	-0.9641877929760115	0.03084520169877155	1.5488028978078616	-2.2954427048586257	0.6931471805599453	0.00506474162702204	DNA ligation involved in DNA repair	31. DNA ligation involved in DNA repair	['GO:0051103']	GO:0051103	0
