dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
25	-1.1165776657321724	0.4031938215254382	1.6810194269310208	-7.316435521949681	2.3978952727983707	4.82574620760416e-08	septate junction assembly	25. septate junction assembly	['GO:0120193', 'GO:0019991', 'GO:0045216', 'GO:0007416', 'GO:0007043', 'GO:0034331', 'GO:0043297', 'GO:0120192', 'GO:0070286', 'GO:0036158']	GO:0019991	0
26	1.570732152754643	-0.49574681200708376	1.574247413720359	-7.29475677803369	2.1972245773362196	5.07274722504986e-08	reproductive behavior	26. reproductive behavior	['GO:0019098', 'GO:0007617', 'GO:0018991', 'GO:0007619', 'GO:0007620', 'GO:0007340', 'GO:0060179', 'GO:0008049']	GO:0019098	0
27	-0.08683283134117101	1.2530676316148095	1.3305612663148922	-7.2812750507741795	2.0794415416798357	5.23268930853634e-08	glutamate receptor signaling pathway	27. glutamate receptor signaling pathway	['GO:0007215', 'GO:0035235', 'GO:0021910', 'GO:0035567', 'GO:0060071', 'GO:0060333', 'GO:0035771']	GO:0007215	0
28	0.1974618922390365	0.8067995774349885	1.534911162061581	-7.270355517266647	2.4849066497880004	5.36592357327025e-08	regulation of adenylate cyclase activity	28. regulation of adenylate cyclase activity	['GO:0031279', 'GO:0045761', 'GO:0051339', 'GO:0045762', 'GO:0010518', 'GO:0010517', 'GO:0060193', 'GO:0060191', 'GO:0007202', 'GO:1900274', 'GO:0010863']	GO:0045761	0
29	0.4728189876685992	-0.7412441902748391	1.8263789200840066	-6.8355758898287124	3.1354942159291497	1.46023956081365e-07	dopamine secretion	29. dopamine secretion	['GO:0050432', 'GO:0014046', 'GO:0015872', 'GO:0015844', 'GO:0051937', 'GO:0046879', 'GO:0009914', 'GO:0042445', 'GO:0030072', 'GO:0030073', 'GO:0060986', 'GO:0014047', 'GO:0015800', 'GO:0006865', 'GO:0048791', 'GO:0099504', 'GO:0046717', 'GO:0099643', 'GO:0016079', 'GO:0099003', 'GO:0007589', 'GO:0035809']	GO:0014046	0
30	-0.037563633816929856	-1.5091415904706098	1.6446774305745073	-6.8355758898287124	2.6390573296152584	1.46023956081365e-07	ureteric bud development	30. ureteric bud development	['GO:0072164', 'GO:0001657', 'GO:0072163', 'GO:0072073', 'GO:0008544', 'GO:0060485', 'GO:0007498', 'GO:0072080', 'GO:0061326', 'GO:0072234', 'GO:0072243', 'GO:0072170', 'GO:0072207']	GO:0001657	0
31	0.915658987298441	-0.6706289188822926	1.6023874444311557	-6.811325665509895	0.6931471805599453	1.54409613000047e-07	amine transport	31. amine transport	['GO:0015837']	GO:0015837	0
32	0.5083732721624533	0.5547761548227217	1.6580894202541558	-6.778056048147512	1.9459101490553132	1.66703205879713e-07	synaptic transmission, glutamatergic	32. synaptic transmission, glutamatergic	['GO:0035249', 'GO:0001963', 'GO:0007274', 'GO:0007271', 'GO:0016204', 'GO:0060012']	GO:0035249	0
33	-0.6134354841402038	0.30996500955143264	1.5155356578992851	-6.363618623181649	2.1972245773362196	4.32893810985979e-07	cilium-dependent cell motility	33. cilium-dependent cell motility	['GO:0001539', 'GO:0060285', 'GO:0030317', 'GO:0001764', 'GO:1904936', 'GO:0097722', 'GO:0022029', 'GO:0021885']	GO:0060285	0
34	0.6455865269362616	1.6943213610671024	1.448994224019021	-6.343654901841404	2.833213344056216	4.53257603438054e-07	positive regulation of secretion	34. positive regulation of secretion	['GO:0051047', 'GO:1903532', 'GO:0046883', 'GO:0090276', 'GO:0002791', 'GO:0050796', 'GO:0050708', 'GO:0008207', 'GO:0017158', 'GO:1903305', 'GO:0017157', 'GO:0051048', 'GO:1903531', 'GO:0046888', 'GO:0044062', 'GO:0035813']	GO:0051047	0
35	0.0430445413815146	-0.8937862941288027	1.5129301581040926	-5.966918172496434	3.367295829986474	1.0791500309024e-06	response to calcium ion	35. response to calcium ion	['GO:0045471', 'GO:0051592', 'GO:0060359', 'GO:0042220', 'GO:0043279', 'GO:0035094', 'GO:0071294', 'GO:0071248', 'GO:0071241', 'GO:0010043', 'GO:0031960', 'GO:0051384', 'GO:1903351', 'GO:0071870', 'GO:0071869', 'GO:0071867', 'GO:0071868', 'GO:1903350', 'GO:0071360', 'GO:0071773', 'GO:0071772', 'GO:0072347', 'GO:0001101', 'GO:0009415', 'GO:0071229', 'GO:0014075', 'GO:0001975', 'GO:0071418']	GO:0051592	0
36	-0.12756879783135683	-0.01180778208522003	1.5619146509445356	-4.946045097447484	1.791759469228055	1.13228278008255e-05	neuron recognition	36. neuron recognition	['GO:0008037', 'GO:0008038', 'GO:0016198', 'GO:0070593', 'GO:0016199']	GO:0008038	0
37	-0.7988734803486579	-0.29650257799272484	1.416223519519229	-4.8921615141748305	1.0986122886681098	1.28185377241239e-05	olefinic compound metabolic process	37. olefinic compound metabolic process	['GO:0120254', 'GO:0042572']	GO:0120254	0
38	0.10261980156453022	1.1348815309225564	1.5284357545403469	-4.8053686157243245	2.6390573296152584	1.56542182444762e-05	regulation of axonogenesis	38. regulation of axonogenesis	['GO:0050770', 'GO:0030517', 'GO:1902667', 'GO:0050920', 'GO:0031346', 'GO:0010976', 'GO:0030516', 'GO:0061387', 'GO:0048841', 'GO:1905330', 'GO:2000027', 'GO:0010769', 'GO:0090175']	GO:0050770	0
39	-0.31514237226272296	-0.15678719487079112	1.5582700537226553	-4.4305098213973855	1.6094379124341003	3.7109933713377e-05	neuron projection extension	39. neuron projection extension	['GO:0060560', 'GO:1990138', 'GO:0048588', 'GO:0048675']	GO:1990138	0
40	1.3263546053803397	-0.32215320615121806	1.6974717693362775	-4.3818132278889195	2.0794415416798357	4.15132535600158e-05	specification of animal organ identity	40. specification of animal organ identity	['GO:0009954', 'GO:0010092', 'GO:0021871', 'GO:0010160', 'GO:0021511', 'GO:0071910', 'GO:0035469']	GO:0010092	0
41	0.7602815511335577	-0.2096798478043752	1.4963437351651447	-4.0894234186991305	1.0986122886681098	8.13910368979469e-05	biological process involved in intraspecies interaction betw...	41. biological process involved in intraspecies interaction betw...	['GO:0051703', 'GO:0035176']	GO:0051703	0
42	-0.6781875259015984	-0.7534459439163513	1.7767006660976838	-4.083982281468085	0.6931471805599453	8.24171739238006e-05	protein poly-ADP-ribosylation	42. protein poly-ADP-ribosylation	['GO:0070212']	GO:0070212	0
43	-0.5074655050085156	-1.3501458511523907	1.8105762651470265	-4.083982281468085	1.0986122886681098	8.24171739238006e-05	animal organ maturation	43. animal organ maturation	['GO:0048799', 'GO:0070977']	GO:0048799	0
44	-0.6325572935769345	-0.12725177972159168	1.4267843257108765	-4.01817549260937	1.791759469228055	9.59013028830944e-05	mycotoxin metabolic process	44. mycotoxin metabolic process	['GO:0009404', 'GO:0043385', 'GO:0046222', 'GO:0009407', 'GO:0017143']	GO:0043385	0
45	0.7930754371683235	-0.7465020893828462	1.6069949269484922	-3.822114578567155	1.0986122886681098	0.000150620963514269	extracellular transport	45. extracellular transport	['GO:0006858', 'GO:0003351']	GO:0006858	0
46	-0.9026973878102058	-0.5340829886455071	0.956889599322115	-3.6721354237800377	1.791759469228055	0.000212747554295267	primary alcohol metabolic process	46. primary alcohol metabolic process	['GO:0034308', 'GO:0009712', 'GO:0042359', 'GO:0006775', 'GO:0070640']	GO:0034308	0
47	-0.36871547858665765	-0.7640184847785801	1.5087574432874926	-3.5008460487603843	0.6931471805599453	0.000315612322605795	alkaloid metabolic process	47. alkaloid metabolic process	['GO:0009820']	GO:0009820	0
48	1.0586593757343679	0.7636234807680299	1.4668010932353501	-3.34935033883508	2.1972245773362196	0.000447352286212379	negative regulation of cell development	48. negative regulation of cell development	['GO:0010721', 'GO:0050768', 'GO:0051961', 'GO:0032330', 'GO:0048710', 'GO:1902866', 'GO:2000696', 'GO:0072182']	GO:0010721	0
49	-0.6693723772375564	0.13511667186223056	1.7171345385875898	-3.3258194369615506	1.0986122886681098	0.000472259347830332	axon ensheathment in central nervous system	49. axon ensheathment in central nervous system	['GO:0032291', 'GO:0022010']	GO:0032291	0
50	-1.2060979634549067	0.171929845039689	1.7332281108535759	-3.255985522052881	1.0986122886681098	0.000554644202659999	presynapse assembly	50. presynapse assembly	['GO:0099172', 'GO:0099054']	GO:0099054	0
51	-1.2603507261002778	-0.43025899212563923	1.4421313768202793	-3.172433857925785	1.791759469228055	0.00067230469180968	prostaglandin metabolic process	51. prostaglandin metabolic process	['GO:0006692', 'GO:0006693', 'GO:0033559', 'GO:0006690', 'GO:0046456']	GO:0006693	0
52	0.5604774551210897	-0.25160094074296907	1.8108870844797305	-3.1645063512044374	1.6094379124341003	0.000684689469989934	directional locomotion	52. directional locomotion	['GO:0033058', 'GO:0050919', 'GO:0050918', 'GO:0009453']	GO:0033058	0
53	0.8772090540861937	0.5912494589219114	1.6306138676463955	-3.138596726990157	1.3862943611198906	0.000726780511086462	negative regulation of viral genome replication	53. negative regulation of viral genome replication	['GO:0048525', 'GO:0045071', 'GO:1903901']	GO:0045071	0
54	-0.004645587757158033	-0.5810282532226659	1.6605905436460167	-3.1311920031627074	0.6931471805599453	0.000739278365157923	mesenchymal cell proliferation	54. mesenchymal cell proliferation	['GO:0010463']	GO:0010463	0
55	-0.920172896107002	-0.7036327088169579	0.7853187804941176	-3.1308039051322334	1.0986122886681098	0.000739939300823154	amine metabolic process	55. amine metabolic process	['GO:0009308', 'GO:0006584']	GO:0009308	0
56	-0.5760350478891542	-0.5926958544975827	1.7352505006155292	-3.057366845532326	0.6931471805599453	0.000876260337426272	tyrosine phosphorylation of STAT protein	56. tyrosine phosphorylation of STAT protein	['GO:0007260']	GO:0007260	0
57	0.49201186815622033	-1.0093945374605369	1.569260620884235	-2.82721836862617	1.0986122886681098	0.00148861239681604	receptor internalization	57. receptor internalization	['GO:0031623', 'GO:0017156']	GO:0031623	0
58	0.16614710748597608	1.0617878020893772	1.472425039176069	-2.820089284630869	1.0986122886681098	0.00151325011423403	serotonin receptor signaling pathway	58. serotonin receptor signaling pathway	['GO:0007210', 'GO:0098664']	GO:0007210	0
59	0.21631852001600174	-0.30926298411185343	1.5014715332130883	-2.75765060639628	0.6931471805599453	0.00174722724681736	actin filament-based movement	59. actin filament-based movement	['GO:0030048']	GO:0030048	0
60	-0.2856626699740899	0.9705697880515393	1.5937127871728733	-2.720999381652433	1.0986122886681098	0.00190108098667647	regulation of acrosome reaction	60. regulation of acrosome reaction	['GO:0060046', 'GO:1901045']	GO:0060046	0
61	-1.1570688121197148	-0.4526155683322814	1.9047801177460308	-2.650891195848236	0.6931471805599453	0.00223413187160808	lauric acid metabolic process	61. lauric acid metabolic process	['GO:0048252']	GO:0048252	0
62	0.40522307611597913	0.7422319761411228	1.5781597701276817	-2.649048832347406	0.6931471805599453	0.00224362963445801	regulation of cilium movement	62. regulation of cilium movement	['GO:0003352']	GO:0003352	0
63	0.6234689111236804	-0.8722002481894989	1.6388241276231441	-2.5051453294167203	1.0986122886681098	0.00312503345172646	transepithelial transport	63. transepithelial transport	['GO:0070633', 'GO:0042045']	GO:0070633	0
64	-1.033994855242065	0.3006377051063322	1.6404762154691959	-2.42492134133115	1.0986122886681098	0.00375905481476866	neuronal ion channel clustering	64. neuronal ion channel clustering	['GO:0045161', 'GO:0097090']	GO:0045161	0
65	-0.31593957084290963	-0.4154105182137009	1.6585841212899433	-2.2947422613669923	0.6931471805599453	0.00507291678882403	organic heteropentacyclic compound metabolic process	65. organic heteropentacyclic compound metabolic process	['GO:1901376']	GO:1901376	0
66	-0.04429681692904493	0.8565609756326035	1.6630588727775264	-2.196408435604805	0.6931471805599453	0.00636196923156681	regulation of asymmetric cell division	66. regulation of asymmetric cell division	['GO:0009786']	GO:0009786	0
67	-1.1372218987651304	-0.26948123750266206	1.8124604354114653	-2.158548905532792	0.6931471805599453	0.00694146430072779	lipid hydroxylation	67. lipid hydroxylation	['GO:0002933']	GO:0002933	0
68	-1.1792050956558804	-0.16603688672667333	1.8078342761382973	-2.128732303290306	0.6931471805599453	0.00743477271953051	monoterpenoid metabolic process	68. monoterpenoid metabolic process	['GO:0016098']	GO:0016098	0
69	0.6918204922136998	-0.5558326612626461	1.6171595290520362	-2.0748452851612034	0.6931471805599453	0.00841694937081595	protein localization to synapse	69. protein localization to synapse	['GO:0035418']	GO:0035418	0
