dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
11	0.5012727818592402	-1.0753942739331996	1.4919148536303353	-12.20897446467958	1.6094379124341003	6.1805273887035e-13	DNA strand elongation involved in DNA replication	11. DNA strand elongation involved in DNA replication	['GO:0006271', 'GO:0022616', 'GO:0006272', 'GO:0006273']	GO:0006271	0
12	-0.7288074425160658	-0.7033972741470077	1.5099531059516915	-11.35850247271205	2.1972245773362196	4.38023617218894e-12	chromosome localization	12. chromosome localization	['GO:0050000', 'GO:0051303', 'GO:0051305', 'GO:0051310', 'GO:0007080', 'GO:0051653', 'GO:0051293', 'GO:0040001']	GO:0050000	0
13	-0.03939753570793201	-1.2190146790114682	1.7527611214635483	-9.18634696355765	2.3978952727983707	6.51108007489799e-10	digestive system development	13. digestive system development	['GO:0055123', 'GO:0048706', 'GO:0007422', 'GO:0048485', 'GO:0060537', 'GO:0007519', 'GO:0060485', 'GO:0007492', 'GO:0014706', 'GO:0048738']	GO:0055123	0
14	-0.6994362086145077	-1.0275839004630856	1.6148149217903776	-9.087636316018546	1.791759469228055	8.17266474707202e-10	RNA localization	14. RNA localization	['GO:0006403', 'GO:0090670', 'GO:0090671', 'GO:0090672', 'GO:0090685']	GO:0006403	0
15	-0.8457089590203775	-0.41185128355765316	1.9070865251733844	-7.854086260520026	0.6931471805599453	1.39930936108255e-08	ribonucleoprotein complex localization	15. ribonucleoprotein complex localization	['GO:0071166']	GO:0071166	0
16	-0.0807384685621726	-1.0754031762749565	1.7739385440678614	-7.584218623627318	3.4657359027997265	2.60484194374992e-08	striated muscle cell development	16. striated muscle cell development	['GO:0055002', 'GO:0055001', 'GO:0055013', 'GO:0055006', 'GO:0048864', 'GO:0055015', 'GO:0002066', 'GO:0030707', 'GO:0051146', 'GO:0055007', 'GO:0048863', 'GO:0002065', 'GO:0048762', 'GO:0035987', 'GO:0048813', 'GO:0048704', 'GO:0048546', 'GO:0010171', 'GO:0048565', 'GO:0007494', 'GO:0042246', 'GO:0031099', 'GO:0030900', 'GO:0031101', 'GO:0035001', 'GO:1990399', 'GO:0060538', 'GO:0008406', 'GO:0008584', 'GO:0007419', 'GO:0021983']	GO:0055002	0
17	0.4956950532150237	0.9476869289694547	1.3495673743810646	-6.597896608129038	2.3978952727983707	2.52408160548368e-07	regulation of reproductive process	17. regulation of reproductive process	['GO:2000241', 'GO:2000243', 'GO:0060279', 'GO:0060278', 'GO:0051445', 'GO:0040020', 'GO:0051446', 'GO:0051447', 'GO:2000242', 'GO:0045835']	GO:2000241	0
18	-0.3758778585802519	1.1541198435573607	1.309590640779247	-6.346952932194681	1.6094379124341003	4.4982860360817e-07	regulation of cell division	18. regulation of cell division	['GO:0051302', 'GO:0051781', 'GO:0032465', 'GO:0032467']	GO:0051302	0
19	-0.27888447710149894	-0.2444635523168992	0.846767094700699	-5.659707014569962	1.3862943611198906	2.18923803814899e-06	protein folding	19. protein folding	['GO:0006457', 'GO:0061077', 'GO:0006458']	GO:0006457	0
20	-0.8627276594078311	0.18855497715472141	1.6417041457926824	-5.432642501512253	1.791759469228055	3.69281455159825e-06	basement membrane organization	20. basement membrane organization	['GO:0071711', 'GO:0070831', 'GO:0030198', 'GO:0043062', 'GO:0030199']	GO:0071711	0
21	0.6788829063852153	-0.9311840831023843	1.7286549296916636	-5.389411560221339	0.6931471805599453	4.0793262476052e-06	nucleotide-excision repair, DNA gap filling	21. nucleotide-excision repair, DNA gap filling	['GO:0006297']	GO:0006297	0
22	-0.14187775194267677	-0.4787126803038337	1.6233067348856607	-5.3827453489376325	0.6931471805599453	4.14242497088628e-06	substrate adhesion-dependent cell spreading	22. substrate adhesion-dependent cell spreading	['GO:0034446']	GO:0034446	0
23	0.5376433851079494	0.051165461646297705	1.7769016874793506	-4.860032543781823	1.3862943611198906	1.38028082962246e-05	mitotic cell cycle, embryonic	23. mitotic cell cycle, embryonic	['GO:0045448', 'GO:0035186', 'GO:0033301']	GO:0045448	0
24	0.9610935736332463	0.29480082534424096	1.7180121056385687	-4.652443507353873	0.6931471805599453	2.22616060298284e-05	muscle attachment	24. muscle attachment	['GO:0016203']	GO:0016203	0
25	-0.5822078961142244	-0.045357446946267234	1.5794136010709205	-4.337719195857739	1.6094379124341003	4.59495014997205e-05	stem cell proliferation	25. stem cell proliferation	['GO:0072089', 'GO:0061351', 'GO:0007405', 'GO:0001833']	GO:0072089	0
26	0.02741829112719719	1.0913051624943466	1.367901785066849	-4.233618233003819	2.0794415416798357	5.83958207761862e-05	signal transduction in response to DNA damage	26. signal transduction in response to DNA damage	['GO:0042770', 'GO:0044773', 'GO:0006977', 'GO:0031571', 'GO:0044819', 'GO:0072331', 'GO:0030330']	GO:0042770	0
27	-0.5254787775488639	0.990145784568296	1.5326939435229172	-4.211823322863612	2.302585092994046	6.14011743022411e-05	regulation of muscle cell differentiation	27. regulation of muscle cell differentiation	['GO:0051147', 'GO:0051153', 'GO:0051155', 'GO:0051149', 'GO:0060298', 'GO:1902905', 'GO:0008360', 'GO:0045995', 'GO:0040019']	GO:0051147	0
28	0.7190982478993266	-0.5248464446798634	1.133256699760901	-4.028434783255565	1.9459101490553132	9.36623859426426e-05	protein deubiquitination	28. protein deubiquitination	['GO:0070646', 'GO:0016579', 'GO:0016570', 'GO:0051567', 'GO:0018205', 'GO:0031145']	GO:0016579	0
29	-0.9654362883463372	-0.7166820127447551	1.3160384695089844	-3.575205459928145	0.6931471805599453	0.00026594665978325	retrograde vesicle-mediated transport, Golgi to endoplasmic ...	29. retrograde vesicle-mediated transport, Golgi to endoplasmic ...	['GO:0006890']	GO:0006890	0
30	-0.7875777008937883	-0.8741306043122282	1.3201698865878475	-3.4156069570327783	0.6931471805599453	0.000384054663443445	protein-containing complex localization	30. protein-containing complex localization	['GO:0031503']	GO:0031503	0
31	1.0230373611369574	-0.36072826758350945	1.674087567552708	-3.4151117165657645	0.6931471805599453	0.000384492863571257	DNA double-strand break processing	31. DNA double-strand break processing	['GO:0000729']	GO:0000729	0
32	1.0207841105044033	-0.5394662189232273	1.476904645337943	-3.3424567643192673	1.0986122886681098	0.000454509783148744	DNA-templated DNA replication maintenance of fidelity	32. DNA-templated DNA replication maintenance of fidelity	['GO:0045005', 'GO:0031297']	GO:0045005	0
33	-0.17732977381884804	1.152605044981046	1.4292702781020237	-3.0607599427317838	2.0794415416798357	0.000869440881924542	regulation of alternative mRNA splicing, via spliceosome	33. regulation of alternative mRNA splicing, via spliceosome	['GO:0048024', 'GO:0000381', 'GO:0050684', 'GO:1903311', 'GO:0043484', 'GO:0048026', 'GO:0050685']	GO:0000381	0
34	-0.2841243167176827	0.8826305846039165	1.5953108385212393	-2.998202312864831	1.3862943611198906	0.0010041479064486	collagen-activated signaling pathway	34. collagen-activated signaling pathway	['GO:0007229', 'GO:0038065', 'GO:0038063']	GO:0038065	0
35	0.2791053955498872	-0.07319589884582481	1.4746772957124785	-2.9475846854915977	1.0986122886681098	0.00112827590729429	neuron migration	35. neuron migration	['GO:0001764', 'GO:0035099']	GO:0001764	0
36	-0.5100291203618681	-0.9980713124084284	1.4516036874913387	-2.790137587797773	0.6931471805599453	0.00162129637695422	toxin transport	36. toxin transport	['GO:1901998']	GO:1901998	0
37	1.1993586315266558	0.03711959349635915	1.660236176171849	-2.7157916673985723	2.0794415416798357	0.00192401446412692	antigen processing and presentation of exogenous peptide ant...	37. antigen processing and presentation of exogenous peptide ant...	['GO:0002478', 'GO:0019884', 'GO:0019886', 'GO:0002495', 'GO:0016447', 'GO:0016445', 'GO:0016446']	GO:0002478	0
38	-0.6635571668991459	0.44889842680301467	1.6251150592876726	-2.6876918005864296	2.0794415416798357	0.00205261831370736	cellular response to nutrient	38. cellular response to nutrient	['GO:0033273', 'GO:0031670', 'GO:0034620', 'GO:0006986', 'GO:1990314', 'GO:0043200', 'GO:0032526']	GO:0031670	0
39	0.35061275563644695	-0.4442175073867604	1.2116892035061402	-2.5797378015072283	0.6931471805599453	0.00263185645446421	tricarboxylic acid metabolic process	39. tricarboxylic acid metabolic process	['GO:0072350']	GO:0072350	0
40	0.4729462357679821	-0.841242275259377	1.1024795912985794	-2.4665073888644824	1.6094379124341003	0.00341580139166606	pyrimidine nucleobase metabolic process	40. pyrimidine nucleobase metabolic process	['GO:0006206', 'GO:0072528', 'GO:0072527', 'GO:0006221']	GO:0006206	0
41	0.7172612078294943	0.8378699651005446	1.559961452789321	-2.4474538500744507	1.0986122886681098	0.00356899672901942	regulation of neural precursor cell proliferation	41. regulation of neural precursor cell proliferation	['GO:2000177', 'GO:0072091']	GO:2000177	0
42	0.44082761116525465	0.7055081387002983	1.7482673118729932	-2.370588780229499	1.6094379124341003	0.00426001589718019	regulation of RNA binding	42. regulation of RNA binding	['GO:0051100', 'GO:1905214', 'GO:0051098', 'GO:1902415']	GO:1905214	0
43	0.010695748978090292	-0.023240285507872202	1.379616254423251	-2.163395609309336	0.6931471805599453	0.00686442857787245	establishment or maintenance of cell polarity	43. establishment or maintenance of cell polarity	['GO:0007163']	GO:0007163	0
44	-0.31678135620975667	0.08022225896727905	1.55218091667053	-2.151967262205196	0.6931471805599453	0.00704746191831021	asymmetric cell division	44. asymmetric cell division	['GO:0008356']	GO:0008356	0
45	-0.05505946429905436	0.808896915292676	1.731368610097105	-2.1381785833488816	1.0986122886681098	0.00727480600559104	IRE1-mediated unfolded protein response	45. IRE1-mediated unfolded protein response	['GO:0030968', 'GO:0036498']	GO:0036498	0
46	0.8528510555772282	-0.7475480600859814	2.100808529477377	-2.1085524285508823	0.6931471805599453	0.00778838786525509	immunoglobulin production	46. immunoglobulin production	['GO:0002377']	GO:0002377	0
47	0.0878230701269095	-0.7599133588118201	1.7562632206640663	-2.1000396929673704	1.0986122886681098	0.0079425563927297	collagen biosynthetic process	47. collagen biosynthetic process	['GO:0032963', 'GO:0032964']	GO:0032964	0
