Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0000776	GO:0005884	actin filament	1.626e-04	0.000e+00	4.570e+00	2.691e-05
GO:0000776	GO:0005828	kinetochore microtubule	2.808e-03	0.000e+00	5.135e+00	7.324e-06
GO:0000776	GO:1990498	mitotic spindle microtubule	3.069e-03	0.000e+00	5.406e+00	3.927e-06
GO:0032993	GO:0005667	transcription regulator complex	8.697e-04	0.000e+00	2.995e+00	1.011e-03
GO:0032993	GO:0032993	protein-DNA complex	1.378e-14	0.000e+00	2.655e+00	2.215e-03
GO:0032993	GO:0000786	nucleosome	1.572e-03	0.000e+00	3.078e+00	8.357e-04
GO:0032993	GO:0071162	CMG complex	1.562e-11	0.000e+00	4.997e+00	1.007e-05
GO:0032993	GO:0031261	DNA replication preinitiation complex	1.486e-11	0.000e+00	4.040e+00	9.113e-05
GO:0032993	GO:0000792	heterochromatin	7.343e-06	0.000e+00	4.315e+00	4.837e-05
GO:0032993	GO:0005721	pericentric heterochromatin	1.605e-04	0.000e+00	5.020e+00	9.555e-06
GO:0032993	GO:0000791	euchromatin	1.107e-03	0.000e+00	4.841e+00	1.443e-05
GO:0032993	GO:0030894	replisome	1.508e-06	0.000e+00	4.810e+00	1.548e-05
GO:0032993	GO:0043601	nuclear replisome	9.552e-06	0.000e+00	8.416e+00	3.839e-09
GO:0005788	GO:0005788	endoplasmic reticulum lumen	3.295e-07	0.000e+00	3.706e+00	1.968e-04
GO:0005657	GO:0005657	replication fork	2.195e-21	0.000e+00	4.175e+00	6.690e-05
GO:0005657	GO:0043596	nuclear replication fork	2.905e-14	0.000e+00	4.305e+00	4.955e-05
GO:0030055	GO:0030055	cell-substrate junction	6.226e-04	0.000e+00	3.766e+00	1.714e-04
GO:0030055	GO:0005925	focal adhesion	3.125e-03	0.000e+00	3.777e+00	1.669e-04
GO:0030055	GO:0005927	muscle tendon junction	4.523e-03	0.000e+00	5.793e+00	1.612e-06
GO:0030496	GO:0030496	midbody	1.941e-05	0.000e+00	3.976e+00	1.058e-04
GO:0030017	GO:0030017	sarcomere	4.825e-03	0.000e+00	4.350e+00	4.462e-05
GO:0034399	GO:0034399	nuclear periphery	1.268e-05	0.000e+00	4.736e+00	1.835e-05
GO:0005604	GO:0062023	collagen-containing extracellular matrix	1.011e-05	0.000e+00	3.565e+00	2.724e-04
GO:0005604	GO:0005604	basement membrane	1.295e-05	0.000e+00	3.746e+00	1.794e-04
GO:0005604	GO:0031012	extracellular matrix	2.496e-04	0.000e+00	3.305e+00	4.952e-04
GO:0000922	GO:0000922	spindle pole	9.708e-05	0.000e+00	3.791e+00	1.618e-04
GO:0071011	GO:0071011	precatalytic spliceosome	9.052e-06	0.000e+00	4.323e+00	4.755e-05
GO:0071011	GO:0071005	U2-type precatalytic spliceosome	4.538e-05	0.000e+00	4.887e+00	1.296e-05
GO:0071011	GO:0005689	U12-type spliceosomal complex	1.047e-04	0.000e+00	4.640e+00	2.290e-05
GO:0071011	GO:0071013	catalytic step 2 spliceosome	3.462e-04	0.000e+00	4.239e+00	5.773e-05
GO:0071011	GO:0071007	U2-type catalytic step 2 spliceosome	1.208e-03	0.000e+00	5.048e+00	8.956e-06
GO:0071011	GO:0071010	prespliceosome	1.605e-04	0.000e+00	4.722e+00	1.898e-05
GO:0071011	GO:0071004	U2-type prespliceosome	2.734e-03	0.000e+00	4.722e+00	1.897e-05
GO:0032153	GO:0032153	cell division site	7.020e-04	0.000e+00	3.282e+00	5.228e-04
GO:0051233	GO:0051233	spindle midzone	1.486e-11	0.000e+00	4.860e+00	1.381e-05
GO:0051233	GO:1990023	mitotic spindle midzone	4.023e-06	0.000e+00	5.255e+00	5.555e-06
GO:0032154	GO:0032154	cleavage furrow	6.226e-04	0.000e+00	4.320e+00	4.790e-05
GO:0016363	GO:0016363	nuclear matrix	4.222e-03	0.000e+00	4.572e+00	2.678e-05
GO:0005581	GO:0005581	collagen trimer	6.276e-04	0.000e+00	3.729e+00	1.868e-04
GO:0090734	GO:0090734	site of DNA damage	1.042e-03	0.000e+00	4.501e+00	3.153e-05
GO:0090734	GO:0035861	site of double-strand break	3.186e-03	0.000e+00	4.627e+00	2.360e-05
GO:0043073	GO:0043073	germ cell nucleus	9.538e-06	0.000e+00	4.813e+00	1.538e-05
GO:0043073	GO:0001673	male germ cell nucleus	1.208e-03	0.000e+00	4.971e+00	1.068e-05
GO:0001725	GO:0042641	actomyosin	2.253e-03	0.000e+00	4.822e+00	1.506e-05
GO:0001725	GO:0001725	stress fiber	1.597e-03	0.000e+00	4.874e+00	1.336e-05
GO:0001725	GO:0032432	actin filament bundle	3.184e-03	0.000e+00	4.776e+00	1.674e-05
GO:0001725	GO:0097517	contractile actin filament bundle	1.597e-03	0.000e+00	4.874e+00	1.336e-05
GO:0045120	GO:0045120	pronucleus	2.251e-06	0.000e+00	5.331e+00	4.672e-06
GO:0000940	GO:0000940	outer kinetochore	5.610e-08	0.000e+00	4.823e+00	1.504e-05
GO:0042645	GO:0009295	nucleoid	7.749e-03	0.000e+00	3.162e+00	6.890e-04
GO:0042645	GO:0042645	mitochondrial nucleoid	7.749e-03	0.000e+00	4.191e+00	6.442e-05
GO:0031298	GO:0031298	replication fork protection complex	3.496e-08	0.000e+00	5.154e+00	7.010e-06
GO:0031298	GO:0005681	spliceosomal complex	9.675e-07	0.000e+00	3.062e+00	8.665e-04
GO:0031298	GO:0005684	U2-type spliceosomal complex	3.300e-04	0.000e+00	4.090e+00	8.128e-05
GO:0031298	GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	3.134e-06	0.000e+00	3.823e+00	1.503e-04
GO:0031298	GO:0046540	U4/U6 x U5 tri-snRNP complex	1.508e-06	0.000e+00	3.168e+00	6.790e-04
GO:0031298	GO:0097526	spliceosomal tri-snRNP complex	1.508e-06	0.000e+00	3.166e+00	6.821e-04
GO:0031298	GO:0097525	spliceosomal snRNP complex	1.882e-06	0.000e+00	2.782e+00	1.651e-03
GO:0031298	GO:0030532	small nuclear ribonucleoprotein complex	4.869e-06	0.000e+00	2.778e+00	1.668e-03
GO:0031298	GO:0120114	Sm-like protein family complex	9.552e-06	0.000e+00	2.755e+00	1.759e-03
GO:0031298	GO:0005643	nuclear pore	9.552e-06	0.000e+00	3.187e+00	6.504e-04
GO:0031298	GO:0005686	U2 snRNP	2.242e-04	0.000e+00	3.941e+00	1.146e-04
GO:0031298	GO:0005682	U5 snRNP	3.075e-04	0.000e+00	4.085e+00	8.226e-05
GO:0031298	GO:0005685	U1 snRNP	9.888e-04	0.000e+00	3.756e+00	1.755e-04
GO:0031298	GO:0005697	telomerase holoenzyme complex	2.734e-03	0.000e+00	5.005e+00	9.877e-06
GO:0031298	GO:0034719	SMN-Sm protein complex	4.218e-03	0.000e+00	5.084e+00	8.234e-06
GO:0031298	GO:0044615	nuclear pore nuclear basket	4.218e-03	0.000e+00	5.476e+00	3.340e-06
GO:0031298	GO:0031523	Myb complex	6.454e-03	0.000e+00	5.994e+00	1.013e-06
GO:0031298	GO:0030684	preribosome	1.208e-03	0.000e+00	3.523e+00	2.999e-04
GO:0031298	GO:0030687	preribosome, large subunit precursor	7.749e-03	0.000e+00	4.313e+00	4.861e-05
GO:0031298	GO:0005656	nuclear pre-replicative complex	2.823e-04	0.000e+00	4.316e+00	4.836e-05
GO:0031298	GO:0036387	pre-replicative complex	2.823e-04	0.000e+00	4.316e+00	4.836e-05
GO:0101031	GO:0101031	protein folding chaperone complex	1.338e-05	0.000e+00	4.056e+00	8.784e-05
GO:0101031	GO:0005839	proteasome core complex	5.775e-03	0.000e+00	3.408e+00	3.906e-04
GO:0000795	GO:0000795	synaptonemal complex	3.462e-04	0.000e+00	4.644e+00	2.271e-05
GO:0000795	GO:0099086	synaptonemal structure	3.462e-04	0.000e+00	4.640e+00	2.289e-05
GO:0005871	GO:0005871	kinesin complex	3.740e-03	0.000e+00	3.878e+00	1.325e-04
GO:0042555	GO:0042555	MCM complex	9.494e-09	0.000e+00	3.685e+00	2.066e-04
GO:0022624	GO:0022624	proteasome accessory complex	7.355e-05	0.000e+00	4.933e+00	1.167e-05
GO:0034709	GO:0034708	methyltransferase complex	8.042e-04	0.000e+00	3.586e+00	2.593e-04
GO:0034709	GO:0034709	methylosome	9.286e-08	0.000e+00	5.049e+00	8.933e-06
GO:0034709	GO:0035098	ESC/E(Z) complex	4.277e-03	0.000e+00	5.194e+00	6.403e-06
GO:0034709	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	2.242e-04	0.000e+00	4.351e+00	4.451e-05
GO:0034709	GO:0000502	proteasome complex	1.626e-04	0.000e+00	2.919e+00	1.204e-03
GO:0034709	GO:1905369	endopeptidase complex	6.817e-04	0.000e+00	2.891e+00	1.285e-03
GO:0034709	GO:1905368	peptidase complex	1.235e-03	0.000e+00	2.831e+00	1.475e-03
GO:0034709	GO:1904949	ATPase complex	7.338e-03	0.000e+00	3.126e+00	7.487e-04
GO:0010369	GO:0010369	chromocenter	2.242e-04	0.000e+00	5.389e+00	4.081e-06
GO:0005838	GO:0005838	proteasome regulatory particle	3.075e-04	0.000e+00	4.546e+00	2.843e-05
GO:0030479	GO:0030479	actin cortical patch	7.626e-04	0.000e+00	4.374e+00	4.226e-05
GO:0030479	GO:0061645	endocytic patch	1.235e-03	0.000e+00	4.374e+00	4.230e-05
GO:0000800	GO:0000800	lateral element	6.817e-04	0.000e+00	5.507e+00	3.109e-06
GO:0036379	GO:0036379	myofilament	9.339e-03	0.000e+00	5.486e+00	3.267e-06
GO:0008541	GO:0008541	proteasome regulatory particle, lid subcomplex	2.809e-03	0.000e+00	4.475e+00	3.352e-05
GO:0005744	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	6.454e-03	0.000e+00	4.216e+00	6.076e-05
