dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
44	-0.6325572935769338	-0.12725177972159277	1.4267843257108765	-4.019188598549735	1.791759469228055	9.56778486411793e-05	mycotoxin metabolic process	44. mycotoxin metabolic process	['GO:0009404', 'GO:0043385', 'GO:0046222', 'GO:0009407', 'GO:0017143']	GO:0043385	0
45	0.7930754371683225	-0.7465020893828472	1.6069949269484922	-3.8231276845075213	1.0986122886681098	0.000150270010063098	extracellular transport	45. extracellular transport	['GO:0006858', 'GO:0003351']	GO:0006858	0
46	-0.9026973878102058	-0.5340829886455066	0.956889599322115	-3.673148529720403	1.791759469228055	0.000212251843162726	primary alcohol metabolic process	46. primary alcohol metabolic process	['GO:0034308', 'GO:0009712', 'GO:0042359', 'GO:0006775', 'GO:0070640']	GO:0034308	0
47	-0.3687154785866565	-0.7640184847785803	1.5087574432874926	-3.5018591547007496	0.6931471805599453	0.000314876932051478	alkaloid metabolic process	47. alkaloid metabolic process	['GO:0009820']	GO:0009820	0
48	1.0586593757343685	0.7636234807680298	1.4668010932353501	-3.350363444775445	2.1972245773362196	0.00044630993576479	negative regulation of cell development	48. negative regulation of cell development	['GO:0010721', 'GO:0050768', 'GO:0051961', 'GO:0032330', 'GO:0048710', 'GO:1902866', 'GO:2000696', 'GO:0072182']	GO:0010721	0
49	-0.6693723772375557	0.13511667186222973	1.7171345385875898	-3.3268325429019163	1.0986122886681098	0.000471158962836758	axon ensheathment in central nervous system	49. axon ensheathment in central nervous system	['GO:0032291', 'GO:0022010']	GO:0032291	0
50	-1.2060979634549072	0.17192984503968947	1.7332281108535759	-3.256998627993246	1.0986122886681098	0.000553351857341301	presynapse assembly	50. presynapse assembly	['GO:0099172', 'GO:0099054']	GO:0099054	0
51	-1.260350726100278	-0.4302589921256405	1.4421313768202793	-3.1734469638661507	1.791759469228055	0.000670738192390715	prostaglandin metabolic process	51. prostaglandin metabolic process	['GO:0006692', 'GO:0006693', 'GO:0033559', 'GO:0006690', 'GO:0046456']	GO:0006693	0
52	0.5604774551210905	-0.25160094074296807	1.8108870844797305	-3.1655194571448027	1.6094379124341003	0.000683094113494618	directional locomotion	52. directional locomotion	['GO:0033058', 'GO:0050919', 'GO:0050918', 'GO:0009453']	GO:0033058	0
53	0.877209054086194	0.5912494589219096	1.6306138676463955	-3.139609832930523	1.3862943611198906	0.000725087080619292	negative regulation of viral genome replication	53. negative regulation of viral genome replication	['GO:0048525', 'GO:0045071', 'GO:1903901']	GO:0045071	0
54	-0.004645587757157241	-0.5810282532226639	1.6605905436460167	-3.132205109103073	0.6931471805599453	0.000737555814142615	mesenchymal cell proliferation	54. mesenchymal cell proliferation	['GO:0010463']	GO:0010463	0
55	-0.9201728961070017	-0.7036327088169575	0.7853187804941176	-3.1318170110725987	1.0986122886681098	0.000738215209798758	amine metabolic process	55. amine metabolic process	['GO:0009308', 'GO:0006584']	GO:0009308	0
56	-0.5760350478891542	-0.5926958544975819	1.7352505006155292	-3.0583799514726917	0.6931471805599453	0.000874218612407598	tyrosine phosphorylation of STAT protein	56. tyrosine phosphorylation of STAT protein	['GO:0007260']	GO:0007260	0
57	0.49201186815621983	-1.009394537460536	1.569260620884235	-2.8271249912115657	1.0986122886681098	0.0014889324969492	receptor internalization	57. receptor internalization	['GO:0031623', 'GO:0017156']	GO:0031623	0
58	0.16614710748597994	1.0617878020893765	1.472425039176069	-2.819998719121087	1.0986122886681098	0.00151356571243846	serotonin receptor signaling pathway	58. serotonin receptor signaling pathway	['GO:0007210', 'GO:0098664']	GO:0007210	0
59	0.21631852001600596	-0.30926298411185454	1.5014715332130883	-2.757597958471985	0.6931471805599453	0.00174743906959557	actin filament-based movement	59. actin filament-based movement	['GO:0030048']	GO:0030048	0
60	-0.28566266997409057	0.9705697880515398	1.5937127871728733	-2.719919498086954	1.0986122886681098	0.00190581395167212	regulation of acrosome reaction	60. regulation of acrosome reaction	['GO:0060046', 'GO:1901045']	GO:0060046	0
61	-1.157068812119715	-0.45261556833227967	1.9047801177460308	-2.64990294118733	0.6931471805599453	0.00223922151770476	lauric acid metabolic process	61. lauric acid metabolic process	['GO:0048252']	GO:0048252	0
62	0.4052230761159745	0.7422319761411267	1.5781597701276817	-2.648069758271987	0.6931471805599453	0.00224869338189689	regulation of cilium movement	62. regulation of cilium movement	['GO:0003352']	GO:0003352	0
63	0.62346891112368	-0.8722002481895005	1.6388241276231441	-2.504322092317089	1.0986122886681098	0.00313096280022412	transepithelial transport	63. transepithelial transport	['GO:0070633', 'GO:0042045']	GO:0070633	0
64	-1.033994855242065	0.3006377051063318	1.6404762154691959	-2.4242041880828338	1.0986122886681098	0.00376526729390469	neuronal ion channel clustering	64. neuronal ion channel clustering	['GO:0045161', 'GO:0097090']	GO:0045161	0
65	-0.31593957084291274	-0.4154105182137025	1.6585841212899433	-2.2941103104847187	0.6931471805599453	0.00508030386819913	organic heteropentacyclic compound metabolic process	65. organic heteropentacyclic compound metabolic process	['GO:1901376']	GO:1901376	0
66	-0.04429681692904571	0.8565609756326041	1.6630588727775264	-2.195818977062893	0.6931471805599453	0.00637061005799145	regulation of asymmetric cell division	66. regulation of asymmetric cell division	['GO:0009786']	GO:0009786	0
67	-1.1372218987651306	-0.2694812375026619	1.8124604354114653	-2.1579827570714643	0.6931471805599453	0.00695051912902688	lipid hydroxylation	67. lipid hydroxylation	['GO:0002933']	GO:0002933	0
68	-1.1792050956558802	-0.16603688672667258	1.8078342761382973	-2.1282400542333546	0.6931471805599453	0.00744320440555265	monoterpenoid metabolic process	68. monoterpenoid metabolic process	['GO:0016098']	GO:0016098	0
69	0.6918204922137001	-0.5558326612626461	1.6171595290520362	-2.0743886960207933	0.6931471805599453	0.00842580306049756	protein localization to synapse	69. protein localization to synapse	['GO:0035418']	GO:0035418	0
