Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0015631	GO:0030165	PDZ domain binding	9.942e-04	0.000e+00	5.051e+00	8.900e-06
GO:0015631	GO:0097110	scaffold protein binding	1.907e-03	0.000e+00	5.241e+00	5.744e-06
GO:0015631	GO:0001965	G-protein alpha-subunit binding	4.396e-04	0.000e+00	4.910e+00	1.231e-05
GO:0015631	GO:0051018	protein kinase A binding	2.278e-03	0.000e+00	4.892e+00	1.282e-05
GO:0015631	GO:0045503	dynein light chain binding	4.270e-04	0.000e+00	5.341e+00	4.558e-06
GO:0015631	GO:0051959	dynein light intermediate chain binding	2.658e-03	0.000e+00	4.015e+00	9.667e-05
GO:0015631	GO:0031690	adrenergic receptor binding	1.335e-03	0.000e+00	5.821e+00	1.511e-06
GO:0015631	GO:0001664	G protein-coupled receptor binding	1.945e-03	0.000e+00	3.900e+00	1.258e-04
GO:0015631	GO:0008179	adenylate cyclase binding	1.727e-03	0.000e+00	5.735e+00	1.841e-06
GO:0015631	GO:0098632	cell-cell adhesion mediator activity	9.696e-03	0.000e+00	5.052e+00	8.868e-06
GO:0015631	GO:0050839	cell adhesion molecule binding	5.290e-03	0.000e+00	4.139e+00	7.262e-05
GO:0015631	GO:0031681	G-protein beta-subunit binding	2.184e-03	0.000e+00	4.681e+00	2.083e-05
GO:0015631	GO:0045504	dynein heavy chain binding	4.681e-03	0.000e+00	5.290e+00	5.124e-06
GO:0008188	GO:0008528	G protein-coupled peptide receptor activity	8.806e-06	0.000e+00	3.687e+00	2.054e-04
GO:0008188	GO:0008188	neuropeptide receptor activity	1.121e-15	0.000e+00	4.108e+00	7.793e-05
GO:0008188	GO:0001653	peptide receptor activity	5.141e-05	0.000e+00	3.670e+00	2.139e-04
GO:0008188	GO:0004983	neuropeptide Y receptor activity	6.826e-06	0.000e+00	4.589e+00	2.577e-05
GO:0008188	GO:0005000	vasopressin receptor activity	4.270e-04	0.000e+00	4.869e+00	1.352e-05
GO:0008188	GO:0035013	myosuppressin receptor activity	6.553e-03	0.000e+00	6.921e+00	1.201e-07
GO:0008188	GO:0004948	calcitonin receptor activity	8.384e-04	0.000e+00	5.058e+00	8.752e-06
GO:0008188	GO:0097642	calcitonin family receptor activity	1.685e-03	0.000e+00	5.007e+00	9.846e-06
GO:0003774	GO:0003774	cytoskeletal motor activity	1.101e-11	0.000e+00	2.915e+00	1.216e-03
GO:0003774	GO:0003777	microtubule motor activity	1.164e-09	0.000e+00	3.442e+00	3.618e-04
GO:0003774	GO:0008569	minus-end-directed microtubule motor activity	1.575e-06	0.000e+00	4.012e+00	9.728e-05
GO:0003774	GO:0008574	plus-end-directed microtubule motor activity	1.563e-03	0.000e+00	5.344e+00	4.532e-06
GO:0030594	GO:0030594	neurotransmitter receptor activity	9.750e-14	0.000e+00	3.725e+00	1.882e-04
GO:0030594	GO:0022824	transmitter-gated monoatomic ion channel activity	7.019e-12	0.000e+00	3.825e+00	1.496e-04
GO:0030594	GO:0022835	transmitter-gated channel activity	7.019e-12	0.000e+00	3.825e+00	1.496e-04
GO:0030594	GO:0099528	G protein-coupled neurotransmitter receptor activity	1.357e-03	0.000e+00	4.665e+00	2.162e-05
GO:0030594	GO:0099529	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	1.573e-11	0.000e+00	4.255e+00	5.556e-05
GO:0030594	GO:0098960	postsynaptic neurotransmitter receptor activity	3.335e-10	0.000e+00	4.048e+00	8.961e-05
GO:0030594	GO:1904315	transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential	1.225e-09	0.000e+00	4.257e+00	5.538e-05
GO:0030594	GO:0099583	neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration	9.931e-05	0.000e+00	6.287e+00	5.162e-07
GO:0030594	GO:0004714	transmembrane receptor protein tyrosine kinase activity	1.377e-04	0.000e+00	3.618e+00	2.408e-04
GO:0030594	GO:0004713	protein tyrosine kinase activity	1.061e-04	0.000e+00	2.971e+00	1.069e-03
GO:0030594	GO:0019199	transmembrane receptor protein kinase activity	7.370e-04	0.000e+00	3.491e+00	3.230e-04
GO:0030594	GO:0008238	exopeptidase activity	1.685e-03	0.000e+00	2.298e+00	5.037e-03
GO:0030594	GO:0005007	fibroblast growth factor receptor activity	1.312e-03	0.000e+00	4.818e+00	1.519e-05
GO:0030594	GO:0008066	glutamate receptor activity	3.579e-08	0.000e+00	4.056e+00	8.785e-05
GO:0030594	GO:0004970	ionotropic glutamate receptor activity	1.728e-07	0.000e+00	4.075e+00	8.420e-05
GO:0030594	GO:0015277	kainate selective glutamate receptor activity	8.344e-05	0.000e+00	6.084e+00	8.243e-07
GO:0030594	GO:0009881	photoreceptor activity	7.239e-05	0.000e+00	3.792e+00	1.614e-04
GO:0030594	GO:0008020	G protein-coupled photoreceptor activity	4.620e-04	0.000e+00	5.705e+00	1.973e-06
GO:0015079	GO:0015079	potassium ion transmembrane transporter activity	7.348e-11	0.000e+00	2.993e+00	1.017e-03
GO:0015079	GO:0005249	voltage-gated potassium channel activity	3.579e-08	0.000e+00	3.656e+00	2.209e-04
GO:0015079	GO:0015220	choline transmembrane transporter activity	6.553e-03	0.000e+00	5.095e+00	8.037e-06
GO:0015079	GO:0015108	chloride transmembrane transporter activity	1.706e-03	0.000e+00	3.315e+00	4.847e-04
GO:0015079	GO:0005254	chloride channel activity	4.166e-03	0.000e+00	3.450e+00	3.546e-04
GO:0015079	GO:0005229	intracellular calcium activated chloride channel activity	5.783e-03	0.000e+00	5.213e+00	6.123e-06
GO:0015079	GO:0061778	intracellular chloride channel activity	5.783e-03	0.000e+00	5.203e+00	6.261e-06
GO:0008201	GO:1901681	sulfur compound binding	1.383e-03	0.000e+00	2.692e+00	2.033e-03
GO:0008201	GO:0008201	heparin binding	9.191e-05	0.000e+00	4.049e+00	8.943e-05
GO:0008201	GO:0005539	glycosaminoglycan binding	8.152e-03	0.000e+00	3.524e+00	2.995e-04
GO:0042165	GO:0042165	neurotransmitter binding	9.590e-09	0.000e+00	5.945e+00	1.134e-06
GO:0003950	GO:0003950	NAD+ ADP-ribosyltransferase activity	6.826e-06	0.000e+00	3.855e+00	1.398e-04
GO:0003950	GO:1990404	NAD+-protein ADP-ribosyltransferase activity	5.182e-04	0.000e+00	4.233e+00	5.848e-05
GO:0019825	GO:0019825	oxygen binding	1.672e-03	0.000e+00	3.757e+00	1.748e-04
GO:0005518	GO:0005518	collagen binding	6.897e-03	0.000e+00	4.810e+00	1.549e-05
GO:0070403	GO:0070403	NAD+ binding	2.904e-04	0.000e+00	3.281e+00	5.234e-04
GO:0070405	GO:0070405	ammonium ion binding	9.579e-04	0.000e+00	8.699e+00	2.001e-09
GO:0005544	GO:0005544	calcium-dependent phospholipid binding	5.653e-06	0.000e+00	3.866e+00	1.362e-04
GO:0034875	GO:0033695	oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor	3.479e-03	0.000e+00	5.456e+00	3.501e-06
GO:0034875	GO:0034875	caffeine oxidase activity	3.479e-03	0.000e+00	5.926e+00	1.186e-06
GO:0018685	GO:0018685	alkane 1-monooxygenase activity	1.357e-03	0.000e+00	5.564e+00	2.731e-06
GO:0018685	GO:0070330	aromatase activity	3.627e-03	0.000e+00	4.473e+00	3.365e-05
GO:0018685	GO:0016713	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen	1.917e-03	0.000e+00	4.842e+00	1.437e-05
GO:0018685	GO:0008401	retinoic acid 4-hydroxylase activity	6.553e-03	0.000e+00	6.153e+00	7.023e-07
GO:0004796	GO:0004796	thromboxane-A synthase activity	8.384e-04	0.000e+00	6.418e+00	3.822e-07
GO:0008390	GO:0008390	testosterone 16-alpha-hydroxylase activity	8.611e-03	0.000e+00	7.076e+00	8.404e-08
GO:0008390	GO:0101020	estrogen 16-alpha-hydroxylase activity	4.320e-03	0.000e+00	6.284e+00	5.202e-07
GO:0008390	GO:0101021	estrogen 2-hydroxylase activity	4.489e-03	0.000e+00	6.448e+00	3.561e-07
GO:0062183	GO:0062183	all-trans retinoic acid 18-hydroxylase activity	4.489e-03	0.000e+00	6.866e+00	1.361e-07
GO:0008131	GO:0008131	primary amine oxidase activity	6.553e-03	0.000e+00	3.556e+00	2.781e-04
GO:0051378	GO:0043176	amine binding	1.266e-03	0.000e+00	5.157e+00	6.971e-06
GO:0051378	GO:0051378	serotonin binding	1.685e-03	0.000e+00	5.854e+00	1.399e-06
GO:0004114	GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	8.383e-03	0.000e+00	3.748e+00	1.788e-04
